OBJECTID,RouteIdentifier,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,NationalHighwaySystem,Length,LRSDate,GlobalID,SHAPESTLength
5753,620003780i,0.676999986171722,1.29200005531311,5,0.615000009536743,2021/12/31 00:00:00+00,{4D947FA4-E5DB-4527-97F2-48FDA8BFA892},3247.81080204057
5754,200001810i,2.18600010871887,4.21199989318848,1,2.02600002288818,2021/12/31 00:00:00+00,{4D99E29E-F6D6-48F9-A111-9BC644B6F5C1},10698.5814093954
5755,620002920i,2.34999990463257,4.86600017547607,1,2.51600003242493,2021/12/31 00:00:00+00,{4DB1F9EC-457D-4C05-8FA9-EC6F15116549},13283.4069806182
5756,620003620i,3.03699994087219,3.78800010681152,1,0.750999987125397,2021/12/31 00:00:00+00,{4DB6A438-569A-41E3-A8DA-FD288CBB7B9A},3966.13274623153
5757,720001560i,4.54899978637695,5.05200004577637,1,0.503000020980835,2021/12/31 00:00:00+00,{4E13A996-6DD6-4C08-BE66-EB482F54A8C4},2655.69681350332
5758,760000550i,3.54399991035461,3.79399991035461,1,0.25,2021/12/31 00:00:00+00,{4E2FD7DB-0DF0-4F30-AA7E-12844F34CA6C},1319.96487072464
5759,820000820i,0,0.957000017166138,1,0.957000017166138,2021/12/31 00:00:00+00,{4E350AD5-ED3A-4F7A-8B79-ABEAC6A97C71},5053.10323910108
5760,620001330i,7.87099981307983,8.20499992370605,1,0.333999991416931,2021/12/31 00:00:00+00,{4E392751-8D57-4A2A-97EE-092D74491C8C},1765.32932145932
5761,240000620i,0,0.090999998152256,1,0.090999998152256,2021/12/31 00:00:00+00,{4E99697B-19DB-42C5-B432-4DF7C8EFE4FB},479.850818473465
5762,420004840i,0.208000004291534,0.391000002622604,1,0.18299999833107,2021/12/31 00:00:00+00,{4ED175A5-C2B2-4175-9941-7374AF282342},966.685968686245
5763,420004720i,1.54299998283386,1.72599995136261,1,0.18299999833107,2021/12/31 00:00:00+00,{4F0E9C97-0B58-4EC8-A922-A34C4E4F2246},966.827617212453
5764,420008480i,1.41400003433228,2.07200002670288,1,0.657999992370605,2021/12/31 00:00:00+00,{4F4830BD-4446-4926-906B-269D754B7FBB},3472.18012617098
5765,420004700i,0.0949999988079071,0.216000005602837,1,0.120999999344349,2021/12/31 00:00:00+00,{4FD4EAEB-C52D-4DB6-8A3B-969E2482F630},638.086186107081
5766,620001930i,4.81500005722046,4.99200010299683,1,0.177000001072884,2021/12/31 00:00:00+00,{514702CB-8983-4624-B89B-48B3E03ACE97},934.944185320398
5767,860001660i,0.312000006437302,0.736000001430511,1,0.42399999499321,2021/12/31 00:00:00+00,{514F48FB-2F99-4113-ACFB-833E7E0764A0},2239.48949825933
5768,620002860i,3.54500007629395,4.50099992752075,1,0.955999970436096,2021/12/31 00:00:00+00,{51B2D65C-B0CC-4783-BD64-A772EC0149A1},5047.62073062275
5769,860001660i,5.20699977874756,6.60699987411499,1,1.39999997615814,2021/12/31 00:00:00+00,{51D6E308-CAEF-4228-812B-FDDBC3B4BFF0},7392.85600594878
5770,720001880i,1.50800001621246,1.95299994945526,1,0.444999992847443,2021/12/31 00:00:00+00,{51FE547B-D738-4CD6-9035-1C15EB2D73E3},2348.98819711123
5771,120000230i,1.01400005817413,1.43400001525879,1,0.419999986886978,2021/12/31 00:00:00+00,{521A87B1-3F8E-430E-8D64-FC398911E3FD},2224.68924239033
5772,720001610i,6.22300004959106,6.43100023269653,1,0.208000004291534,2021/12/31 00:00:00+00,{523FB3A1-1B48-400B-8914-3EA39F364DD2},1097.78049040599
5773,300000510i,2.82100009918213,3.31900000572205,1,0.497999995946884,2021/12/31 00:00:00+00,{52A0B515-663D-4A98-B377-082390784954},2629.57140298306
5774,700001940i,0.651000022888184,1.39499998092651,1,0.744000017642975,2021/12/31 00:00:00+00,{52DFE931-B327-47F5-9CF4-8DC11190A959},3928.19287871739
5775,720001880i,5.0939998626709,5.16200017929077,1,0.068000003695488,2021/12/31 00:00:00+00,{52FCC012-4334-4A2B-9E9D-13F477C30639},359.117526914434
5776,300000510i,0.460999995470047,0.728999972343445,1,0.26800000667572,2021/12/31 00:00:00+00,{534B144C-107A-4777-B849-491D1CB11E05},1415.61661816989
5777,620001320i,3.21399998664856,3.47099995613098,1,0.256999999284744,2021/12/31 00:00:00+00,{536C7E9E-7DC0-4219-9DE5-3ED25A62ADB4},1354.22785257954
5778,140000820i,1.35800004005432,1.76600003242493,1,0.407999992370605,2021/12/31 00:00:00+00,{54154F94-A90B-4B5D-84C2-9E7819EA7986},2153.50657113935
5779,420004960i,11.701000213623,11.8000001907349,1,0.0989999994635582,2021/12/31 00:00:00+00,{5440031D-2320-4132-B5CB-6B9A9E94D179},522.490834120923
5780,760001000i,1.17499995231628,1.57500004768372,1,0.400000005960464,2021/12/31 00:00:00+00,{5447F428-D55A-4377-81C1-615CFE5BDD76},2112.70196880743
5781,420003060i,0,0.0759999975562096,1,0.0759999975562096,2021/12/31 00:00:00+00,{544ADECE-56AA-462E-8108-95EE44842580},402.169373526964
5782,420007050i,0.921999990940094,2.14599990844727,1,1.22399997711182,2021/12/31 00:00:00+00,{547EDB8A-EEA0-48E3-BEEC-BF99CB8C3EF5},6460.78993475628
5783,200001140i,0.912999987602234,1.86099994182587,1,0.948000013828278,2021/12/31 00:00:00+00,{549452DA-85A6-498A-8542-023FE4EFF41C},5007.3042393993
5784,500000660i,0.160999998450279,0.975000023841858,1,0.814000010490417,2021/12/31 00:00:00+00,{54BBEFD4-1CB1-4FD5-8472-D5BBC311C095},4296.51109214183
5785,200001670i,0.449000000953674,2.43199992179871,1,1.98300004005432,2021/12/31 00:00:00+00,{54CEF9B4-9231-4FD1-AC6F-B2D7A0D93131},10469.800578347
5786,620002860i,10.8540000915527,11.0979995727539,1,0.244000002741814,2021/12/31 00:00:00+00,{54EB651F-730D-4196-9F41-895A26DB4B5F},1288.48913166841
5787,700002470i,0.587999999523163,0.915000021457672,1,0.326999992132187,2021/12/31 00:00:00+00,{54FD1830-92C5-4BAF-B151-15BBB3924AC9},1725.94660398463
5788,420002200i,3.84500002861023,4.78900003433228,1,0.944000005722046,2021/12/31 00:00:00+00,{55209331-C753-4777-BF44-46D288346A2E},4986.49789878308
5789,860001950i,0.663999974727631,0.84799998998642,1,0.184000000357628,2021/12/31 00:00:00+00,{554787CE-7DD8-4E19-9C44-2C6C298B31B9},973.106697043963
5790,760000970i,4.57999992370605,5.12099981307983,1,0.541000008583069,2021/12/31 00:00:00+00,{557C06C7-2DA3-41FA-8059-D8763FF2B8BA},2857.58160916702
5791,860001880i,2.42000007629395,2.92199993133545,1,0.501999974250793,2021/12/31 00:00:00+00,{5585F7E5-FED2-47F5-A57F-32E94F74761E},2651.24477975797
5792,620004000i,5.11399984359741,5.19799995422363,1,0.0839999988675117,2021/12/31 00:00:00+00,{5595D05D-4159-4AF7-95E1-093E3B82B6F1},441.710081492815
5793,620000950i,3.04299998283386,3.54900002479553,1,0.505999982357025,2021/12/31 00:00:00+00,{55A54BC8-0C89-44D5-99AA-8179E92C0049},2671.94632711155
5794,660001090i,1.02100002765656,1.62300002574921,1,0.601999998092651,2021/12/31 00:00:00+00,{5602A94F-39B7-4426-97F6-08C727E624F0},3177.98419771919
5795,420009420i,1.67200005054474,2.04099988937378,1,0.368999987840652,2021/12/31 00:00:00+00,{5605D1CB-979A-46F4-8DC0-4BD36B78BC94},1948.48831881948
5796,420003700i,0.193000003695488,1.23000001907349,1,1.03699994087219,2021/12/31 00:00:00+00,{563E0087-38C9-4FED-8733-B3C3F3C62840},5477.38293538354
5797,240000980i,0.101000003516674,0.852999985218048,1,0.751999974250793,2021/12/31 00:00:00+00,{5652853F-7AEB-4965-B214-D3D46C9AADC8},3969.16473019303
5798,620003210i,0.372000008821487,0.660000026226044,1,0.287999987602234,2021/12/31 00:00:00+00,{5680D609-9313-486B-A43B-E9267A32132D},1520.37160008181
5799,620002630i,0.583000004291534,1.22800004482269,1,0.644999980926514,2021/12/31 00:00:00+00,{56C185BC-6F10-4DD8-9527-43A351341616},3405.0202677444
5800,720002140i,4.69600009918213,5.2039999961853,1,0.508000016212463,2021/12/31 00:00:00+00,{56FDA460-E87C-4A01-9C87-DF6651A37CD7},2682.23112593634
5801,540000410i,0.550000011920929,0.714999973773956,1,0.165000006556511,2021/12/31 00:00:00+00,{57075A5C-7737-438B-97A7-9008E4186CFC},870.202064464106
5802,860001583i,0.381000012159348,0.670000016689301,1,0.289000004529953,2021/12/31 00:00:00+00,{57240ECF-659D-4670-BCBC-00480CB372A2},1526.73891313258
5803,860001680i,2.21399998664856,2.46499991416931,1,0.250999987125397,2021/12/31 00:00:00+00,{57528C0D-B121-404A-8734-4F5B9A5137F2},1324.83121011516
5804,620003210i,0.129999995231628,0.372000008821487,1,0.241999998688698,2021/12/31 00:00:00+00,{575A2D68-FFCD-4C04-9E19-F47D82E0C9F9},1277.36969299695
5805,420008290i,0,0.493000000715256,1,0.493000000715256,2021/12/31 00:00:00+00,{5834AA99-5DF2-40F4-8F5C-40F0BFD5AD2F},2601.75372721018
5806,620003620i,2.43899989128113,3.03699994087219,1,0.59799998998642,2021/12/31 00:00:00+00,{58366C2B-FF32-40BE-84CD-7B96B1B0CB34},3158.29799946622
5807,200001640i,0.605000019073486,1.12899994850159,1,0.523999989032745,2021/12/31 00:00:00+00,{58481BE4-8B3A-4397-A218-6291FD3A3A29},2765.22445656618
5808,420005710i,0.125,0.252000004053116,7,0.127000004053116,2021/12/31 00:00:00+00,{58676C0E-5644-4302-AA31-CB6B0FECB1C9},669.513195809771
5809,200001210i,9.43599987030029,9.93900012969971,1,0.503000020980835,2021/12/31 00:00:00+00,{5946C257-B23E-49CE-BE42-433816E224FD},2655.56193173237
5810,420004530i,0.421000003814697,0.859000027179718,1,0.437999993562698,2021/12/31 00:00:00+00,{598E7213-4AE5-42EE-9599-A708B40E45BA},2312.91469952875
5811,800000800i,2.52099990844727,3.03699994087219,1,0.515999972820282,2021/12/31 00:00:00+00,{59D6CE8F-5DEE-4B69-A3F5-B9DA92287EED},2726.92346610893
5812,420004080i,2.76500010490417,3.35400009155273,1,0.58899998664856,2021/12/31 00:00:00+00,{59F9F947-E337-4483-98D1-A35724566057},3112.4908541465
5813,460000001i,1.27699995040894,1.59700000286102,1,0.319999992847443,2021/12/31 00:00:00+00,{5A366824-27C2-47AC-A05D-5A3F5B269531},1689.4793052193
5814,420004960i,11.5640001296997,11.6199998855591,1,0.0560000017285347,2021/12/31 00:00:00+00,{5ADA5ECD-79D9-4C00-902C-EFDDC66F358E},295.621230427716
5815,620001930i,4.52099990844727,4.81500005722046,1,0.293999999761581,2021/12/31 00:00:00+00,{5ADB965D-F0A2-4264-8BD9-28D9FC32F121},1553.22590184805
5816,720001310i,9.01299953460693,9.51900005340576,1,0.505999982357025,2021/12/31 00:00:00+00,{5AE56D00-A348-4E12-A9C2-F5AEF317F250},2672.18902705016
5817,420003060i,1.87699997425079,2.5789999961853,1,0.702000021934509,2021/12/31 00:00:00+00,{5B457749-D8A1-4F2F-88DB-90083308A115},3706.85368322701
5818,200001580i,0,0.717999994754791,1,0.717999994754791,2021/12/31 00:00:00+00,{5B869BC7-D5B8-4D7D-AE73-12CD9726B630},3794.49964400553
5819,420004800i,0.970000028610229,1.02600002288818,1,0.0560000017285347,2021/12/31 00:00:00+00,{5BC50471-B04F-4F0C-90FE-5027F3AD6CF9},290.624012669648
5820,620000670i,1.17599999904633,1.45200002193451,1,0.275999993085861,2021/12/31 00:00:00+00,{5BD1E928-7424-4570-AD6F-6909536763E9},1458.38763215152
5821,420004590i,9.85900020599365,10.2379999160767,1,0.379000008106232,2021/12/31 00:00:00+00,{5C2F4AF5-A81C-4D61-9F02-830DDFF37753},2000.75788106933
5822,620001080i,1.47800004482269,1.98399996757507,1,0.505999982357025,2021/12/31 00:00:00+00,{5C3F712E-37FC-429B-B746-A4CD01C3EEC0},2670.8643496146
5823,860001560i,2.50300002098083,3.0220000743866,2,0.518999993801117,2021/12/31 00:00:00+00,{5C6DC920-E599-48C5-93E7-E828A68FD552},2739.96188330088
5824,760001000i,1.57500004768372,2.07599997520447,1,0.500999987125397,2021/12/31 00:00:00+00,{5CA8D3E6-FCFA-4C62-810E-9A232DE113B1},2644.97625487061
5825,500000660i,2.58699989318848,2.66700005531311,1,0.0799999982118607,2021/12/31 00:00:00+00,{5CB303AF-06FA-4DCC-8054-D169D1042057},424.546006989443
5826,820000450i,0.204999998211861,0.352999985218048,1,0.148000001907349,2021/12/31 00:00:00+00,{5CB7DFDC-C595-441D-B970-5D95AF87B50A},779.131594517328
5827,420001260i,0,0.354000002145767,1,0.354000002145767,2021/12/31 00:00:00+00,{5D45775F-F31F-4E50-8B6F-A9DDDA790D39},1869.89972448917
5828,420002690i,0.758000016212463,1.10199999809265,1,0.34400001168251,2021/12/31 00:00:00+00,{5D65B503-1620-496A-80C6-BB855EF4D22F},1814.53920867391
5829,420004840i,0.391000002622604,0.879999995231628,1,0.488999992609024,2021/12/31 00:00:00+00,{5DD55506-5367-4E4A-9918-A0BB84BE3C5A},2582.7182324226
5830,620001050i,4.54300022125244,5.64900016784668,1,1.10599994659424,2021/12/31 00:00:00+00,{5E46CC55-A820-4928-B8FE-7DDFFA7ED6DD},5840.18182509233
5831,420002600i,0,4.09899997711182,1,4.09899997711182,2021/12/31 00:00:00+00,{5E5D5631-4A30-4B05-985E-C0659E7E494C},21641.129958259
5832,820000480i,1.76300001144409,2.16799998283386,1,0.405000001192093,2021/12/31 00:00:00+00,{5E71E633-79EE-4590-B6FC-5DBEC8328FAB},2139.35067822488
5833,440001320i,0,0.51800000667572,1,0.51800000667572,2021/12/31 00:00:00+00,{5E8CBD51-5EDE-41EA-8EE4-1BCE51A8F46C},2735.00212792502
5834,420003470i,2.53699994087219,3.28299999237061,1,0.745999991893768,2021/12/31 00:00:00+00,{5F247BEC-B93D-4C63-9F2C-56E1DE9D275B},3937.52354106181
5835,420002660i,0.331000000238419,0.444000005722046,1,0.112999998033047,2021/12/31 00:00:00+00,{5F2CA28C-42BE-4BEC-B2F1-DC7F22D291C1},598.865787184431
5836,760000570i,5.77600002288818,5.83400011062622,3,0.0579999983310699,2021/12/31 00:00:00+00,{5F95C161-216F-408B-9F49-B4389B03AC08},305.926993937095
5837,720001500i,0.448000013828278,0.653999984264374,1,0.206000000238419,2021/12/31 00:00:00+00,{600B1499-1C23-4455-831A-FC5E30FA96B5},1089.1134506633
5838,420001430i,0.921000003814697,1.26900005340576,1,0.34799998998642,2021/12/31 00:00:00+00,{603989FC-A229-48F2-A97A-07CEA02F11DF},1782.12621747779
5839,420007040i,1.73500001430511,2.15499997138977,1,0.419999986886978,2021/12/31 00:00:00+00,{60FF1DDB-5ADE-4985-895F-13A865D4BBED},2218.32452025197
5840,420007020i,7.92199993133545,8.85700035095215,1,0.935000002384186,2021/12/31 00:00:00+00,{614799E3-962B-41CC-B3D5-E01AFE7C25CC},4937.29529527216
5841,200000860i,3.66499996185303,4.59600019454956,1,0.930999994277954,2021/12/31 00:00:00+00,{614E30A5-9358-46C4-960D-274B693A822E},4915.83369729439
5842,240000550i,1.61099994182587,1.83800005912781,1,0.226999998092651,2021/12/31 00:00:00+00,{61588CF6-C9BF-4D78-ACB3-261AC4EAE2D3},1198.07638197354
5843,720001550i,3.31699991226196,3.89800000190735,1,0.580999970436096,2021/12/31 00:00:00+00,{6173CE82-3AA6-45F9-9F44-664AC29126C3},3065.79450295472
5844,700002000i,0,0.453999996185303,1,0.453999996185303,2021/12/31 00:00:00+00,{61A54580-BBD0-4227-956C-216E3EC95969},2398.82296781422
5845,420007610i,3.42300009727478,3.55200004577637,7,0.12899999320507,2021/12/31 00:00:00+00,{61C7B5B6-7C92-4098-9A35-6F9CC72D6FB9},680.765809922622
5846,420006900i,0,0.949999988079071,1,0.949999988079071,2021/12/31 00:00:00+00,{61CF3D9C-421D-4E43-9E2C-1678B55809C5},5017.36835341918
5847,200001810i,0.493999987840652,1.182000041008,1,0.688000023365021,2021/12/31 00:00:00+00,{61E0C04C-98FA-4DAD-B4BD-EF98D9728A90},3631.71948939803
5848,720000860i,1.30799996852875,1.91499996185303,1,0.60699999332428,2021/12/31 00:00:00+00,{622BBBF6-DE76-4760-AC3B-B16EDA76F332},3203.57792891242
5849,840000550i,0.589999973773956,2.59400010108948,2,2.00399994850159,2021/12/31 00:00:00+00,{62690DF0-3231-40D3-8AB8-6DD7A71FD3D8},10580.3655345654
5850,720001310i,8.51000022888184,9.01299953460693,1,0.503000020980835,2021/12/31 00:00:00+00,{6290EEEB-551A-4A37-9E42-DDFF82EE45DB},2656.05166453098
5851,620003620i,0.577000021934509,1.77999997138977,1,1.20299994945526,2021/12/31 00:00:00+00,{62D9A8A8-4EE6-4B91-85EF-EFF1055BB8A4},6348.77944689717
5852,420002870i,0.20100000500679,0.446000009775162,1,0.245000004768372,2021/12/31 00:00:00+00,{62F38EAD-683E-4673-8A80-EF0A7EA7BB3A},1293.63015007434
5853,420004840i,1.42799997329712,1.48099994659424,1,0.0529999993741512,2021/12/31 00:00:00+00,{630A9402-D4E8-4EE2-9BA3-09B73D1B135F},279.56414127701
5854,500000660i,2.13100004196167,2.2279999256134,1,0.0970000028610229,2021/12/31 00:00:00+00,{630EF01E-0266-4E20-AE78-EAF220E78D62},512.044180311416
5855,860001680i,0.712999999523163,1.21700000762939,1,0.504000008106232,2021/12/31 00:00:00+00,{644BFE4B-B2CC-487E-8315-6160E07D4ADA},2659.65208909088
5856,420005250i,0,0.75,1,0.75,2021/12/31 00:00:00+00,{64A0D5FF-5CAE-4E13-BA67-61C89FAF667D},3958.07326167055
5857,440001300i,0.614000022411346,0.98199999332428,1,0.368000000715256,2021/12/31 00:00:00+00,{64A9E7F7-02B7-4680-B114-A1004B4D6CBA},1939.54396742628
5858,620002630i,1.22800004482269,2.28200006484985,1,1.05400002002716,2021/12/31 00:00:00+00,{64C59751-7A6D-40D7-BCE2-596160C46AAE},5564.38460808921
5859,720002140i,5.2039999961853,5.69600009918213,1,0.492000013589859,2021/12/31 00:00:00+00,{64EB47F4-A362-4C4D-AD33-A94A402D1394},2598.05165132649
5860,420003400i,1.74800002574921,1.96800005435944,1,0.219999998807907,2021/12/31 00:00:00+00,{65A69432-63B0-4F04-8511-7E876F48C1E8},1164.12542313592
5861,700002080i,0,0.847000002861023,1,0.847000002861023,2021/12/31 00:00:00+00,{65BA2851-4E1B-40C8-AF0A-AD70C866D91A},4472.16526134997
5862,820000480i,2.50399994850159,2.76699995994568,3,0.263000011444092,2021/12/31 00:00:00+00,{65BA84ED-E42B-41C9-8D8D-2060FD2CDFDB},1388.60139566528
5863,720002460i,7.7480001449585,8.55500030517578,1,0.806999981403351,2021/12/31 00:00:00+00,{66453663-B648-460C-900C-53F89AE3B07C},4261.13113639159
5864,620004010i,4.70800018310547,5.17399978637695,1,0.465999990701675,2021/12/31 00:00:00+00,{664E30B3-D6EC-404C-BB90-C6100D9F20F1},2459.61204378312
5865,620003380i,1.63199996948242,2.20199990272522,1,0.569999992847443,2021/12/31 00:00:00+00,{66D2FC36-5E70-4B1C-A684-B16D4A1679D3},3011.51650206064
5866,420002160i,0.708999991416931,3.82999992370605,1,3.12100005149841,2021/12/31 00:00:00+00,{66FF44A7-383F-4888-9E1C-777BE0FCA269},16477.1226713904
5867,700002680i,4.27899980545044,5.37099981307983,1,1.09200000762939,2021/12/31 00:00:00+00,{6746C3EC-F910-4CB5-84CA-B7CD166FDCDA},5767.49995943133
5868,720001830i,0.745999991893768,1.06400001049042,1,0.317999988794327,2021/12/31 00:00:00+00,{675798B0-1479-4B2A-BB63-D833E89E2112},1679.34093228642
5869,720001520i,7.98400020599365,8.71100044250488,1,0.726999998092651,2021/12/31 00:00:00+00,{677B7A9A-7347-43CE-BE4B-FC042C74B305},3839.22098432886
5870,420004560i,0.607999980449677,0.970000028610229,1,0.361999988555908,2021/12/31 00:00:00+00,{67B45718-A65A-4F71-98B3-7022661FB7A2},1910.79569788633
5871,720000940i,0,1.60199999809265,2,1.60199999809265,2021/12/31 00:00:00+00,{67B788D1-A024-4E6E-AA9B-627BA382107A},8457.01908755702
5872,440000690i,3.29900002479553,4.31199979782104,1,1.01300001144409,2021/12/31 00:00:00+00,{67F26788-3CB4-4470-95FC-D27CE867B55C},5348.82682412351
5873,620001220i,1.50699996948242,2.58100008964539,1,1.07400000095367,2021/12/31 00:00:00+00,{685ABB79-A593-45F4-8389-61397664EA44},5673.01593837157
5874,420004530i,0,0.421000003814697,1,0.421000003814697,2021/12/31 00:00:00+00,{690735DF-C874-47DE-8E38-E76FD0C0B48A},2223.57771414235
5875,180000780i,0.83899998664856,1.65600001811981,3,0.816999971866608,2021/12/31 00:00:00+00,{695E888A-A061-439C-B9C4-249FC5B9327A},4314.0965238618
5876,620002000i,0,1.03299999237061,1,1.03299999237061,2021/12/31 00:00:00+00,{69755778-91FA-4B2C-9589-2E1A05E3A35A},5456.34785424533
5877,360000770i,0.307000011205673,0.377000004053116,1,0.0700000002980232,2021/12/31 00:00:00+00,{69853500-AE74-4D45-8E01-0A6DA154B5EA},369.464335570298
5878,140001050i,2.92400002479553,3.26500010490417,1,0.340999990701675,2021/12/31 00:00:00+00,{69C06C05-9407-4F7F-97A2-4A6434F52371},1799.47014082137
5879,240001240i,2.13100004196167,2.2720000743866,1,0.141000002622604,2021/12/31 00:00:00+00,{69D731A2-0249-48A2-AF83-8F20374F98A6},743.006894794278
5880,860001610i,2.73300004005432,3.23699998855591,1,0.504000008106232,2021/12/31 00:00:00+00,{69EC21B7-2321-40C9-B561-6B8E15283537},2661.12039624946
5881,420006080i,3.41899991035461,3.9779999256134,1,0.559000015258789,2021/12/31 00:00:00+00,{6A2691AB-FEAE-4F1E-8972-43E414236E45},2954.02373149945
5882,140000660i,0,0.216000005602837,1,0.216000005602837,2021/12/31 00:00:00+00,{6A457EA5-F05D-43CD-B466-10037E7E00D9},1138.93510293824
5883,160000470i,1.76199996471405,2.26500010490417,1,0.503000020980835,2021/12/31 00:00:00+00,{6AB86B85-8200-48F6-A154-DD45F40B6834},2655.34462214221
5884,420002600i,7.47499990463257,7.72800016403198,1,0.252999991178513,2021/12/31 00:00:00+00,{6ADF135B-9BDD-4C1A-8834-5C5390725C06},1336.60172106863
5885,720001320i,1.24600005149841,1.56700003147125,1,0.321000009775162,2021/12/31 00:00:00+00,{6B91335B-5D11-4DA5-87E9-CE3E2CBC16C7},1696.01376428458
5886,420003470i,1.78400003910065,2.15599989891052,1,0.372000008821487,2021/12/31 00:00:00+00,{6BC2CA99-FF58-40D1-B2B2-CFFE257515C5},1964.29245985536
5887,500000700i,3.52900004386902,3.7720000743866,1,0.243000000715256,2021/12/31 00:00:00+00,{6BE43D05-1219-4F0E-A280-552FB0869FA1},1282.3285585809
5888,620001330i,8.20499992370605,8.33300018310547,1,0.128000006079674,2021/12/31 00:00:00+00,{6C20FA7A-B868-47BE-B4EC-F67B9C46E574},677.348586988406
5889,420003060i,1.27900004386902,1.87699997425079,1,0.59799998998642,2021/12/31 00:00:00+00,{6C2F45D3-FFB3-4B76-BBB2-623A73E1BA10},3156.38528384463
5890,700000600i,1.38999998569489,1.51699995994568,7,0.127000004053116,2021/12/31 00:00:00+00,{6C58D5CB-7D00-48E2-876D-FE436E4C2B8C},670.412210467291
5891,420002200i,0,0.150999993085861,1,0.150999993085861,2021/12/31 00:00:00+00,{6C5FE4D0-6065-42FC-AFB6-D927F1CE0BBE},797.406496128518
5892,760001000i,0.955999970436096,1.17499995231628,1,0.218999996781349,2021/12/31 00:00:00+00,{6C74E214-69D8-41C8-BC35-27AB0E45194C},1157.76891282348
5893,420004590i,2.34500002861023,2.84800004959106,1,0.503000020980835,2021/12/31 00:00:00+00,{6C8A7983-4741-4280-9D9B-F8E462AF27A7},2659.37192341478
5894,420004340i,0.388000011444092,1.02100002765656,1,0.633000016212463,2021/12/31 00:00:00+00,{6C8EA22C-DDDE-4EEB-A9CE-0EF17C0EDC46},3344.18690471617
5895,700000980i,0.493000000715256,1.01199996471405,2,0.518999993801117,2021/12/31 00:00:00+00,{6CBD5E57-88B9-4344-9E1A-55464213D144},2739.49449718752
5896,540000450i,0.560000002384186,1.19799995422363,1,0.638000011444092,2021/12/31 00:00:00+00,{6D2C4DE1-64EC-488D-A3A5-B2B6798A6BFC},3369.21120021721
5897,420008540i,0.207000002264977,0.587000012397766,1,0.379999995231628,2021/12/31 00:00:00+00,{6DE4122B-5F99-42EB-8486-C462383AD017},2006.12635130505
5898,420002020i,0.444999992847443,1.41199994087219,1,0.967000007629395,2021/12/31 00:00:00+00,{6DE96718-2FE8-465B-9E84-229A67B0E256},5106.86899289867
5899,420001740i,1.79799997806549,3.14199995994568,1,1.34399998188019,2021/12/31 00:00:00+00,{6E10C9FA-22DC-47ED-8B85-AC9B330DCA81},7093.77482352771
5900,620003600i,3.04399991035461,3.49300003051758,1,0.449000000953674,2021/12/31 00:00:00+00,{6E489F6C-F2EB-491E-A011-767E8B7B3D69},2370.96760336397
5901,720001880i,3.75099992752075,4.00500011444092,1,0.254000008106232,2021/12/31 00:00:00+00,{6E892BC2-1C2B-4F5B-AF73-7D1A27D6752D},1341.13784116695
5902,620001330i,8.33300018310547,8.65499973297119,1,0.321999996900558,2021/12/31 00:00:00+00,{6EEB2CEB-892B-4055-B768-452B59EFEB6A},1700.34715363991
5903,620002660i,4.4060001373291,4.58599996566772,1,0.180000007152557,2021/12/31 00:00:00+00,{6EEFF47A-7B6C-4032-963D-F7F1BE1DB948},950.398446832866
5904,800000880i,3.39400005340576,3.47399997711182,1,0.0799999982118607,2021/12/31 00:00:00+00,{6F104B55-109E-43D1-B3C6-42938E1457E3},422.593470086611
5905,200001640i,1.77499997615814,3.6949999332428,1,1.91999995708466,2021/12/31 00:00:00+00,{6F154F34-DA3E-46AE-80B8-57590A82009B},10140.8209420228
5906,420001270i,3.66499996185303,4.0479998588562,1,0.382999986410141,2021/12/31 00:00:00+00,{6F50495C-83F8-4016-8267-D3219560C9B7},2023.20243119046
5907,420004980i,0.40200001001358,0.483000010251999,1,0.0810000002384186,2021/12/31 00:00:00+00,{6F7A484B-3728-4F8F-8236-F74753A5013E},428.610737840019
5908,720001310i,5.00799989700317,5.18100023269653,2,0.172999992966652,2021/12/31 00:00:00+00,{7000DA0E-4BC6-4C30-973A-076F50021B31},912.99624480908
5909,200001210i,5.55299997329712,6.46500015258789,1,0.912000000476837,2021/12/31 00:00:00+00,{70A0EA47-ABE3-4452-977B-C8F7BC0970A8},4815.0668425574
5910,420003400i,5.71000003814697,6.21000003814697,1,0.5,2021/12/31 00:00:00+00,{70A9AC29-11D4-47EE-91E3-B58C308128A4},2640.42353349147
5911,720002140i,2.75999999046326,3.70099997520447,1,0.940999984741211,2021/12/31 00:00:00+00,{71BEDD8B-6F24-47FA-BD0D-2417FADD1907},4965.41557832362
5912,620000870i,0,0.407000005245209,1,0.407000005245209,2021/12/31 00:00:00+00,{7230AE6D-4F56-4D11-B3F9-B9F835487661},2148.22857616537
5913,620002860i,1.89499998092651,2.28900003433228,1,0.393999993801117,2021/12/31 00:00:00+00,{7232642E-9757-4B0C-8601-EAEBC5C0F046},2079.75028501758
5914,420004720i,0,0.430000007152557,1,0.430000007152557,2021/12/31 00:00:00+00,{728872F3-DB13-4B45-9E55-187AA24C053D},2269.56112089316
5915,620003230i,0,1.04499995708466,1,1.04499995708466,2021/12/31 00:00:00+00,{72BBD584-1D0A-47E7-9C24-8EB3AE81EDA3},5515.98093096263
5916,420003470i,1.40499997138977,1.78400003910065,1,0.379000008106232,2021/12/31 00:00:00+00,{72E231DB-898F-4322-9495-7750D021D55E},2001.17857403683
