OBJECTID,RouteIdentifier,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,DividedIndicator,SnapshotDate,BeginStateRouteMilepost,BeginAheadBackIndicator,EndStateRouteMilepost,EndAheadBackIndicator,LRSDate,SHAPESTLength
634,005CD18987i,0,1.17999994754791,N,2022/02/05 00:00:00+00,0,A,1.17999994754791,A,2021/12/31 00:00:00+00,6275.70009093997
635,005P100685i,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,2104.15175423963
636,005CD17308i,0,0.810000002384186,N,2022/02/05 00:00:00+00,0,A,0.810000002384186,A,2021/12/31 00:00:00+00,4258.44103359521
637,005CD13108i,0,0.860000014305115,N,2022/02/05 00:00:00+00,0,A,0.860000014305115,A,2021/12/31 00:00:00+00,4518.68946536437
638,005Q115746i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1916.57568343559
639,005CD12397i,0,1.62000000476837,N,2022/02/05 00:00:00+00,0,A,1.62000000476837,A,2021/12/31 00:00:00+00,8580.35462193499
640,005CD12139i,0,1.37000000476837,N,2022/02/05 00:00:00+00,0,A,1.37000000476837,A,2021/12/31 00:00:00+00,7279.12522914248
641,005CD08319i,0,2.15000009536743,N,2022/02/05 00:00:00+00,0,A,2.15000009536743,A,2021/12/31 00:00:00+00,11297.0348756001
642,004i,60.560001373291,61.3899993896484,Y,2022/02/05 00:00:00+00,60.5699996948242,A,61.4000015258789,A,2021/12/31 00:00:00+00,4348.60329987825
643,005LX09928d,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,337.81796119603
644,005P117047Ri,0,0.419999986886978,N,2022/02/05 00:00:00+00,0,A,0.419999986886978,A,2021/12/31 00:00:00+00,2175.38017265906
645,004i,36.0800018310547,60.560001373291,N,2022/02/05 00:00:00+00,36.0900001525879,A,60.5699996948242,A,2021/12/31 00:00:00+00,129153.320332633
646,004i,0,35.5200004577637,N,2022/02/05 00:00:00+00,0,A,35.5299987792969,A,2021/12/31 00:00:00+00,187396.963651026
647,004d,36.0800018310547,60.560001373291,N,2022/02/05 00:00:00+00,36.0900001525879,A,60.5699996948242,A,2021/12/31 00:00:00+00,129153.320332633
648,004d,35.5200004577637,36.0800018310547,Y,2022/02/05 00:00:00+00,35.5299987792969,A,36.0900001525879,A,2021/12/31 00:00:00+00,2933.15706853266
649,005LX07797i,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,265.530263795971
650,003S204787i,0,0.349999994039536,N,2022/02/05 00:00:00+00,0,A,0.349999994039536,A,2021/12/31 00:00:00+00,1896.93534079207
651,003S105182i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2323.60827011879
652,005FD05919d,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1272.90329091473
653,003S104515i,0,0.529999971389771,N,2022/02/05 00:00:00+00,0,A,0.529999971389771,A,2021/12/31 00:00:00+00,2582.73428374039
654,005Q113280i,0,0.870000004768372,N,2022/02/05 00:00:00+00,0,A,0.870000004768372,A,2021/12/31 00:00:00+00,4522.21004568256
655,003S103896i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1783.21374647992
656,003S103691i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2296.29469960217
657,005P107067i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1851.57416654132
658,003S103607i,0,0.490000009536743,N,2022/02/05 00:00:00+00,0,A,0.490000009536743,A,2021/12/31 00:00:00+00,2586.62140786243
659,003R105321i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2347.09826139138
660,005LX00539i,0,0.159999996423721,Y,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,866.314071411678
661,005LX17122i,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,679.322130995165
662,005LX24286i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,438.125920056527
663,003R104881i,0,0.370000004768372,N,2022/02/05 00:00:00+00,0,A,0.370000004768372,A,2021/12/31 00:00:00+00,1944.53365878835
664,005P119212i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2279.21142433858
665,003R104714i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1579.88940868805
666,003R104611i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1093.29581651121
667,003R104376i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1499.772779426
668,003R103860i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1574.8704826156
669,005R116454i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1653.01042432821
670,005LX04266d,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,587.483608402536
671,003Q104733i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,1995.79453133407
672,005P512754i,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,1009.51304771246
673,003S104073i,0,0.360000014305115,N,2022/02/05 00:00:00+00,0,A,0.360000014305115,A,2021/12/31 00:00:00+00,1902.21579436495
674,005P104770i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1421.10207724121
675,005LX07908i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1580.58563407975
676,003Q104401i,0,0.490000009536743,N,2022/02/05 00:00:00+00,0,A,0.490000009536743,A,2021/12/31 00:00:00+00,2378.37488857125
677,005LX21266d,0,0.0900000035762787,N,2022/02/05 00:00:00+00,0,A,0.0900000035762787,A,2021/12/31 00:00:00+00,503.280457907156
678,003Q103778i,0,0.5,N,2022/02/05 00:00:00+00,0,A,0.5,A,2021/12/31 00:00:00+00,2653.42514685317
679,005LX22773i,0,0.0399999991059303,N,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,208.512460011287
680,005d,0,276.540008544922,Y,2022/02/05 00:00:00+00,0,A,276.559997558594,A,2021/12/31 00:00:00+00,1460978.46454902
681,003Q103668i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1162.39782665524
682,005LX12352i,0.109999999403954,0.150000005960464,Y,2022/02/05 00:00:00+00,0.109999999403954,A,0.150000005960464,A,2021/12/31 00:00:00+00,305.63978397391
683,003P105192i,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,1956.94803048023
684,003P104796i,0,0.560000002384186,N,2022/02/05 00:00:00+00,0,A,0.560000002384186,A,2021/12/31 00:00:00+00,3077.48168261813
685,005P102085i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1388.14650037
686,005Q117510i,0,0.490000009536743,N,2022/02/05 00:00:00+00,0,A,0.490000009536743,A,2021/12/31 00:00:00+00,2657.86565082598
687,003P104659i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1626.62105941325
688,005LX19481i,0.0199999995529652,0.119999997317791,N,2022/02/05 00:00:00+00,0.0199999995529652,A,0.119999997317791,A,2021/12/31 00:00:00+00,520.178469247608
689,003P104559i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2696.95329095675
690,003Q104171i,0,0.560000002384186,N,2022/02/05 00:00:00+00,0,A,0.560000002384186,A,2021/12/31 00:00:00+00,2963.04030049084
691,003P104530i,0,0.259999990463257,N,2022/02/05 00:00:00+00,0,A,0.259999990463257,A,2021/12/31 00:00:00+00,1401.02669274218
692,005LX12087d,0,0.239999994635582,Y,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1354.16888875199
693,005P106308i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1715.89434872339
694,003P103703i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1454.35936455449
695,003LX05275i,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,917.543924773826
696,003P103804i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1386.76159768644
697,003Q104624i,0,0.46000000834465,N,2022/02/05 00:00:00+00,0,A,0.46000000834465,A,2021/12/31 00:00:00+00,2536.55535630074
698,003LX05275d,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,917.543924773826
699,003LX05227i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1143.97983480717
700,005FI15406d,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,959.248782370516
701,005R115150i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1274.45188598219
702,003LX04848i,0.310000002384186,0.349999994039536,N,2022/02/05 00:00:00+00,0.310000002384186,A,0.349999994039536,A,2021/12/31 00:00:00+00,215.205025572262
703,004i,35.5200004577637,36.0800018310547,Y,2022/02/05 00:00:00+00,35.5299987792969,A,36.0900001525879,A,2021/12/31 00:00:00+00,2949.39067410517
704,003LX04848d,0.310000002384186,0.349999994039536,N,2022/02/05 00:00:00+00,0.310000002384186,A,0.349999994039536,A,2021/12/31 00:00:00+00,215.205025572262
705,003LX04689i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,685.252230899009
706,005LX08273i,0.159999996423721,0.189999997615814,Y,2022/02/05 00:00:00+00,0.159999996423721,A,0.189999997615814,A,2021/12/31 00:00:00+00,159.066266313906
707,005LX07471d,0,0.579999983310699,N,2022/02/05 00:00:00+00,0,A,0.579999983310699,A,2021/12/31 00:00:00+00,3127.30117701874
708,005R117843i,0,0.709999978542328,N,2022/02/05 00:00:00+00,0,A,0.709999978542328,A,2021/12/31 00:00:00+00,3685.17476514864
709,003Q103975i,0,0.409999996423721,N,2022/02/05 00:00:00+00,0,A,0.409999996423721,A,2021/12/31 00:00:00+00,2119.86423728186
710,003LX04689d,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,685.252230899009
711,005LX16302i,0,0.5,N,2022/02/05 00:00:00+00,0,A,0.5,A,2021/12/31 00:00:00+00,2718.79026014986
712,003LX04349i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1370.8048450021
713,005LX16121i,0,0.0900000035762787,N,2022/02/05 00:00:00+00,0,A,0.0900000035762787,A,2021/12/31 00:00:00+00,496.810576868884
714,005LX12360d,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,798.470525692266
715,005R317843i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1030.48601126734
716,003LX03829i,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,288.754750942553
717,005FD12892i,0,1.87000000476837,N,2022/02/05 00:00:00+00,0,A,1.87000000476837,A,2021/12/31 00:00:00+00,9855.2873710171
718,003LX03731i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,882.494720288071
719,003LX03731d,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,882.494720288071
720,005R126285i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1548.73686615434
721,003i,0,34.2799987792969,N,2022/02/05 00:00:00+00,0,A,34.310001373291,A,2021/12/31 00:00:00+00,180771.215028423
722,005LX10839i,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,913.79936689263
723,002W130273i,0,0.400000005960464,N,2022/02/05 00:00:00+00,0,A,0.400000005960464,A,2021/12/31 00:00:00+00,2178.6451373668
724,002U130251i,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,2013.16170523678
725,003P204796i,0,0.620000004768372,N,2022/02/05 00:00:00+00,0,A,0.620000004768372,A,2021/12/31 00:00:00+00,3347.13291370454
726,005CI13031i,0,0.910000026226044,N,2022/02/05 00:00:00+00,0,A,0.910000026226044,A,2021/12/31 00:00:00+00,5189.61807444314
727,004i,61.3899993896484,62.2700004577637,N,2022/02/05 00:00:00+00,61.4000015258789,A,62.2799987792969,A,2021/12/31 00:00:00+00,4652.93165336192
728,002S211924i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,430.924425056742
729,002S200221i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,876.582949920812
730,005Q113534i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1565.78658858299
731,005LX06841i,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,285.356102155843
732,002S100790i,0,0.610000014305115,N,2022/02/05 00:00:00+00,0,A,0.610000014305115,A,2021/12/31 00:00:00+00,3152.40013475161
733,005Q117961i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1696.75550464125
734,005LX13745i,0,0.0900000035762787,N,2022/02/05 00:00:00+00,0,A,0.0900000035762787,A,2021/12/31 00:00:00+00,495.67487989551
735,002S100327i,0,0.689999997615814,N,2022/02/05 00:00:00+00,0,A,0.689999997615814,A,2021/12/31 00:00:00+00,3883.58617806136
736,002R511892i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1575.99869833318
737,004d,61.3899993896484,61.5200004577637,N,2022/02/05 00:00:00+00,61.4000015258789,A,61.5299987792969,A,2021/12/31 00:00:00+00,715.193713586882
738,005LX01678d,0,0.180000007152557,Y,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,1127.36197117716
739,002R228265i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1489.0882529431
740,005LX06091d,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,520.29215525047
741,003S204293i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1117.2974125524
742,005P125155i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1383.91976990551
743,005LX12464i,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,245.602979593895
744,002R129681i,0,1.39999997615814,N,2022/02/05 00:00:00+00,0,A,1.39999997615814,A,2021/12/31 00:00:00+00,7464.19544844865
745,005P101039i,0,1.17999994754791,N,2022/02/05 00:00:00+00,0,A,1.17999994754791,A,2021/12/31 00:00:00+00,6204.4841827796
746,005LX18390i,0.239999994635582,0.319999992847443,Y,2022/02/05 00:00:00+00,0.239999994635582,A,0.319999992847443,A,2021/12/31 00:00:00+00,446.944888760775
747,005LX12087i,0,0.239999994635582,Y,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1356.00182288146
748,002R110482i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1607.0389111343
749,003LX04848i,0,0.310000002384186,Y,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1695.10276606076
750,002R100528i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1012.43402298351
751,005Q117168i,0,0.469999998807907,N,2022/02/05 00:00:00+00,0,A,0.469999998807907,A,2021/12/31 00:00:00+00,2670.90849261158
752,005Q105788i,0,0.550000011920929,N,2022/02/05 00:00:00+00,0,A,0.550000011920929,A,2021/12/31 00:00:00+00,2896.01616725246
753,005LX13609d,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1372.62995830178
754,005LX04613i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,764.468628801765
755,002R100203i,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,849.31600335817
756,005P114358i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1522.36758897861
757,002Q511876i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1665.59896140551
758,005P124066i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1301.52933267968
759,002Q210475i,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,942.356583037023
760,005LX12748i,0,0.170000001788139,Y,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,926.44845386667
761,005P100078i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1594.25388211043
762,002Q129681i,0,1.25,N,2022/02/05 00:00:00+00,0,A,1.25,A,2021/12/31 00:00:00+00,6594.14120018583
763,005HD15602i,0,0.389999985694885,N,2022/02/05 00:00:00+00,0,A,0.389999985694885,A,2021/12/31 00:00:00+00,2870.14237968965
764,005LX15465i,0,0.239999994635582,Y,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1325.53585209137
765,002Q101448i,0,0.569999992847443,N,2022/02/05 00:00:00+00,0,A,0.569999992847443,A,2021/12/31 00:00:00+00,3165.62098178607
766,005LX12266i,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,605.111191449668
767,005R102199i,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1061.48866963488
768,005Q100326i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1726.78692620976
769,002Q100879i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1659.9271091762
770,002Q100437i,0,0.46000000834465,N,2022/02/05 00:00:00+00,0,A,0.46000000834465,A,2021/12/31 00:00:00+00,2469.03840204295
771,005LX12352d,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,554.23517221346
772,002P511973Bi,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1267.09779867231
773,005Q111247i,0,0.529999971389771,N,2022/02/05 00:00:00+00,0,A,0.529999971389771,A,2021/12/31 00:00:00+00,2813.46391867206
774,005LX12352d,0.109999999403954,0.150000005960464,Y,2022/02/05 00:00:00+00,0.109999999403954,A,0.150000005960464,A,2021/12/31 00:00:00+00,330.591015083103
775,002P110418i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1802.21537964597
776,003P104320i,0,0.370000004768372,N,2022/02/05 00:00:00+00,0,A,0.370000004768372,A,2021/12/31 00:00:00+00,1956.54650040402
777,002LX28203d,0.239999994635582,0.699999988079071,Y,2022/02/05 00:00:00+00,0.239999994635582,A,0.699999988079071,A,2021/12/31 00:00:00+00,2481.36812707265
778,004d,0,35.5200004577637,N,2022/02/05 00:00:00+00,0,A,35.5299987792969,A,2021/12/31 00:00:00+00,187396.963651026
779,005Q111465i,0,0.550000011920929,N,2022/02/05 00:00:00+00,0,A,0.550000011920929,A,2021/12/31 00:00:00+00,2924.98614818144
780,005LX12464d,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,245.602979593895
781,005P115090i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,870.700940337578
782,005LX25073d,0,0.0299999993294477,N,2022/02/05 00:00:00+00,0,A,0.0299999993294477,A,2021/12/31 00:00:00+00,145.0344938874
783,002LX28203i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1231.13969081053
784,002LX28203d,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1231.13969081053
785,005Q118997i,0,1.51999998092651,N,2022/02/05 00:00:00+00,0,A,1.51999998092651,A,2021/12/31 00:00:00+00,8085.10421266551
786,005Q215486i,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,794.430269832513
787,002LX11966i,0,0.100000001490116,Y,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,526.981770460511
788,002LX10450i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,437.046311092155
789,005R118419i,0,0.360000014305115,N,2022/02/05 00:00:00+00,0,A,0.360000014305115,A,2021/12/31 00:00:00+00,1714.53873855673
790,005LX14402i,0.00999999977648258,0.100000001490116,Y,2022/02/05 00:00:00+00,0.00999999977648258,A,0.100000001490116,A,2021/12/31 00:00:00+00,483.517559453214
791,005FI12879d,0,0.920000016689301,N,2022/02/05 00:00:00+00,0,A,0.920000016689301,A,2021/12/31 00:00:00+00,4834.5750933622
792,005P107765i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1683.83582518575
793,005P102958i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1440.14569882737
794,005P117898i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1674.38696938197
795,002P100818i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1739.85596951091
796,002LX00239i,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,832.077193910605
797,003LX04109d,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,622.866699351029
798,003Q103875i,0,0.46000000834465,N,2022/02/05 00:00:00+00,0,A,0.46000000834465,A,2021/12/31 00:00:00+00,2350.70328334104
799,002i,313.489990234375,326.339996337891,N,2022/02/05 00:00:00+00,321.660003662109,A,334.510009765625,A,2021/12/31 00:00:00+00,67867.3602975734
800,005LX17929d,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,666.813516957502
801,002i,290.510009765625,297.950012207031,Y,2022/02/05 00:00:00+00,298.609985351562,A,306.049987792969,A,2021/12/31 00:00:00+00,39100.5049236495
802,005R101707i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1529.53913212755
803,005LX15598d,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,588.481742280425
804,002i,287.640014648438,288.809997558594,Y,2022/02/05 00:00:00+00,295.739990234375,A,296.910003662109,A,2021/12/31 00:00:00+00,6305.04294107593
805,005LX08273i,0,0.0599999986588955,Y,2022/02/05 00:00:00+00,0,A,0.0599999986588955,A,2021/12/31 00:00:00+00,287.858272450106
806,005P416257i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1166.50015885972
807,002i,287.450012207031,287.640014648438,N,2022/02/05 00:00:00+00,295.549987792969,A,295.739990234375,A,2021/12/31 00:00:00+00,950.45253564903
808,005LX22887i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1737.86339919247
809,002LX28203i,0.239999994635582,0.699999988079071,Y,2022/02/05 00:00:00+00,0.239999994635582,A,0.699999988079071,A,2021/12/31 00:00:00+00,2494.79979832824
810,005P216901i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2454.59162808138
811,005Q115629i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1619.5126774651
812,002i,283.570007324219,283.839996337891,Y,2022/02/05 00:00:00+00,291.670013427734,A,291.940002441406,A,2021/12/31 00:00:00+00,1421.01515252333
813,003S103786i,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1158.00051739245
814,005LX11796i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1293.55345212763
815,005LX02984d,0,0.0399999991059303,N,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,207.135269695668
816,002i,284.459991455078,284.619995117188,Y,2022/02/05 00:00:00+00,292.559997558594,A,292.720001220703,A,2021/12/31 00:00:00+00,871.178953516542
817,005LX23283d,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,548.05811077678
818,005LX04613d,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,764.468628801765
819,003LX04558d,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,585.677936305172
820,005P125056i,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,864.443484199981
821,002i,297.950012207031,306.940002441406,N,2022/02/05 00:00:00+00,306.049987792969,A,315.040008544922,A,2021/12/31 00:00:00+00,47310.3441732377
822,002i,283.470001220703,283.5,Y,2022/02/05 00:00:00+00,291.570007324219,A,291.600006103516,A,2021/12/31 00:00:00+00,187.669317208033
