OBJECTID,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,BeginStateRouteMilepost,BeginAheadBackIndicator,EndStateRouteMilepost,EndAheadBackIndicator,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,InventoryDirection,LRSDate,GlobalID,SHAPESTLength
10110,531,531,,,6.26000022888184,A,6.63000011444092,A,6.26000022888184,6.63000011444092,I,2021/12/31 00:00:00+00,{7E88052B-7432-4057-879F-35949FBBBE81},1980.29151591428
10111,005Q125737,005,Q1,25737,0,A,0.310000002384186,A,0,0.310000002384186,I,2021/12/31 00:00:00+00,{7F3FB842-0AF0-45A7-843A-7C695AAE958A},1609.10403505475
10112,281SPBURKE,281,SP,BURKE,2.65000009536743,A,4.34000015258789,A,0,1.69000005722046,D,2021/12/31 00:00:00+00,{7FE1725A-BF9C-4FDB-84C4-82547CE970AB},8909.81321875406
10113,002,002,,,8.80000019073486,A,56.689998626709,A,8.93000030517578,56.7700004577637,I,2021/12/31 00:00:00+00,{806ADE0B-B99D-4D78-B623-76F582E2DED2},252336.872264675
10114,005Q216818,005,Q2,16818,0,A,0.159999996423721,A,0,0.159999996423721,I,2021/12/31 00:00:00+00,{8079C643-0497-4FF3-B8B9-3B5FAB4256A4},860.941848942624
10115,012,012,,,0.330000013113022,A,8.8100004196167,A,0.330000013113022,8.8100004196167,D,2021/12/31 00:00:00+00,{80A81978-E1F2-4FD8-BB8F-2E8C6DE0C0B8},44809.052751273
10116,099,099,,,32.7000007629395,A,36.8300018310547,A,26.4400005340576,30.4099998474121,D,2021/12/31 00:00:00+00,{80CD35C6-E30D-45EE-901A-AE6E41E01FFE},20966.7356992057
10117,527,527,,,2.63000011444092,A,11.9200000762939,A,0,9.28999996185303,I,2021/12/31 00:00:00+00,{81495ABA-8703-4EC9-8852-89C3D15EC5DE},49060.1981462229
10118,167,167,,,0.280000001192093,A,5.26000022888184,A,0.280000001192093,6.5,I,2021/12/31 00:00:00+00,{81A13581-70A4-484F-811A-6F84D66BDE75},33156.1797986462
10119,012S501994,012,S5,01994,0,A,0.349999994039536,A,0,0.349999994039536,I,2021/12/31 00:00:00+00,{81C0B565-B457-4483-881B-42BA398E99AF},1668.91281602066
10120,166,166,,,0.0199999995529652,A,3.94000005722046,B,0,3.92000007629395,I,2021/12/31 00:00:00+00,{8213B944-98D5-4432-9C70-095FC926B64C},20607.3046483948
10121,005P210402,005,P2,10402,0,A,0.100000001490116,A,0,0.100000001490116,I,2021/12/31 00:00:00+00,{825B75F7-2B94-4D09-BE9F-725C60F0E5CC},558.42454062529
10122,097SPORONDO,097,SP,ORONDO,213.360000610352,A,213.619995117188,A,0,0.259999990463257,D,2021/12/31 00:00:00+00,{825C6547-E5D4-4942-B7EF-5EAA3C9850A7},1378.9809254682
10123,016P102485,016,P1,02485,0,A,0.310000002384186,A,0,0.310000002384186,I,2021/12/31 00:00:00+00,{82BB0796-D31A-4EB6-B58A-716A159D9627},1624.37577399903
10124,281,281,,,1.03999996185303,A,10.5500001907349,A,1.03999996185303,10.5500001907349,I,2021/12/31 00:00:00+00,{830D66F8-F5EB-4EA6-8DAA-6C07909019D0},50231.6847621426
10125,433,433,,,0,A,0.939999997615814,A,0,0.939999997615814,I,2021/12/31 00:00:00+00,{83251EDC-ED08-4188-A7A8-AAA59819DCB0},5156.61325018975
10126,101,101,,,83.5400009155273,A,87.4899978637695,A,83.1900024414062,87.2399978637695,I,2021/12/31 00:00:00+00,{8346839D-830F-483F-9408-FC184C8DFAFD},21431.5210738606
10127,005S105225,005,S1,05225,0,A,0.449999988079071,A,0,0.449999988079071,I,2021/12/31 00:00:00+00,{835B2960-DC75-45A6-A08C-FDCAAAC9DFBA},2370.06072730469
10128,166,166,,,0.0199999995529652,A,3.94000005722046,B,0,3.92000007629395,D,2021/12/31 00:00:00+00,{83F844F7-866A-4DCB-A3C1-1564EC96841C},20599.5049052694
10129,005P510793,005,P5,10793,0,A,0.239999994635582,A,0,0.239999994635582,I,2021/12/31 00:00:00+00,{83FDF316-F0E5-485F-A20F-C7BAF71A7417},1354.1259647871
10130,005P112432,005,P1,12432,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{8404B543-AED1-4C01-A019-90EA9D485952},1618.17428142888
10131,005P120538,005,P1,20538,0,A,0.709999978542328,A,0,0.709999978542328,I,2021/12/31 00:00:00+00,{843A7A8D-FB8E-45F6-AE2A-E097CC4A081E},3691.99314633583
10132,009,009,,,97.5,A,98.1699981689453,A,96.6800003051758,97.3499984741211,I,2021/12/31 00:00:00+00,{8496B1AC-40E8-4A01-8055-DD4E7C44DE0E},3517.4084435003
10133,020,020,,,47.8899993896484,A,55.060001373291,A,47.4500007629395,54.6199989318848,D,2021/12/31 00:00:00+00,{85594453-61A4-4660-A27C-29DB69BC4459},37835.8124973686
10134,005Q113306,005,Q1,13306,0,A,1.1599999666214,A,0,1.1599999666214,I,2021/12/31 00:00:00+00,{864D89EF-8EF9-4664-97F3-E1307930D339},6200.00013108641
10135,005R107307,005,R1,07307,0,A,0.280000001192093,A,0,0.280000001192093,I,2021/12/31 00:00:00+00,{8682D9FD-C160-4158-9620-1147F8DC6F00},1484.4119269965
10136,012,012,,,327.609985351562,A,341.779998779297,A,324.829986572266,338.609985351562,D,2021/12/31 00:00:00+00,{86C12B31-7D8E-40BA-A76B-18A1F632E4C5},72781.1313627219
10137,395SPNSC,395,SP,NSC,167.440002441406,A,167.449996948242,A,5.40999984741211,5.42000007629395,I,2021/12/31 00:00:00+00,{86CF7C99-B77C-4230-BBBF-544832DB40AE},52.3692891464334
10138,395,395,,,17.2399997711182,A,20.5900001525879,A,24,27.3500003814697,I,2021/12/31 00:00:00+00,{86DF6692-F78B-481C-AB26-820363AEEA54},17682.3549522708
10139,501,501,,,0,A,0.0500000007450581,A,0,0.0500000007450581,I,2021/12/31 00:00:00+00,{871B8D85-3336-4DF7-ACD0-0227CF7BCB12},275.960448454001
10140,005S107632,005,S1,07632,0,A,0.230000004172325,A,0,0.230000004172325,I,2021/12/31 00:00:00+00,{87C4ED58-9D1A-4371-9EF5-0C7E4FF4AC14},1280.53530377926
10141,432,432,,,7.6399998664856,A,10.3299999237061,A,7.63000011444092,10.3199996948242,I,2021/12/31 00:00:00+00,{88484F72-2B3C-4D0F-91D3-4988C88368DD},14231.0997714418
10142,005Q121905,005,Q1,21905,0,A,0.519999980926514,A,0,0.519999980926514,I,2021/12/31 00:00:00+00,{8873662C-B63A-4532-ADAC-3BA5FDCEE05E},2714.63741783307
10143,500,500,,,0,A,8.30000019073486,A,0,10.1300001144409,D,2021/12/31 00:00:00+00,{88BD73CA-1CC5-4815-A6B5-DEC0439C4A64},53601.896451257
10144,003R104881,003,R1,04881,0,A,0.370000004768372,A,0,0.370000004768372,I,2021/12/31 00:00:00+00,{88DD433E-5DB7-40BD-8551-0E2D30DD7A33},1944.53365878835
10145,281SPBURKE,281,SP,BURKE,2.65000009536743,A,4.34000015258789,A,0,1.69000005722046,I,2021/12/31 00:00:00+00,{88F50093-C5B0-4D84-B063-AA67779AA97E},8909.81321875406
10146,395,395,,,16.1700000762939,A,17.2399997711182,A,22.9300003051758,24,D,2021/12/31 00:00:00+00,{88F7FC9E-47E0-417F-8DDE-C17AE47D00F2},5676.18411259072
10147,101,101,,,0,A,0.46000000834465,A,0,0.46000000834465,I,2021/12/31 00:00:00+00,{89D410AC-46B4-4D9C-9962-643C7B0BA7D1},2473.94903994024
10148,543,543,,,0,A,0.200000002980232,A,0,0.200000002980232,D,2021/12/31 00:00:00+00,{8A393DAB-99A4-41E1-A016-9D02C853599B},983.579935174674
10149,005S214130,005,S2,14130,0,A,0.219999998807907,A,0,0.219999998807907,I,2021/12/31 00:00:00+00,{8A67401C-FE4E-4DB7-871C-9A62F2A42C2B},1165.13797797235
10150,020,020,,,0,A,12.5600004196167,A,0,12.5699996948242,D,2021/12/31 00:00:00+00,{8B7CB341-3AC3-4AAA-9435-8FA37D97D437},66520.4168402519
10151,012,012,,,44.5699996948242,A,46.6199989318848,B,44.2700004577637,46.3199996948242,I,2021/12/31 00:00:00+00,{8BE8CE44-9FBD-4C8E-80BE-EB3F7DBBB868},10842.9784614688
10152,195,195,,,40.5099983215332,A,44.4000015258789,A,38.6500015258789,42.5400009155273,D,2021/12/31 00:00:00+00,{8C10FC14-6CF5-48F7-AC36-213237B48975},20513.3283445149
10153,018R100435,018,R1,00435,0,A,0.180000007152557,A,0,0.180000007152557,I,2021/12/31 00:00:00+00,{8C543DEB-D8F4-40DA-8FD0-412053BA4570},944.835768061766
10154,012P120121,012,P1,20121,0,A,0.360000014305115,A,0,0.360000014305115,I,2021/12/31 00:00:00+00,{8C8BBBFA-D3DD-43CA-9820-EAEE2AA3592F},1909.36586435347
10155,099,099,,,26.5499992370605,A,26.5699996948242,A,20.25,20.2700004577637,I,2021/12/31 00:00:00+00,{8C973625-9AC7-4F69-A643-5C88C53D1E88},110.817558105496
10156,014SPMARYHL,014,SP,MARYHL,100.660003662109,A,101.050003051758,A,0,0.389999985694885,D,2021/12/31 00:00:00+00,{8CD47E25-C254-4C1F-8DD1-18594ED12332},2083.80519743569
10157,027,027,,,83.1500015258789,A,87.6999969482422,A,85.4499969482422,90,I,2021/12/31 00:00:00+00,{8CDECCE3-7748-49DD-BDF2-59B47F2AF541},24089.2922756055
10158,305FTWINSLO,305,FT,WINSLO,0,A,0.0799999982118607,A,0,0.0799999982118607,I,2021/12/31 00:00:00+00,{8CFBEA5F-D5FB-41BA-AAD3-DCB9DBEA014B},424.931007566037
10159,002R128265,002,R1,28265,0,A,1.25999999046326,A,0,1.25999999046326,I,2021/12/31 00:00:00+00,{8CFD26AB-82AD-4E4B-AAB9-052E03A78811},6634.55245391013
10160,019,019,,,0,A,10.6800003051758,A,0,10.6800003051758,I,2021/12/31 00:00:00+00,{8D75D592-A0E4-49E2-8772-00D12B048213},56396.9624112672
10161,509,509,,,19.6200008392334,A,24.3400001525879,B,23.3700008392334,28.0900001525879,D,2021/12/31 00:00:00+00,{8DADBEA8-3F1F-4867-AF1C-C769A315B512},24918.7110116918
10162,127,127,,,11.0200004577637,A,27.0499992370605,A,11.0200004577637,27.0499992370605,I,2021/12/31 00:00:00+00,{8DE2015D-3A92-4589-99E5-79D29459082A},84574.3728283537
10163,005S116615,005,S1,16615,0,A,0.140000000596046,A,0,0.140000000596046,I,2021/12/31 00:00:00+00,{8DF5391D-C1CD-43A0-9065-1DB2DEFEFFBB},804.489808117608
10164,285,285,,,2.85999989509583,A,4.3600001335144,A,2.85999989509583,4.3600001335144,I,2021/12/31 00:00:00+00,{8E27DFA3-9FE0-435A-9DB4-B3802D64D84E},7884.54640097527
10165,101,101,,,59.3800010681152,A,83.5400009155273,A,59.3800010681152,83.1900024414062,I,2021/12/31 00:00:00+00,{8E36C9B9-DFCB-4DC7-88BC-8BE74E2305DC},125489.91721922
10166,003Q104624,003,Q1,04624,0,A,0.46000000834465,A,0,0.46000000834465,I,2021/12/31 00:00:00+00,{8EDD4192-711F-4A82-90E4-10599290EF40},2536.55535630074
10167,005S122941,005,S1,22941,0,A,0.790000021457672,A,0,0.790000021457672,I,2021/12/31 00:00:00+00,{8F4E251A-DD9D-486B-AE0B-615205752263},4140.02536222259
10168,097,097,,,0,B,2.5,A,0,2.74000000953674,D,2021/12/31 00:00:00+00,{8F991EDF-02D8-4076-A6B5-186773D2C6DD},14345.7237778635
10169,012R101077,012,R1,01077,0,A,0.300000011920929,A,0,0.300000011920929,I,2021/12/31 00:00:00+00,{8FCA4B5D-078A-45D2-9142-2888C6AF7CB5},1525.67838448789
10170,101,101,,,266.640014648438,A,343.429992675781,A,265.880004882812,342.459991455078,I,2021/12/31 00:00:00+00,{8FCD1591-89C8-4B07-9A64-61D51094D0A4},404013.302571075
10171,304,304,,,0,A,2.91000008583069,A,0,2.90000009536743,I,2021/12/31 00:00:00+00,{8FE39F41-D619-4E78-8454-AE9F02E413CE},15266.191727584
10172,526,526,,,0.639999985694885,A,4.51999998092651,A,0.639999985694885,4.51999998092651,D,2021/12/31 00:00:00+00,{8FE475B1-E797-4D8F-94AC-872B7BF8AFF6},20521.0458791724
10173,097,097,,,244.520004272461,A,248.960006713867,A,229.580001831055,234.020004272461,I,2021/12/31 00:00:00+00,{8FF29632-2592-4D4F-B551-8057BF015F54},23450.6120660036
10174,012S120103,012,S1,20103,0,A,0.529999971389771,A,0,0.529999971389771,I,2021/12/31 00:00:00+00,{90284586-6B52-4AE4-88F8-3F39BD1A4753},2782.90059192651
10175,401,401,,,0,A,12.1300001144409,A,0,12.1300001144409,I,2021/12/31 00:00:00+00,{908AA900-6432-4E87-87A4-EB2268CC667A},63955.6967565582
10176,005P122486,005,P1,22486,0,A,0.280000001192093,A,0,0.280000001192093,I,2021/12/31 00:00:00+00,{90E09C73-E924-4066-AD82-D3C97A1E08A3},1534.5857228797
10177,014,014,,,36.8199996948242,A,40.689998626709,A,36.5499992370605,40.5999984741211,I,2021/12/31 00:00:00+00,{90E5CBA7-0D44-4AA0-B230-881797E4A4AE},21363.9977242927
10178,018Q600283,018,Q6,00283,0,A,0.0799999982118607,A,0,0.0799999982118607,I,2021/12/31 00:00:00+00,{91178B48-20FE-4053-8EC1-48E262461678},484.457835359911
10179,005R121295,005,R1,21295,0,A,0.239999994635582,A,0,0.239999994635582,I,2021/12/31 00:00:00+00,{9133C601-8160-4AAD-8509-55D3E7478532},1341.30890477595
10180,008,008,,,0,A,20.6700000762939,A,0,20.6700000762939,I,2021/12/31 00:00:00+00,{91C775AF-D092-4610-B413-8A40CECF121B},109034.907797699
10181,002,002,,,306.200012207031,A,314.910003662109,A,298.100006103516,306.809997558594,I,2021/12/31 00:00:00+00,{921693F8-F336-4A91-84CB-B562C98F75D1},45838.3434243878
10182,101COHERON,101,CO,HERON,83.75,A,83.879997253418,A,0,0.129999995231628,I,2021/12/31 00:00:00+00,{929A1865-DD97-4895-BE01-18D0A9682D6D},721.142197563732
10183,530,530,,,16.9500007629395,A,20.7900009155273,A,0,3.83999991416931,D,2021/12/31 00:00:00+00,{92D62530-2FDB-42D0-A649-BBA628BC1869},20304.9779572402
10184,104,104,,,15.9200000762939,A,24.2299995422363,A,15.7200002670288,24.1000003814697,I,2021/12/31 00:00:00+00,{936B6321-178C-4FFF-8AEB-810B7EBFB852},44159.4441431149
10185,543,543,,,0.990000009536743,A,1.0900000333786,A,0.990000009536743,1.0900000333786,I,2021/12/31 00:00:00+00,{939A08CD-4847-4BF8-A276-B699CEE77D40},535.310680001013
10186,012,012,,,83.7300033569336,A,105.339996337891,A,83.4599990844727,105.080001831055,D,2021/12/31 00:00:00+00,{93C904B0-E0EC-4162-884F-1C1397E8A950},114109.343568602
10187,536,536,,,4.98000001907349,A,5.38000011444092,A,4.98000001907349,5.38000011444092,I,2021/12/31 00:00:00+00,{941565FE-1DFC-49CD-8DAD-5820E80C9429},2137.03789995435
10188,432,432,,,0,A,7.61999988555908,A,0,7.61999988555908,I,2021/12/31 00:00:00+00,{94B825E0-A585-4AAF-B29C-B5656FC7B038},40266.1628192277
10189,090,090,,,1.94000005722046,A,2.03999996185303,A,0,0.100000001490116,D,2021/12/31 00:00:00+00,{94E7B1DA-0A2D-426B-9C4E-25E119A9F99C},457.082591259917
10190,500,500,,,19.1499996185303,A,19.2900009155273,A,20.9899997711182,21.1299991607666,I,2021/12/31 00:00:00+00,{94EFBFD0-CAD3-404D-BA3B-972AFCA355D2},802.52051424904
10191,018P101273,018,P1,01273,0,A,0.400000005960464,A,0,0.400000005960464,I,2021/12/31 00:00:00+00,{950298B1-C54C-42F4-97C7-C8C6149B423A},2150.36660819174
10192,507,507,,,0.949999988079071,A,1.30999994277954,A,1.30999994277954,1.66999995708466,I,2021/12/31 00:00:00+00,{9580FC18-ED6C-4D1A-B324-ACEC87D999DF},1883.91781321655
10193,016Q501217,016,Q5,01217,0,A,0.389999985694885,A,0,0.389999985694885,I,2021/12/31 00:00:00+00,{9584BC44-91A5-4EC2-9411-EB0F9DF97AD7},2125.7783610327
10194,005Q210481,005,Q2,10481,0,A,0.270000010728836,A,0,0.270000010728836,I,2021/12/31 00:00:00+00,{95920A9E-A157-4216-8FB4-D018D1AE0491},1239.48349736632
10195,016S102615,016,S1,02615,0,A,0.600000023841858,A,0,0.600000023841858,I,2021/12/31 00:00:00+00,{95B1F139-28CE-42CA-80BC-BBEB2CE4EF94},3161.25409788331
10196,167,167,,,0,A,0.0299999993294477,A,0,0.0299999993294477,I,2021/12/31 00:00:00+00,{95F1F9FC-786F-453C-A43B-7CB53D994F00},133.623076759032
10197,395,395,,,202.690002441406,A,270.260009765625,A,207.449996948242,275,D,2021/12/31 00:00:00+00,{9741B3AA-B9AF-4846-9A74-08666930F08E},356768.306820043
10198,020,020,,,12.9099998474121,A,20.7299995422363,A,12.6099996566772,20.3500003814697,I,2021/12/31 00:00:00+00,{977BB851-DD81-4D42-A6FC-4A4D6C6F0E03},40947.9153338828
10199,005R110623,005,R1,10623,0,A,0.730000019073486,A,0,0.730000019073486,I,2021/12/31 00:00:00+00,{9792B2C5-B029-4668-B268-4A9D6C2CFCFA},3851.24362162786
10200,524SPCEDRWY,524,SP,CEDRWY,4.6399998664856,A,5.1399998664856,A,0,0.5,I,2021/12/31 00:00:00+00,{97DEC996-1BBB-4C3B-AD2F-D97E2B7E0454},2651.96974978096
10201,012,012,,,105.339996337891,A,133.979995727539,A,105.080001831055,133.720001220703,I,2021/12/31 00:00:00+00,{98158875-B930-4B44-AB7D-8AFB62BA89D3},151133.587354885
10202,012,012,,,315.970001220703,A,317.839996337891,A,313.190002441406,315.059997558594,D,2021/12/31 00:00:00+00,{989F3EF7-1F77-4B45-B7CA-7AE3BF12E49F},9886.8530254117
10203,005P116422,005,P1,16422,0,A,0.560000002384186,A,0,0.560000002384186,I,2021/12/31 00:00:00+00,{98B2674C-1771-4427-8DCB-22CC34A4033D},2973.15632740677
10204,516,516,,,2.02999997138977,A,4.98000001907349,A,2.01999998092651,5.25,D,2021/12/31 00:00:00+00,{991A4C59-F1D5-4BD4-8346-7D223289CC12},17119.0769707957
10206,507COPEARL,507,CO,PEARL,3.13000011444092,A,3.49000000953674,A,0.870000004768372,1.23000001907349,I,2021/12/31 00:00:00+00,{9A4E1626-7CD5-4C4D-B6ED-CFED97754E8C},1889.02948989665
10207,101,101,,,87.4899978637695,A,248.059997558594,A,87.2399978637695,247.399993896484,D,2021/12/31 00:00:00+00,{9A62CA76-7807-4CC1-A889-644947AE0CBB},845011.557343772
10208,005R111225,005,R1,11225,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{9AD96959-2F98-40D5-A2B6-E86F52B27A66},1604.26223330802
10209,009,009,,,93.6100006103516,A,97.5,A,93.1699981689453,96.6800003051758,I,2021/12/31 00:00:00+00,{9B683E35-4509-4D0B-9A6B-9BB30138E56E},18548.336248214
10210,020SPANACRT,020,SP,ANACRT,47.8899993896484,A,50.6199989318848,A,0,2.73000001907349,D,2021/12/31 00:00:00+00,{9B7CF3CA-812C-4D96-9362-1153670424C3},14488.4643302507
10211,202,202,,,6.34000015258789,A,10.2700004577637,A,6.34000015258789,10.1999998092651,D,2021/12/31 00:00:00+00,{9BB43B6A-6FF6-45B4-933C-BD9B908444BC},20365.2325450425
10212,101,101,,,361.519989013672,A,367.329986572266,A,359.670013427734,365.480010986328,I,2021/12/31 00:00:00+00,{9C159EA9-7563-4361-96D9-A4E266A9F0EC},30711.0260618608
10213,005R120895,005,R1,20895,0,A,0.25,A,0,0.25,I,2021/12/31 00:00:00+00,{9C272764-D8DE-4A26-A034-BDF260026C92},1373.49513837441
10214,002,002,,,70.870002746582,A,104.059997558594,A,70.9700012207031,104.120002746582,I,2021/12/31 00:00:00+00,{9C618CCB-7AFB-4331-94B5-03A12E03F05A},174820.677774296
10215,395,395,,,167.070007324219,A,167.399993896484,A,171.839996337891,172.169998168945,I,2021/12/31 00:00:00+00,{9CA90C16-239A-40A0-87EE-39F3C20DAF4A},1764.2616125653
10216,014,014,,,40.689998626709,A,69.3499984741211,A,40.5999984741211,69.2399978637695,I,2021/12/31 00:00:00+00,{9CCD1030-B8A1-4B64-9679-5129FC286A13},151286.828789986
10217,002,002,,,0,B,0,A,0,0.129999995231628,D,2021/12/31 00:00:00+00,{9CE36D06-A0F6-47E1-BA83-2E99CCDB1AD2},727.794618704459
10218,005P118811,005,P1,18811,0,A,1.61000001430511,A,0,1.61000001430511,I,2021/12/31 00:00:00+00,{9D0F0A76-EEBE-4576-B12A-33D4964D008B},8491.57576538451
10219,101,101,,,28.8899993896484,A,57.5900001525879,A,28.8899993896484,57.5900001525879,I,2021/12/31 00:00:00+00,{9D7A4C5A-E45D-45EE-BCEF-A5EC34E20572},151444.999518302
10220,002Q101448,002,Q1,01448,0,A,0.569999992847443,A,0,0.569999992847443,I,2021/12/31 00:00:00+00,{9D7C121C-7CA7-4956-96C7-28C3E84E93F9},3165.62098178607
10221,167,167,,,5.26000022888184,A,26.4799995422363,A,6.5,27.7600002288818,D,2021/12/31 00:00:00+00,{9DD4C594-D1B3-4F6D-B798-9CBB060F3CDE},112227.126949117
10222,167,167,,,0.280000001192093,A,5.26000022888184,A,0.280000001192093,6.5,D,2021/12/31 00:00:00+00,{9E2C2ECE-8725-4EC3-A78E-8AE41F0A74F7},33333.7172797543
10223,005Q113284,005,Q1,13284,0,A,0.389999985694885,A,0,0.389999985694885,I,2021/12/31 00:00:00+00,{9E3D198B-02D9-4738-B1FF-ACFA3D32EACD},2110.82785571494
10224,005R313289,005,R3,13289,0,A,0.360000014305115,A,0,0.360000014305115,I,2021/12/31 00:00:00+00,{9E5DEC4D-16C0-4893-8534-D619EEBCF869},1975.65083345506
10225,395,395,,,172.580001831055,A,176.919998168945,A,177.339996337891,181.679992675781,D,2021/12/31 00:00:00+00,{9EDB8E30-DFF4-42E1-ADFE-E2AE09918024},22919.0142393136
10226,014,014,,,0,A,18.8999996185303,A,0,18.9099998474121,I,2021/12/31 00:00:00+00,{9F03374D-5E86-43BD-BF33-EA45691524D8},99813.7071811085
10227,195SPGNESSE,195,SP,GNESSE,0.0599999986588955,A,0.600000023841858,A,0,0.540000021457672,I,2021/12/31 00:00:00+00,{9F15AEE5-50F3-4309-BB81-571228314B81},2858.45908892923
10228,395,395,,,13.0500001907349,A,16.1700000762939,A,19.8099994659424,22.9300003051758,D,2021/12/31 00:00:00+00,{9F1D10AC-29AA-40B5-BE3A-9DCF410BFE5F},16445.6814365559
10229,117,117,,,0.0900000035762787,A,1.39999997615814,A,0.0900000035762787,1.39999997615814,I,2021/12/31 00:00:00+00,{9F8F13D0-A70B-4495-AC01-4C5749CB35F7},6941.17195841717
10230,005S116739,005,S1,16739,0,A,0.28999999165535,A,0,0.28999999165535,I,2021/12/31 00:00:00+00,{A043542A-815E-4129-A4B8-7463AC1DC0FB},1503.96219392459
10231,395,395,,,17.2399997711182,A,20.5900001525879,A,24,27.3500003814697,D,2021/12/31 00:00:00+00,{A0B779E7-3586-422F-81F0-51622BC5EF36},17642.5403149354
10232,009,009,,,0,A,6.96999979019165,A,0,6.96999979019165,I,2021/12/31 00:00:00+00,{A15CC950-E229-41B4-AEE9-E900D9C5DAA9},36952.751433485
10233,204,204,,,0,B,2.34999990463257,A,0,2.38000011444092,D,2021/12/31 00:00:00+00,{A1B0034E-514D-47E6-8587-8E74ABA112A1},12554.4405820589
10234,028,028,,,0,B,3.01999998092651,B,0,3.01999998092651,D,2021/12/31 00:00:00+00,{A2890562-0EA0-40A2-8F9E-53337F71A0B3},15939.3162294673
10235,005P116063,005,P1,16063,0,A,0.28999999165535,A,0,0.28999999165535,I,2021/12/31 00:00:00+00,{A2900919-0874-4A8F-AD7E-0C221DC718A2},1538.80509359375
10236,395,395,,,167.449996948242,A,172.580001831055,A,172.190002441406,177.339996337891,I,2021/12/31 00:00:00+00,{A29E23B0-F0D3-48CE-8D1E-27C31AE84EDC},27211.6554915299
10237,005R116596,005,R1,16596,0,A,0.180000007152557,A,0,0.180000007152557,I,2021/12/31 00:00:00+00,{A2B0BF79-805B-4DA6-8E6E-5D48BECD3102},922.646988647294
10238,018P101767,018,P1,01767,0,A,0.330000013113022,A,0,0.330000013113022,I,2021/12/31 00:00:00+00,{A2D1D2A9-BBB1-4A12-A721-3EF8DDFFDF8B},1720.43258396091
10239,104FTKINGST,104,FT,KINGST,0,A,0.0900000035762787,A,0,0.0900000035762787,I,2021/12/31 00:00:00+00,{A3CAEE35-E83D-45E6-8081-6A548B9C67DC},525.42990636471
10240,004,004,,,61.6800003051758,A,62.2799987792969,A,61.6699981689453,62.2700004577637,D,2021/12/31 00:00:00+00,{A3CDA8BB-A2F0-4B96-9070-B845E499709D},3149.78974658174
10241,005S102215,005,S1,02215,0,A,0.589999973773956,A,0,0.589999973773956,I,2021/12/31 00:00:00+00,{A3E40B7F-8146-4903-922C-A48A7F55A61A},3094.3547141053
10242,097,097,,,226.399993896484,A,244.520004272461,A,211.460006713867,229.580001831055,D,2021/12/31 00:00:00+00,{A41CD7CE-4A1C-496B-ACA5-6DB7901418A9},95551.2832816831
10243,003S204787,003,S2,04787,0,A,0.349999994039536,A,0,0.349999994039536,I,2021/12/31 00:00:00+00,{A4367570-D5BE-4DD5-AF4C-1090757F7A84},1896.93534079207
10244,101,101,,,254.5,A,257.059997558594,A,253.759994506836,256.320007324219,D,2021/12/31 00:00:00+00,{A4373FF3-5176-40DF-9ED7-E4791755B32D},13527.7809824889
10245,005S122066,005,S1,22066,0,A,0.430000007152557,A,0,0.430000007152557,I,2021/12/31 00:00:00+00,{A445153D-80E5-4884-8735-46E532C853EC},2271.55264542259
10246,005P113203,005,P1,13203,0,A,1.51999998092651,A,0,1.51999998092651,I,2021/12/31 00:00:00+00,{A49E3221-47FA-4DCD-BA1E-37C88ED45D37},8092.21045663942
10247,240,240,,,36.0499992370605,A,43.1699981689453,A,34.2200012207031,41.310001373291,I,2021/12/31 00:00:00+00,{A4C9D856-FC19-4309-86B1-7B17FDC3FC10},37416.9779975246
10248,096,096,,,0,A,3.27999997138977,A,0,3.27999997138977,D,2021/12/31 00:00:00+00,{A512C16A-7C34-4D6A-9ACE-B9F7A0D21292},17324.1541112665
10249,012,012,,,66.5400009155273,A,83.7300033569336,A,66.2699966430664,83.4599990844727,D,2021/12/31 00:00:00+00,{A514DCCF-F2A0-478A-A4DB-8C7B0B8C37BA},90752.5887521538
10250,205,205,,,26.5900001525879,A,37.1599998474121,A,0,10.5699996948242,I,2021/12/31 00:00:00+00,{A536A197-E31E-4A40-885E-918EE4EA9D17},55906.2576145251
10251,395,395,,,13.0500001907349,A,16.1700000762939,A,19.8099994659424,22.9300003051758,I,2021/12/31 00:00:00+00,{A641D1B0-C53A-4E0F-A82B-7B23BDE03CAF},16507.4669999246
10252,005S110373,005,S1,10373,0,A,0.709999978542328,A,0,0.709999978542328,I,2021/12/31 00:00:00+00,{A664AA02-7713-4C0D-9558-24DC9EA07E9C},3782.65571045476
10253,006,006,,,51.2400016784668,A,51.3699989318848,A,51.2400016784668,51.3699989318848,D,2021/12/31 00:00:00+00,{A674962A-FF5D-4E40-8DEC-63A916B02E73},655.079774447289
10255,014S100263,014,S1,00263,0,A,0.319999992847443,A,0,0.319999992847443,I,2021/12/31 00:00:00+00,{A6E11E5B-A23A-4D75-AFAF-D55031E9BCFF},1652.82257187225
10256,405,405,,,0,A,30.3199996948242,A,0,30.2999992370605,I,2021/12/31 00:00:00+00,{A6FFFEDE-D978-4A6A-9C24-106E30948DC0},160165.848396886
