Fuel Type,County,Antique,Antique Travel Trailer,Camper,Combination Farm,Combination Non Farm,Commercial,Commercial Motorcycle Trailer,Converter Gear,Farm,Farm Exempt,Federal,Federal Motorcycle Trailer,Fixed Load,For Hire,Government Exempt,House Dolly,Intermittent Trailer,Logging,Medium Electric Passenger,Medium Electric Truck,Mobile Home,Moped,Motorcycle,Motorhome,Neighborhood Electric Passenger,Neighborhood Electric Truck,Off Road Vehicle,Passenger Vehicle,Private School,Snowmobile,Snowmobile Exempt,Snowmobile Vintage,Stage,Taxi Cab,Tow Truck,Trailer,Travel Trailer,Truck,WATV,Total
None,15 ISLAND,0,3,379,0,33,1072,0,0,0,0,0,0,0,0,3,0,74,4,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,12551,3006,1,0,17135
None,16 JEFFERSON,0,4,169,0,0,298,0,0,0,1,0,0,0,0,2,0,10,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4104,1139,0,0,5734
None,17 KING,2,36,2316,0,1647,12424,5,0,0,9,49,0,0,0,152,1,569,36,0,0,8,0,78,1,0,0,0,24,0,0,0,0,0,0,0,69125,20771,3,0,107256
None,18 KITSAP,0,13,827,0,120,1938,1,0,0,2,0,0,0,0,30,0,70,21,0,0,0,0,19,0,0,0,0,5,0,0,0,0,0,0,0,24722,7760,1,0,35529
None,19 KITTITAS,0,11,374,0,152,1388,0,0,0,3,0,0,0,0,6,0,42,26,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,9368,2325,0,0,13719
None,20 KLICKITAT,0,2,116,0,15,277,0,0,0,7,0,0,0,0,3,0,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,855,0,0,4454
None,21 LEWIS,0,4,348,0,115,1404,0,0,0,28,0,0,0,0,16,0,60,242,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,13131,3544,5,0,18904
None,22 LINCOLN,0,2,105,0,52,488,0,0,0,7,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,735,0,0,5356
None,23 MASON,0,4,272,0,24,775,0,0,0,4,0,0,0,0,13,0,72,40,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11037,2654,2,0,14908
None,24 OKANOGAN,0,3,353,0,40,693,0,0,0,2,0,0,0,0,14,0,25,63,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8513,2108,1,0,11819
None,25 PACIFIC,0,2,75,0,7,234,0,0,0,4,0,0,0,0,15,0,11,28,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3091,942,0,0,4412
None,26 PEND OREILLE,0,0,125,0,4,184,0,0,0,0,0,0,0,0,8,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384,698,0,0,4431
None,27 PIERCE,0,16,2257,0,1719,9168,4,0,0,13,0,0,0,0,51,0,407,110,0,0,6,0,36,0,0,0,0,15,0,0,0,0,0,0,0,56159,20654,4,0,90619
None,28 SAN JUAN,0,0,63,0,1,310,0,0,0,3,0,0,0,0,4,0,13,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2192,295,0,0,2888
None,29 SKAGIT,0,4,549,0,75,2304,0,0,0,9,0,0,0,0,14,0,42,67,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,16934,5326,2,0,25338
None,30 SKAMANIA,0,1,76,0,12,188,0,0,0,1,0,0,0,0,0,0,13,27,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1747,601,0,0,2672
None,31 SNOHOMISH,0,28,2088,0,357,10420,2,0,0,13,4,0,0,0,55,0,301,65,0,0,9,0,54,0,0,0,0,15,0,0,0,0,0,0,0,54676,19436,4,0,87527
None,32 SPOKANE,0,4,1763,0,901,8186,0,0,0,14,6,0,0,0,42,0,402,34,0,0,0,0,45,0,0,0,0,16,0,0,0,0,0,0,0,55843,19379,6,1,86642
None,33 STEVENS,0,6,362,0,58,701,0,0,0,2,1,0,0,0,6,1,70,147,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11345,2304,0,0,15007
None,34 THURSTON,0,14,704,0,180,13849,484,0,0,28,0,0,0,0,162,0,118,99,0,0,1,0,63,0,0,0,0,9,0,0,0,0,0,0,0,34327,8131,0,0,58169
None,35 WAHKIAKUM,0,0,25,0,3,59,0,0,0,0,0,0,0,0,2,0,6,21,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,998,199,0,0,1316
None,36 WALLA WALLA,0,9,184,0,90,1179,0,0,0,14,0,0,0,0,7,0,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5735,1566,1,0,8807
None,37 WHATCOM,0,9,721,0,274,4194,1,0,0,18,0,0,0,0,17,0,94,65,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,19807,5821,1,0,31030
None,38 WHITMAN,0,0,107,0,167,752,0,0,0,8,0,0,0,0,10,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567,1383,2,0,7014
None,39 YAKIMA,0,12,923,0,756,3521,0,0,0,35,0,0,0,0,21,0,46,24,0,0,0,0,51,0,0,0,0,7,0,0,0,0,0,0,0,23005,7103,5,0,35509
None,40 STATE,0,1,48,0,0,198,2,0,0,0,0,0,0,0,1,0,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1482,441,0,0,2216
,,31619,242,19493,3939,31331,363201,505,0,12785,2567,186,1,1930,3740,5916,3,3112,2856,57,207,39,5999,229337,69715,258,34,41007,5275387,495,23525,28,209,47,1019,1318,591274,183614,1365959,66783,8339737
