,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
275,1719,47.5044092,-122.1653842,5,47.4994564,-122.1953416,1.4412,I5
276,821,47.2428676,-122.3714251,136,47.2409478,-122.3796371,0.4079,I5
277,931,47.6622945,-122.3497221,nan,47.6583538,-122.3219783,1.321,I5
278,1216,47.4888981,-122.1636834,4,47.493774,-122.1923041,1.3796,I5
279,1324,47.6623704,-122.349873,nan,47.6583538,-122.3219783,1.3289,I5
280,1225,47.6622844,-122.350467,nan,47.6583538,-122.3219783,1.3548,I5
281,1226,47.6623769,-122.3502307,nan,47.6583538,-122.3219783,1.3453,I5
282,1524,47.6666763,-122.3003784,170,47.6700351,-122.3217199,1.0209,I5
283,1539,47.4888475,-122.1612155,4,47.493774,-122.1923041,1.4925,I5
284,1017,47.6486891,-122.3824587,168 A,47.6461934,-122.3229546,2.7782,I5
285,1777,47.5513296,-122.1789412,9,47.5532945,-122.1926629,0.6548,I5
286,1656,47.3663571,-122.1862577,149 A,47.3859405,-122.289991,5.0443,I5
287,452,47.2055973,-122.292788,137,47.2411216,-122.351387,3.69,I5
288,209,47.2053532,-122.291978,137,47.2411216,-122.351387,3.7296,I5
289,128,47.2886905,-122.1929283,143,47.3116111,-122.2986827,5.208,I5
290,1792,47.4881979,-122.1567052,4,47.493774,-122.1923041,1.708,I5
291,819,47.2056702,-122.3186579,137,47.2411216,-122.351387,2.8943,I5
292,226,47.620869,-122.2276006,nan,47.6198563,-122.1889012,1.8057,I5
293,347,47.6393853,-122.3999691,167,47.630516,-122.3264667,3.4805,I5
294,1939,47.288548,-122.1916358,143,47.3116111,-122.2986827,5.2687,I5
295,1301,47.2428958,-122.3825947,136,47.2409478,-122.3796371,0.1935,I5
296,1010,47.5059973,-122.1569666,5,47.4994564,-122.1953416,1.8494,I5
297,1499,47.2449434,-122.3845878,136 B,47.2411858,-122.3865108,0.2752,I5
298,1158,47.2452781,-122.3850718,136 B,47.2411858,-122.3865108,0.291,I5
299,1774,47.5055353,-122.1560834,4,47.493774,-122.1923041,1.878,I5
300,1589,47.6634046,-122.370453,nan,47.6680396,-122.3225548,2.2542,I5
301,1633,47.5380294,-122.1655538,7,47.5352529,-122.1958335,1.427,I5
302,1217,47.6760544,-122.3190192,nan,47.6769065,-122.320662,0.0966,I5
303,113,47.4485216,-122.1537127,nan,47.4709986,-122.2051074,2.8626,I5
304,2133,47.2434319,-122.3851396,136 B,47.2411858,-122.3865108,0.1682,I5
305,1160,47.6560934,-122.3843822,nan,47.6553933,-122.3224726,2.8849,I5
306,292,47.6652558,-122.3692805,nan,47.6680396,-122.3225548,2.1851,I5
307,978,47.6719089,-122.3541312,169,47.6708931,-122.3222684,1.4858,I5
308,1114,47.6760145,-122.3008948,171,47.6771537,-122.3204276,0.9131,I5
309,1745,47.1997413,-122.2963396,137,47.2411216,-122.351387,3.8575,I5
310,1254,47.668453,-122.3659216,nan,47.6680396,-122.3225548,2.0203,I5
311,1045,47.2456903,-122.207427,142 A,47.2842548,-122.3081914,5.4302,I5
312,1889,47.1989113,-122.2932249,137,47.2411216,-122.351387,3.9989,I5
313,48,47.3872547,-122.1658606,149 A,47.3859405,-122.289991,5.814,I5
314,965,47.6352781,-122.2275937,14,47.6405991,-122.1867051,1.941,I5
