gas_key,gas_name_x,gas_lat,gas_long,attr_cnt_1mile_x,attr_cnt_5mile_x,attr_name_x,attr_lat_x,attr_long_x,distance_to_nearest_attr_x,crime_coord_x,crime_county_x,crime_population_x,violent_crime_x,murder_nonnegligent_manslaughter_x,Rape1_x,Robbery_x,aggravated_assault_x,property_crime_x,Burglary_x,larceny_theft_x,motor_vehicle_theft_x,Arson_x,total_crime_x,exit_name_x,exit_lat_x,exit_long_x,distance_to_nearest_exit_x,exit_x,num_EV_in_2_miles_of_gas_x,num_EV_in_5_miles_of_gas_x,num_EV_in_10_miles_of_gas_x,num_EV_in_20_miles_of_gas_x,num_EV_in_50_miles_of_gas_x,Closest_EV_Station_name_x,Closest_EV_Station_lat_x,Closest_EV_Station_long_x,distance_to_closest_ev_station_x,nri_geoid_x,nri_county_x,nri_population_x,nri_build_value_x,nri_agri_value_x,nri_area_x,nri_risk_score_x,nri_risk_rating_x,nri_intpt_lat_x,nri_intpt_long_x,nri_zipcode_x,census_tract_area_x,census_tract_category_x,traff_cnt_10m_avg_x,traff_cnt_10m_max_x,traff_cnt_5m_avg_x,traff_cnt_5m_max_x,num_ev_2_charger_cnt_5mile,num_ev_fast_charger_cnt_5mile
1679,Chevron,47.2064386,-122.4793927,0,9,Bradley BlockHouse & Flett House,47.1865766,-122.5185923,2.2982,"47.2064386,-122.47939265",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.2064058,-122.4618971,0.8221,I5,18,80,115,194,500,5640 S Tacoma Way,47.208398,-122.4838,0.2475,53053062901,,,,,,,,,,,0.000114236,2,41121.21891,219000,47703.72449,219000,159,16
1680,Chevron,47.19125935,-122.4600634,0,13,Bradley BlockHouse & Flett House,47.1865766,-122.5185923,2.7703,"47.19125935,-122.46006335",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,129,47.1874723,-122.463059,0.2974,I5,4,69,113,187,500,S 84th St and S Park Avenue,47.18093,-122.44228,1.0997,53053063501,Pierce,4164,333452000,249.0326565,0.739444018,32.49835108,Relatively High,47.1863864,-122.4524028,98408,0.000228823,2,41633.89294,219000,49425.02703,219000,141,16
1682,Chevron,47.5813652,-122.3843622,0,14,Seattle Great Wheel,47.6061779,-122.3425647,2.5975,"47.5813651999982,-122.384362200124",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,2:00 AM,47.5922816,-122.3261897,2.817,I90,1,246,440,500,500,Alaska Junction SCL,47.56223,-122.381761,1.3291,53033009600,King,5252,710572000,20856.31436,0.735775276,32.92772795,Relatively High,47.5899898,-122.3882351,98116,0.000225481,2,46487.55056,240000,69873.29268,240000,556,63
1683,Chevron,47.1561502,-122.4683962,0,7,,47.1317937,-122.4819816,1.8019,"47.1561502000871,-122.468396216772",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.1607735,-122.4816961,0.7026,I5,4,17,107,168,500,PACIFIC LUTH U STATION 1,47.145087,-122.438886,1.5851,53053071706,Pierce,1909,168026000,248.5090308,0.623224227,28.41435665,Relatively High,47.1564837,-122.4672129,98444,0.000191758,2,42878.09651,219000,47109.09091,190000,34,4
1686,Chevron,46.14421235,-122.9080498,0,11,Nutty Narrows Bridge,46.1414132,-122.9403767,1.5613,"46.14421235,-122.9080498",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,39,46.1488851,-122.8998609,0.5084,I5,3,3,4,6,83,Three Rivers Mall,46.139875,-122.901263,0.4425,53015001000,Cowlitz,1226,175586000,0,0.303138333,19.60085283,Relatively Moderate,46.1470664,-122.9184539,98626,9.11E-05,2,17975.57047,72000,17381.86275,72000,1,16
1690,Chevron,46.41824575,-122.8920534,0,0,,,,,"46.4182457495265,-122.892053374976",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,59,46.4156845,-122.8903778,0.1943,I5,0,0,1,4,96,Castle Rock - Cascade Select Market,46.276122,-122.910167,9.8687,53041971600,Lewis,3945,257067000,8447933.551,70.49153635,31.61006376,Relatively High,46.4313095,-122.9916863,98593,0.021468503,0,12798.20225,50000,12685.90909,44000,0,0
1693,Chevron,47.2829776,-122.3127042,2,2,Downhill Tubin',47.2760226,-122.3092236,0.5081,"47.2829775998168,-122.312704177135",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,142 A,47.2842548,-122.3081914,0.2294,I5,1,20,129,263,500,"Walmart 3794 - Federal Way, WA",47.291494,-122.308894,0.6156,53033030304,King,2987,350926000,28206.93852,2.846074831,28.82410706,Relatively High,47.276685,-122.3301341,98003,0.000892129,2,39836.1,219000,35778.51064,200000,31,32
1694,Chevron,47.1178451,-118.3677524,0,0,,,,,"47.1178450999861,-118.36775235",Adams,10033,8,0,3,1,4,202,45,129,28,1,421,221,47.1198808,-118.3612717,0.336,I90,3,3,4,4,16,Best Western Plus Bronco Inn - Tesla Supercharger,47.116294,-118.368328,0.1107,53001950100,Adams,2447,312057000,109382706.1,623.6732892,24.7620338,Relatively Moderate,47.1505125,-118.3983272,99169,0.19261715,0,6603.269231,21000,7076.060606,21000,0,9
1695,Chevron,45.7170863,-122.644607,0,0,,,,,"45.7170862995372,-122.644606974352",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,36,45.7119698,-122.6394473,0.4328,I5,4,15,63,69,79,Legacy Salmon Creek Hospital,45.720387,-122.648554,0.2974,53011040411,Clark,1874,184556000,3591.334186,0.791236898,16.31978159,Relatively Low,45.7181981,-122.6437631,98686,0.000232623,2,30491.17647,145000,33912.63158,126000,18,26
1699,Chevron,45.81555975,-122.6892001,0,0,,,,,"45.81555975,-122.6892001",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,14,45.8215387,-122.6888377,0.4139,I5,2,19,26,69,79,Ridgefield - Country Caf?,45.817427,-122.683554,0.3013,53011040303,,,,,,,,,,,0.00251779,1,30523.27586,126000,32211.90476,114000,33,1
1710,Chevron,47.4229556,-121.4124999,1,4,Tubing Park,47.408639,-121.4098478,0.998,"47.4229556,-121.41249985",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,53,47.4243577,-121.4110412,0.1186,I90,2,2,2,6,500,Snoqualmie - Snoqualmie Pass Chevron,47.423598,-121.413645,0.0696,53033032706,,,,,,,,,,,0.056116989,0,14312.80702,37000,12772.28571,37000,10,1
1711,Chevron,47.0933124,-122.645066,0,0,,,,,"47.0933124000583,-122.645066013215",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,118,47.0870049,-122.6483984,0.4637,I5,2,3,26,174,500,Dupont Center - Ace Hardware,47.092582,-122.644253,0.0634,53053072802,,,,,,,,,,,0.000513145,2,40866.33987,170000,41463.39286,134000,6,0
1714,Chevron,47.4230125,-122.2969226,0,3,Neely-Soames Historic Homestead,47.3888266,-122.267945,2.7261,"47.4230125009731,-122.296922578254",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,151,47.4162706,-122.2896227,0.5781,I5,21,73,133,500,500,SOUND TRANSIT ANGLE LAKE #4,47.42327,-122.298719,0.0859,53033028801,King,3095,324997000,10490.02585,2.001047747,32.8471167,Relatively High,47.4207125,-122.3085621,98158,0.000622983,2,39074.82,220000,42719.57447,220000,131,31
1715,Chevron,47.45566785,-122.2608843,0,5,SyKart Indoor Racing Center,47.4470029,-122.2425564,1.046,"47.4556678496897,-122.260884325",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,154 B,47.4564252,-122.2635066,0.1334,I5,33,82,149,500,500,"Target T0627 - Tukwila, WA",47.455711,-122.25738,0.1639,53033026200,King,4998,2037715000,53395.61361,5.892584476,49.61645775,Very High,47.4591441,-122.2435898,98057,0.001895613,2,45518.7,240000,43192.96296,220000,178,35
1717,Chevron,47.4739285,-122.284892,0,1,SyKart Indoor Racing Center,47.4470029,-122.2425564,2.7182,"47.4739285,-122.28489195",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,156,47.47758,-122.271024,0.6958,I5,14,81,224,500,500,Walgreens #10995,47.474597,-122.285655,0.0584,53033027300,King,6327,454513000,8033.138743,1.369436612,35.75350911,Very High,47.480596,-122.2985241,98168,0.000423006,2,46730.1227,240000,39603.81818,220000,169,39
1719,Chevron,47.50440915,-122.1653842,0,2,Metropolitan Banquet Hall,47.4892912,-122.1204866,2.3444,"47.50440915,-122.1653842",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,5,47.4994564,-122.1953416,1.4412,I90,9,44,338,500,500,"Walgreens - Renton, WA #7355",47.5025057,-122.1780214,0.605,53033025202,,,,,,,,,,,0.000331264,2,44693.94,240000,51086.66667,183000,123,7
1720,Chevron,47.5181454,-122.1996706,0,1,Metropolitan Banquet Hall,47.4892912,-122.1204866,4.204,"47.5181454,-122.19967055",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,6,47.5159647,-122.1982863,0.1641,I90,7,50,500,500,500,Seattle Seahawks Practice Facility - Tesla Destination,47.53371,-122.19795,1.0796,53033025304,,,,,,,,,,,0.000462121,2,44514.66,240000,53303.51064,220000,139,21
1721,Chevron,47.62163925,-122.1680868,0,2,Microsoft Visitor Center,47.6426765,-122.1367218,2.0628,"47.62163925,-122.1680868",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,14,47.6208515,-122.1885663,0.9564,I90,151,215,500,500,500,BLOCK 16 FB BELLEVUE 15,47.622172,-122.175417,0.3437,53033023702,,,,,,,,,,,0.000421805,2,49215.5,240000,46011.42077,185000,437,36
1722,Chevron,47.50613745,-122.2911136,0,2,Seattle Escape Games,47.5570432,-122.338531,4.1597,"47.5061374499149,-122.291113605383",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,158,47.510988,-122.2842042,0.4656,I5,3,65,500,500,500,"Rainier Beach WA3-155 ( Seattle, WA)",47.523173,-122.270556,1.5202,53033026300,King,1626,293907000,4024.204662,1.864532504,38.58442691,Very High,47.5036921,-122.2847033,98168,0.000543487,2,47480.86,240000,42225.37594,234000,143,46
1723,Chevron,47.5814902,-122.3868029,0,14,Seattle Great Wheel,47.6061779,-122.3425647,2.6785,"47.5814902,-122.3868029",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,2:00 AM,47.5922816,-122.3261897,2.9247,I90,1,246,435,500,500,Alaska Junction SCL,47.56223,-122.381761,1.3529,53033009600,King,5252,710572000,20856.31436,0.735775276,32.92772795,Relatively High,47.5899898,-122.3882351,98116,0.000225481,2,46683.28018,240000,71182.625,240000,556,63
1724,Chevron,47.63208595,-122.1327716,1,1,Microsoft Visitor Center,47.6426765,-122.1367218,0.7553,"47.63208595,-122.1327716",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,14,47.6405991,-122.1867051,2.5819,I90,24,219,500,500,500,The Village at Overlake,47.633041,-122.136031,0.1657,53033022901,King,2924,401363000,0,0.573410891,27.0373583,Relatively High,47.6366049,-122.1183889,98007,0.000178293,2,49696.49533,240000,41360.52326,185000,445,34
1726,Chevron,47.69047915,-122.3226863,0,6,Historic Carousel,47.6701584,-122.3521552,1.9645,"47.6904791500392,-122.322686298751",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,172,47.6855752,-122.3244676,0.3492,I5,21,139,500,500,500,Safeway Roosevelt Wa yNE,47.682585,-122.317187,0.6031,53033001900,King,4157,641883000,0,0.642182993,29.23329163,Relatively High,47.6965229,-122.3262226,98125,0.000199761,2,49498.92,240000,46532.48588,201000,291,64
1729,Circle K,46.9910354,-120.547926,0,0,,,,,"46.9910354,-120.547926",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,109,46.973395,-120.5396861,1.2807,I90,5,5,5,6,56,Ellensburg,46.994236,-120.549197,0.2294,53037975600,Kittitas,2615,402555000,321875.7818,3.12536596,23.59485295,Relatively Moderate,46.9829953,-120.5539575,98926,0.000980165,2,11640.2381,33000,11266.77419,33000,2,22
1731,Conoco,46.58547805,-120.5090766,0,1,Yakima Ice Rink,46.5964985,-120.4801896,1.5705,"46.58547805,-120.5090766",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,34,46.5896995,-120.4748024,1.6553,I82,7,9,11,16,31,Valley Nissan,46.590246,-120.500687,0.5175,53077000700,Yakima,7072,655121000,0,1.131283107,24.85853722,Relatively High,46.5920019,-120.5185173,98902,0.000343539,2,14171.83673,51000,15862.14953,51000,13,13
1733,Costco Gasoline,47.28650805,-122.3129904,2,2,Downhill Tubin',47.2760226,-122.3092236,0.7465,"47.2865080494069,-122.312990374703",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,142 A,47.2842548,-122.3081914,0.2739,I5,5,22,133,263,500,"Walmart 3794 - Federal Way, WA",47.291494,-122.308894,0.3948,53033030304,King,2987,350926000,28206.93852,2.846074831,28.82410706,Relatively High,47.276685,-122.3301341,98003,0.000892129,2,39345.3,219000,35965.39683,200000,34,32
1741,Eagle Truck Stop,46.97706665,-120.5432098,0,0,,,,,"46.97706665,-120.54320975",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,109,46.973395,-120.5396861,0.3036,I90,5,5,5,6,55,Holiday Inn Express - Ellensburg,46.976691,-120.541869,0.0684,53037975600,Kittitas,2615,402555000,321875.7818,3.12536596,23.59485295,Relatively Moderate,46.9829953,-120.5539575,98926,0.000980165,2,11640.2381,33000,12009,33000,2,22
1742,Express,47.09059615,-122.5729152,0,0,,,,,"47.0905961498766,-122.572915178002",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.1040692,-122.5879214,1.1695,I5,1,3,26,177,500,CM80 STATION 1,47.116968,-122.568543,1.8357,53053072909,,,,,,,,,,,0.027306599,0,39685.15625,190000,45862.87879,146000,6,0
1747,Fred Meyer,45.6755588,-122.6633026,0,2,Vancouver Barracks,45.6258142,-122.6645573,3.4414,"45.6755587999966,-122.663302550278",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,4,45.6715671,-122.6645971,0.2831,I5,2,32,51,69,77,Walmart 2947 Vancouver,45.687387,-122.660913,0.8263,53011041010,Clark,3385,374055000,537.4795262,1.381094576,23.10364124,Relatively Moderate,45.6722381,-122.6504035,98665,0.0004126,2,30428.39344,145000,30057.95455,134000,46,36
1750,Fred Meyer Fuel Stop,47.37373995,-122.3006243,0,3,Neely-Soames Historic Homestead,47.3888266,-122.267945,1.8525,"47.3737399501258,-122.300624318362",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,147,47.3628358,-122.2955255,0.7912,I5,4,33,119,500,500,Highline Community College,47.389484,-122.301609,1.09,53033029004,King,3751,288679000,2419.135092,0.708504506,34.36878771,Relatively High,47.3798558,-122.2968868,98198,0.000216407,2,39244.64,220000,43112.5,217000,66,19
1755,Fuelman,47.4851317,-122.2702473,0,1,SyKart Indoor Racing Center,47.4470029,-122.2425564,2.9381,"47.4851317,-122.2702473",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,156,47.4861061,-122.2677827,0.1335,I5,10,90,407,500,500,Tukwila,47.485346,-122.27222,0.0934,53033027200,King,2558,438025000,3280.488981,1.283301889,34.22260056,Relatively High,47.4867948,-122.2813197,98168,0.000396122,2,46070.66,240000,41473.85965,220000,187,44
1756,Gasco,46.27588705,-122.9075766,0,0,,,,,"46.27588705,-122.90757655",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,49,46.2807315,-122.9002465,0.4849,I5,1,1,3,5,84,Castle Rock - Cascade Select Market,46.276122,-122.910167,0.1249,53015002003,,,,,,,,,,,0.007895366,1,16368.09917,59000,17592.27273,56000,1,1
1757,Gas Express,45.6378118,-122.6712324,1,2,Vancouver Barracks,45.6258142,-122.6645573,0.8905,"45.6378118007692,-122.671232374923",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,1 C,45.635887,-122.6625541,0.4403,I5,13,29,51,68,77,Comfort Inn & Suites  - 401 East,45.6304919,-122.6676833,0.5346,53011042500,Clark,1176,359446000,0,0.361895721,21.96923284,Relatively Moderate,45.6334199,-122.66791,98663,0.000108322,2,30824.68531,145000,30510.66667,134000,42,24
1759,Gull,47.57484819,-122.3293981,0,14,Seattle Escape Games,47.5570432,-122.338531,1.3033,"47.5748481892119,-122.329398078517",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.5746066,-122.3201871,0.4302,I5,30,253,500,500,500,Seattle City Light S Service,47.571333,-122.328404,0.2475,53033009300,King,2354,2665611000,4027.060781,3.640583943,43.43900467,Very High,47.5771253,-122.330936,98134,0.001179659,2,46543.48,240000,54860.59259,240000,565,67
1760,Interstate Gas,48.26858434,-122.2721787,0,0,,,,,"48.2685843427113,-122.272178738671",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,215,48.2708471,-122.2728044,0.1592,I5,0,1,8,39,500,Covered space,48.2325756,-122.3291167,3.6168,53061053302,Snohomish,5555,631383000,17309828.69,34.36626643,26.54851651,Relatively High,48.2589939,-122.2781367,98292,0.010831417,0,23434.51327,102000,23828.94737,80000,2,0
1763,Jubitz,45.7197645,-122.6561886,0,0,,,,,"45.7197645002638,-122.656188621963",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,36,45.7218825,-122.6547463,0.1622,I5,5,9,61,69,79,Walgreens #16067,45.722387,-122.6511,0.3054,53011040910,Clark,4369,439787000,255213.3668,2.68655872,20.35361927,Relatively Moderate,45.7336555,-122.670836,98685,0.000809585,2,30674.18301,145000,35879.74684,126000,10,18
1764,Jubitz,46.01897005,-122.8522371,0,0,,,,,"46.01897005,-122.85223705",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,30,46.0232715,-122.8525192,0.2978,I5,1,1,5,24,82,EZstop Kalama Waterfront,46.0039829,-122.8453115,1.0887,53015001601,,,,,,,,,,,0.004318461,1,20720.08197,81000,31257.14286,72000,0,2
1768,Market Fuel,48.7870425,-122.5192014,0,1,Mindport Exhibits,48.7508811,-122.4806741,3.0564,"48.7870425,-122.51920135",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,258,48.7914687,-122.5225402,0.3419,I5,9,27,27,46,90,"Fred Meyer 667 (Bellingham, WA)",48.789282,-122.512304,0.3504,53073000201,,,,,,,,,,,0.002859045,1,20350.07519,69000,23961.90476,69000,63,15
1774,Mobil,47.5055353,-122.1560834,0,2,Metropolitan Banquet Hall,47.4892912,-122.1204866,2.0075,"47.50553529978,-122.156083399872",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,4,47.493774,-122.1923041,1.878,I90,5,35,333,500,500,"Walgreens - Renton, WA #7355",47.5025057,-122.1780214,1.0463,53033025101,King,5797,588158000,7225.972241,1.133409371,29.07898459,Relatively High,47.509392,-122.1549957,98056,0.000350162,2,44060.06,240000,49256.72414,163000,107,6
1775,Navy Exchange Mini Mart & Gas,48.1242055,-122.1694792,0,1,Giant Arborvitae (Big Cedar Stump),48.1686403,-122.1891789,3.2052,"48.1242055,-122.169479154006",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,206,48.1422869,-122.1869123,1.4873,I5,3,6,16,51,500,CHPT EVSE 11017MARYSVILL,48.1017,-122.181315,1.6499,53061052803,Snohomish,5103,557143000,4158496.829,5.46682594,24.1716142,Relatively Moderate,48.1335519,-122.1637626,98271,0.001705116,2,29879.59184,143000,33646.15385,123000,9,5
1776,Navy Exchange Mini Mart & Gas,48.12420424,-122.1698343,0,1,Giant Arborvitae (Big Cedar Stump),48.1686403,-122.1891789,3.2007,"48.1242042431217,-122.169834292773",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,206,48.1422869,-122.1869123,1.4785,I5,3,6,16,51,500,CHPT EVSE 11017MARYSVILL,48.1017,-122.181315,1.6445,53061052803,Snohomish,5103,557143000,4158496.829,5.46682594,24.1716142,Relatively Moderate,48.1335519,-122.1637626,98271,0.001705116,2,29879.59184,143000,33646.15385,123000,9,5
1777,Newport Hills Chevron,47.55132955,-122.1789412,0,1,Fantastic Erratic,47.5302635,-122.0803656,4.8281,"47.5513295541844,-122.178941239407",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,9,47.5532945,-122.1926629,0.6548,I90,10,173,500,500,500,Safeway - 6911 Coal Creek Parkway SE,47.539468,-122.167143,0.9882,53033024701,King,3598,492749000,0,1.057635309,30.29605851,Relatively High,47.5615487,-122.1806659,98040,0.000315097,2,47771.94,240000,48999.07895,185000,399,33
1779,Pacific Pride,47.48246179,-122.2692206,0,1,SyKart Indoor Racing Center,47.4470029,-122.2425564,2.7515,"47.4824617934106,-122.26922059459",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,156,47.4861061,-122.2677827,0.2609,I5,16,89,384,500,500,Tukwila,47.485346,-122.27222,0.2438,53033026200,King,4998,2037715000,53395.61361,5.892584476,49.61645775,Very High,47.4591441,-122.2435898,98057,0.001895613,2,45198.66,240000,41070.59859,220000,187,40
1780,Pacific Pride,46.28545965,-122.8995442,0,0,,,,,"46.2854596502278,-122.899544227093",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,49,46.2807315,-122.9002465,0.3288,I5,1,1,2,5,83,Castle Rock - Cascade Select Market,46.276122,-122.910167,0.8216,53015002003,,,,,,,,,,,0.007895366,1,16420,59000,16980,56000,1,1
1781,Pacific Pride,47.68054825,-117.4077126,0,0,,,,,"47.6805482452536,-117.407712570548",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,281,47.6522657,-117.4042165,1.9631,I90,20,34,57,69,74,COLLEGE HALL CROSBY HOUSE,47.669317,-117.402327,0.8164,53063002501,,,,,,,,,,,0.000149224,2,24306.76806,122000,29475.57252,122000,72,3
1783,Pacific Pride,45.91188045,-122.7454008,0,0,,,,,"45.91188045,-122.7454008",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,21,45.9176067,-122.7499613,0.4528,I5,1,15,18,57,80,BP,45.9262376,-122.7594659,1.2018,53015001503,,,,,,,,,,,0.004400974,1,28559.15493,107000,27006.45161,81000,27,1
1786,Pacific Pride Commercial Fuels,48.41962795,-122.3361757,1,1,Skagit County Fairgrounds,48.4081452,-122.3401183,0.8146,"48.41962795,-122.33617565",Skagit,75160,105,2,24,28,51,2343,278,1892,173,7,4903,226,48.4208727,-122.3349356,0.1032,I5,11,14,16,36,270,SKAGIT STATION SS1,48.418198,-122.334391,0.1284,53057952500,Skagit,3290,377290000,17233.22413,0.694715645,22.18437402,Relatively Moderate,48.4170171,-122.3390553,98273,0.000246251,2,20430.06944,72000,23150,72000,24,5
1787,Pacific Pride Commercial Fuels,48.46675145,-122.342824,0,1,Skagit County Fairgrounds,48.4081452,-122.3401183,4.0557,"48.4667514499045,-122.342823996932",Skagit,75160,105,2,24,28,51,2343,278,1892,173,7,4903,230,48.4729386,-122.3423176,0.4286,I5,5,15,16,41,221,Burlington - The Outlet Shoppes,48.457448,-122.335866,0.7183,53057951800,Skagit,4418,592487000,2784494.38,3.946198734,32.0631879,Relatively High,48.4662776,-122.3422279,98233,0.001288699,2,20190.44118,72000,21835.95506,72000,24,13
1791,QFC,47.73372135,-122.3113421,0,1,Historic Carousel,47.6701584,-122.3521552,4.7896,"47.73372135,-122.3113421",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.7321229,-122.323915,0.5953,I5,17,50,500,500,500,Array Apartments,47.731273,-122.293062,0.8672,53033000201,,,,,,,,,,,0.000216873,2,43530.46,201000,40889.18605,199000,85,37
1797,Safeway,47.0179466,-122.8982576,0,0,,,,,"47.0179466,-122.89825755",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,104,47.0171169,-122.9058685,0.3635,I5,23,47,54,63,500,Safeway 500 Cleveland,47.0187168,-122.8976864,0.0597,53067010400,Thurston,3513,456294000,658.8445875,1.580704291,19.5486884,Relatively Moderate,47.0242809,-122.8842817,98501,0.00050194,2,31326.94611,133000,32797.36364,133000,79,36
1799,Safeway,46.72788969,-122.9795544,0,0,,,,,"46.7278896860238,-122.979554446678",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,82,46.7335902,-122.9755046,0.4386,I5,4,4,5,9,195,Centralia Outlets - Tesla Supercharger,46.729872,-122.977392,0.1712,53041970300,Lewis,4973,492654000,1321895.188,5.769665044,44.8909934,Very High,46.7490901,-123.0037393,98531,0.001828427,2,20959.68421,75000,19388.11321,75000,3,22
1800,Safeway,47.40914215,-122.2986113,0,3,Neely-Soames Historic Homestead,47.3888266,-122.267945,2.009,"47.40914215,-122.2986113",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,149,47.4009545,-122.2924935,0.6347,I5,15,65,135,500,500,Safeway #3540,47.410098,-122.298891,0.0674,53033028801,King,3095,324997000,10490.02585,2.001047747,32.8471167,Relatively High,47.4207125,-122.3085621,98158,0.000622983,2,38462.02,220000,42763.5,220000,117,26
1801,Safeway,47.04863595,-122.8293533,0,0,,,,,"47.04863595,-122.82935325",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,108,47.046106,-122.8322178,0.221,I5,12,45,56,76,500,Safeway,47.0495836,-122.8293703,0.0656,53067012224,,,,,,,,,,,0.00067951,2,34187.36842,133000,38990.58824,133000,78,30
1802,Safeway,47.0571632,-122.7650494,0,0,,,,,"47.0571632010317,-122.765049415024",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,111,47.0643741,-122.7590318,0.5737,I5,5,19,54,111,500,"Walgreens - Lacey, WA #6917",47.056479,-122.762767,0.1175,53067011500,Thurston,5759,522436000,5464.989117,1.72019638,23.90205434,Relatively Moderate,47.0528069,-122.7795308,98503,0.000525698,2,34826.02339,133000,40278.81356,132000,38,23
1807,Safeway,46.2092801,-119.1619971,0,2,9/11 WTC Memorial Kennewick,46.1790511,-119.1854199,2.3727,"46.2092800997365,-119.161997124617",Benton,164317,375,4,83,61,227,3913,634,3008,271,26,8602,12:00 AM,46.2494088,-119.1308239,3.1511,I82,2,12,20,23,45,Leskovar Mitsubishi,46.213233,-119.162367,0.274,53005011002,Benton,4475,349945000,0,1.144039145,14.09701906,Relatively Low,46.2041758,-119.169451,99336,0.000345777,2,16991.71315,75000,17916.85714,75000,16,12
1811,Safeway 0462 Fuel Station,46.60342671,-120.5177794,0,1,Yakima Ice Rink,46.5964985,-120.4801896,1.8497,"46.6034267123907,-120.51777940609",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,33 B,46.6075314,-120.4880037,1.4432,I82,7,9,11,16,31,3rd Street Parking,46.603762,-120.503347,0.6863,53077000100,Yakima,3095,770671000,1264.071316,1.136201274,29.88816481,Relatively High,46.6030436,-120.5074959,98902,0.000261033,2,14431.14286,51000,15786.85714,51000,13,13
1812,Safeway 0474 Fuel Station,47.99535325,-122.2007417,0,2,Lake Stevens Monster,47.9969252,-122.1157727,3.9345,"47.9953532499979,-122.200741700382",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,195,47.9875633,-122.1829596,0.9838,I5,6,13,36,146,500,Providence Regional Medical Center Everett,48.00101,-122.2061313,0.464,53061040300,Snohomish,2937,287436000,0,0.405122929,25.46016151,Relatively High,47.9941342,-122.2000385,98201,0.000126452,2,32794.56835,182000,36619.91071,182000,28,10
