,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
284,1909,47.6793571,-122.3770769,nan,47.6929612,-122.3296637,2.4,I5
285,1544,47.434117,-122.2758589,152,47.4287125,-122.2747094,0.3777,I5
286,1831,47.4799799,-122.2157952,3,47.4754365,-122.2038404,0.6412,I5
287,738,47.5172394,-122.3543845,161,47.5421855,-122.3038874,2.9223,I5
288,936,47.6706826,-122.3765365,nan,47.6680396,-122.3225548,2.5211,I5
289,1824,47.6683251,-122.3756739,nan,47.6680396,-122.3225548,2.4744,I5
290,1052,47.4707948,-122.2154959,nan,47.468448,-122.2127413,0.2072,I5
291,938,47.6482869,-122.3771316,168 A,47.6461934,-122.3229546,2.5288,I5
292,848,47.4887347,-122.3335219,158,47.510988,-122.2842042,2.7714,I5
293,1866,47.4888907,-122.3343076,158,47.510988,-122.2842042,2.7961,I5
294,937,47.8216867,-122.3637048,179,47.8025602,-122.3131259,2.6964,I5
295,1588,47.5642346,-122.37577,162,47.5614353,-122.3220541,2.5147,I5
296,635,47.8221392,-122.2078948,26,47.7972059,-122.2191815,1.8026,I5
297,979,47.4416487,-122.2334592,1,47.4623828,-122.2498889,1.6271,I5
298,428,47.8994425,-122.2922295,186,47.8790697,-122.2369578,2.9255,I5
299,2043,47.4341638,-122.2961382,151,47.4238362,-122.2828776,0.9462,I5
300,1258,47.7943366,-122.372762,177,47.7871332,-122.3166164,2.6563,I5
301,0,48.3937603,-122.3298055,225,48.395399,-122.3304605,0.1173,I5
302,1014,47.4729546,-122.2096061,2,47.4712248,-122.2049114,0.25,I5
303,915,47.5074136,-122.3533665,158,47.510988,-122.2842042,3.2409,I5
304,914,47.5072949,-122.3534162,158,47.510988,-122.2842042,3.2439,I5
305,1257,47.8104781,-122.208115,26,47.7972059,-122.2191815,1.0522,I5
306,1053,47.4733166,-122.208705,2,47.4712248,-122.2049114,0.2289,I5
307,1017,47.6486891,-122.3824587,168 A,47.6461934,-122.3229546,2.7782,I5
308,1581,47.8098192,-122.2071373,26,47.7972059,-122.2191815,1.0365,I5
309,2035,47.8091406,-122.207293,26,47.7972059,-122.2191815,0.9933,I5
310,972,47.7582335,-122.26132,nan,47.7730617,-122.319282,2.8835,I5
311,1923,47.5613424,-122.3809889,162,47.5614353,-122.3220541,2.7509,I5
312,484,47.7909549,-122.2177024,26,47.7972059,-122.2191815,0.4378,I5
313,1682,47.5813652,-122.3843622,2 A,47.5922816,-122.3261897,2.817,I5
314,1112,47.5341301,-122.3762821,161,47.5516486,-122.3170888,3.0179,I5
315,1753,47.4754372,-122.333339,156,47.47758,-122.271024,2.9171,I5
316,1846,47.5809779,-122.3847926,2 A,47.5922816,-122.3261897,2.8436,I5
317,422,47.7916415,-122.2156443,26,47.7972059,-122.2191815,0.4185,I5
318,990,47.6736151,-122.3878471,nan,47.6929612,-122.3296637,3.0219,I5
319,932,48.3986181,-122.3285996,225,48.395399,-122.3304605,0.2385,I5
320,1894,47.4887391,-122.2024615,4,47.493774,-122.1923041,0.5888,I5
321,1841,47.51706,-122.3680543,161,47.5516486,-122.3170888,3.3748,I5
322,1160,47.6560934,-122.3843822,nan,47.6553933,-122.3224726,2.8849,I5
323,1723,47.5814902,-122.3868029,2 A,47.5922816,-122.3261897,2.9247,I5
324,534,48.2389126,-122.3308338,215,48.2708471,-122.2728044,3.4673,I5
325,1280,47.4408057,-122.2233678,nan,47.4674154,-122.2227135,1.8409,I5
326,1223,47.5171488,-122.3690502,161,47.5516486,-122.3170888,3.4034,I5
327,532,47.6689834,-122.3880113,nan,47.6680396,-122.3225548,3.0497,I5
328,1845,47.8760951,-122.1547585,nan,47.8941447,-122.2171661,3.1527,I5
329,1314,48.4001932,-122.3322556,225,48.4037241,-122.330937,0.2516,I5
330,1698,47.4233839,-122.2490047,152,47.4287125,-122.2747094,1.2581,I5
331,747,47.6278386,-122.3918414,166,47.623249,-122.3287142,2.96,I5
332,413,47.4721224,-122.3343141,156,47.47758,-122.271024,2.983,I5
333,929,47.5172659,-122.3709631,161,47.5516486,-122.3170888,3.4621,I5
334,642,48.1811143,-122.1281952,206,48.1574791,-122.1898732,3.2816,I5
335,160,47.4701893,-122.3344006,156,47.47758,-122.271024,3.0069,I5
336,1073,47.4407643,-122.2207937,nan,47.4674154,-122.2227135,1.8457,I5
