,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
236,1262,47.5472492,-122.3213008,161,47.5516486,-122.3170888,0.3623,I90
237,1425,47.6433285,-117.5602877,276,47.6162645,-117.5088729,3.0412,I90
238,1813,47.6247039,-122.1541933,13 B,47.6231255,-122.1888613,1.6199,I90
239,1429,47.6280852,-117.2244184,291 B,47.6712856,-117.2074152,3.0914,I90
240,1530,47.6188383,-122.3497254,165 B,47.6127312,-122.3306233,0.9858,I90
241,1394,47.628132,-117.2401135,289,47.6742513,-117.2333119,3.2058,I90
242,965,47.6352781,-122.2275937,14,47.6405991,-122.1867051,1.941,I90
243,1922,47.5465658,-122.3257922,161,47.5516486,-122.3170888,0.5373,I90
244,1477,47.7006606,-117.365167,283 A,47.6540505,-117.3696848,3.2309,I90
245,1478,47.7007788,-117.3649887,283 A,47.6540505,-117.3696848,3.2396,I90
246,1046,47.5429498,-122.2837478,161,47.5421855,-122.3038874,0.9419,I90
247,1469,47.7004655,-117.3960195,282 A,47.6539714,-117.3873932,3.241,I90
248,1326,47.7008174,-117.3946452,282 A,47.6539714,-117.3873932,3.2579,I90
249,1240,47.6261067,-122.3460565,166,47.623249,-122.3287142,0.8323,I90
250,1402,47.7009424,-117.3953707,282 A,47.6539714,-117.3873932,3.2702,I90
251,1548,47.5458899,-122.3268843,161,47.5516486,-122.3170888,0.6065,I90
252,131,47.6277946,-122.1675135,13 B,47.6231255,-122.1888613,1.0463,I90
253,1367,47.7003872,-117.4115464,281,47.6526577,-117.4158314,3.3075,I90
254,1634,47.6267774,-122.1435294,13 B,47.6231255,-122.1888613,2.1284,I90
255,201,47.5495205,-122.3345438,161,47.5516486,-122.3170888,0.8281,I90
256,1360,47.7005462,-117.4266909,280 A,47.6527298,-117.4239379,3.31,I90
257,293,47.6966091,-117.4565291,280,47.6497948,-117.4432632,3.2966,I90
258,2030,47.5409734,-122.2720034,161,47.5421855,-122.3038874,1.4911,I90
259,1338,47.6282401,-122.154312,13 B,47.6231255,-122.1888613,1.649,I90
260,1371,47.6435071,-117.5706022,272,47.5941583,-117.5620265,3.4368,I90
261,1416,47.6256855,-117.2621794,289,47.6745425,-117.2573388,3.387,I90
262,1962,47.6284184,-122.1364204,13 B,47.6231255,-122.1888613,2.472,I90
263,1197,47.700378,-117.4471924,280 A,47.6527298,-117.4239379,3.4692,I90
264,1375,47.7004176,-117.448746,280 A,47.6527298,-117.4239379,3.4951,I90
265,1351,47.6424793,-117.5775166,272,47.5941583,-117.5620265,3.4195,I90
266,2007,47.5730913,-117.6822741,270,47.5631671,-117.5981685,3.9848,I90
267,1400,47.6433369,-117.5765849,272,47.5941583,-117.5620265,3.4688,I90
268,1209,47.6189344,-122.3563495,165 B,47.6127312,-122.3306233,1.274,I90
269,27,47.6436761,-122.3041808,168 A,47.6461934,-122.3229546,0.8921,I90
270,2029,47.5379571,-122.2707983,161,47.5421855,-122.3038874,1.5725,I90
271,76,47.6312504,-122.1540725,14,47.6405991,-122.1867051,1.6528,I90
272,614,47.6017441,-117.3687686,283 B,47.6539055,-117.3666861,3.6093,I90
273,1404,47.5790778,-117.674016,270,47.5631671,-117.5981685,3.7068,I90
274,1629,47.5385951,-122.3199799,161,47.5421855,-122.3038874,0.7914,I90
275,1315,47.5366833,-122.2705044,161,47.5421855,-122.3038874,1.6046,I90
276,1579,47.6319368,-122.1435848,14,47.6405991,-122.1867051,2.0972,I90
277,1724,47.632086,-122.1327716,14,47.6405991,-122.1867051,2.5819,I90
278,1113,47.6343598,-122.2012969,14,47.6405991,-122.1867051,0.8055,I90
279,963,47.5347898,-122.280418,161,47.5421855,-122.3038874,1.2095,I90
280,1411,47.7083334,-117.4348476,280 A,47.6527298,-117.4239379,3.8795,I90
281,1386,47.6176133,-117.2502206,289,47.6745425,-117.2573388,3.9518,I90
282,1410,47.7109646,-117.3649848,283 A,47.6540505,-117.3696848,3.9429,I90
283,1474,47.4734708,-122.0244603,nan,47.5321582,-122.0277239,4.0623,I90
284,1466,47.6426887,-117.5938079,272,47.5941583,-117.5620265,3.6694,I90
285,366,47.5669499,-121.8877026,22,47.5302141,-121.9423991,3.6025,I90
286,112,47.567135,-121.8883743,22,47.5302141,-121.9423991,3.5894,I90
287,1945,47.5186392,-122.1998006,6,47.5159647,-122.1982863,0.1981,I90
288,1618,47.518639,-122.1971552,6,47.5159647,-122.1982863,0.1924,I90
289,1720,47.5181454,-122.1996706,6,47.5159647,-122.1982863,0.1641,I90
290,2158,47.7151082,-117.3573686,286,47.6668289,-117.3059995,4.1077,I90
291,1374,47.7151673,-117.3843442,282 B,47.6539797,-117.384631,4.2324,I90
292,1417,47.7148382,-117.3959166,282 A,47.6539714,-117.3873932,4.2289,I90
293,376,47.6452076,-122.3453314,168 A,47.6461934,-122.3229546,1.045,I90
294,1385,47.7153414,-117.42151,280 B,47.6527627,-117.4194494,4.3297,I90
295,1453,47.7154139,-117.4249628,280 A,47.6527298,-117.4239379,4.3362,I90
296,1881,47.625383,-122.3662433,166,47.623249,-122.3287142,1.7558,I90
297,508,47.5322036,-122.3364092,162,47.5487775,-122.3120687,1.6143,I90
298,1361,47.7156454,-117.4407,280 A,47.6527298,-117.4239379,4.4213,I90
299,1323,47.7181144,-117.3949147,282 A,47.6539714,-117.3873932,4.4506,I90
300,1535,47.6457059,-122.2013287,14,47.6405991,-122.1867051,0.7676,I90
301,2109,47.5067462,-117.5637316,270,47.5631671,-117.5981685,4.221,I90
302,224,47.5241335,-122.3151932,161,47.5421855,-122.3038874,1.3557,I90
303,2150,47.505057,-117.56535,270,47.5631671,-117.5981685,4.3018,I90
304,507,47.5007636,-122.1232175,4,47.493774,-122.1923041,3.2646,I90
305,1215,47.6610403,-122.3169288,nan,47.6583538,-122.3219783,0.2998,I90
306,2145,47.6610693,-122.3180578,nan,47.6583538,-122.3219783,0.262,I90
307,1843,47.5208458,-122.2694222,158,47.510988,-122.2842042,0.9705,I90
308,980,47.6551811,-122.3426909,nan,47.6553933,-122.3224726,0.9421,I90
309,1588,47.5642346,-122.37577,162,47.5614353,-122.3220541,2.5147,I90
310,2154,47.5016051,-117.5651941,270,47.5631671,-117.5981685,4.5282,I90
311,533,47.6436599,-117.6120251,272,47.5941583,-117.5620265,4.1423,I90
312,1468,47.6436317,-117.6124249,272,47.5941583,-117.5620265,4.1512,I90
313,607,47.6629109,-122.3144444,nan,47.6583538,-122.3219783,0.4718,I90
314,1317,47.6615481,-122.3267467,nan,47.6583538,-122.3219783,0.3133,I90
315,1471,47.7180613,-117.4623632,280,47.6497948,-117.4432632,4.8051,I90
316,1285,47.6153444,-122.0373726,13,47.5597172,-122.0888533,4.5358,I90
317,1505,47.6629215,-122.3011526,nan,47.6583538,-122.3219783,1.0204,I90
318,1523,47.6161524,-122.0349771,13,47.5597172,-122.0888533,4.6428,I90
319,1205,47.5177035,-122.315391,158,47.510988,-122.2842042,1.5292,I90
320,1986,47.5382194,-122.3607236,161,47.5516486,-122.3170888,2.2391,I90
321,1682,47.5813652,-122.3843622,2 A,47.5922816,-122.3261897,2.817,I90
322,1224,47.6497451,-122.3580442,168 B,47.6466548,-122.3229034,1.6514,I90
323,1010,47.5059973,-122.1569666,5,47.4994564,-122.1953416,1.8494,I90
324,1846,47.5809779,-122.3847926,2 A,47.5922816,-122.3261897,2.8436,I90
325,1504,47.6525624,-122.3550756,nan,47.6553933,-122.3224726,1.5317,I90
326,1022,47.5374603,-122.3615202,161,47.5516486,-122.3170888,2.295,I90
327,77,47.6648266,-122.3280501,nan,47.6680396,-122.3225548,0.339,I90
328,1774,47.5055353,-122.1560834,4,47.493774,-122.1923041,1.878,I90
329,2076,47.6616113,-122.3396259,nan,47.6583538,-122.3219783,0.8525,I90
330,1524,47.6666763,-122.3003784,170,47.6700351,-122.3217199,1.0209,I90
331,1719,47.5044092,-122.1653842,5,47.4994564,-122.1953416,1.4412,I90
332,1723,47.5814902,-122.3868029,2 A,47.5922816,-122.3261897,2.9247,I90
333,1923,47.5613424,-122.3809889,162,47.5614353,-122.3220541,2.7509,I90
334,1659,47.6547238,-122.1429007,17,47.6636305,-122.1869038,2.1406,I90
335,1660,47.6358052,-122.3758138,167,47.630516,-122.3264667,2.3291,I90
336,1667,47.502838,-122.1781653,5,47.4994564,-122.1953416,0.836,I90
337,1343,47.729709,-117.410922,,,,,I90
338,2159,47.479552,-117.5894281,264,47.506683,-117.6876837,4.9608,I90
