,Longitude,Latitude,name,Coord,County
569,-122.5791589,47.7115027975452,Texaco,"47.7115027975452,-122.5791589",Kitsap County
570,-122.1323705,47.7617506975452,Texaco,"47.7617506975452,-122.1323705",King County
571,-122.3192066,48.4354444975452,Texaco,"48.4354444975452,-122.3192066",Skagit County
572,-122.5823056,48.4615810975452,Texaco,"48.4615810975452,-122.5823056",Anacortes
573,-120.4058555,48.5931731975452,The Mazama Store,"48.5931731975452,-120.4058555",Okanogan County
574,-124.5344581,47.9130932975452,Three Rivers,"47.9130932975452,-124.5344581",Clallam County
575,-122.1924823,48.1000127975452,Tulalip Tribes Chevron,"48.1000127975452,-122.1924823",Snohomish County
576,-122.8546579,46.8564927975452,Union 76,"46.8564927975452,-122.8546579",Thurston County
577,-122.4344133,47.1801530975452,Union 76,"47.1801530975452,-122.4344133",Pierce County
578,-122.4626623,47.1813110975452,Union 76,"47.1813110975452,-122.4626623",Pierce County
579,-122.4152528,47.1915535975452,Union 76,"47.1915535975452,-122.4152528",Pierce County
580,-122.5375972,47.1782733975452,Union 76,"47.1782733975452,-122.5375972",Pierce County
581,-122.2011946,47.9764673975452,Unocal 76,"47.9764673975452,-122.2011946",Snohomish County
582,-122.2117831,47.9762328975452,Unocal 76,"47.9762328975452,-122.2117831",Snohomish County
583,-119.9878642,46.3159358975452,USA Gasoline,"46.3159358975452,-119.9878642",Yakima County
584,-119.1932605,46.2129283975452,USA Gasoline,"46.2129283975452,-119.1932605",Benton County
585,-122.346133,47.7562447975452,Valero,"47.7562447975452,-122.346133",King County
586,-122.1084468,48.0016932975452,Valero,"48.0016932975452,-122.1084468",Snohomish County
587,-123.0702945,48.9841899975452,Valero,"48.9841899975452,-123.0702945",Whatcom County
588,-122.4193695,47.0725999975452,Walmart Gas,"47.0725999975452,-122.4193695",Pierce County
589,-120.9559942,47.1963121975452,Warrior's Quick Stop,"47.1963121975452,-120.9559942",Kittitas County
590,-122.3215516,48.9203558975452,WFC Energy,"48.9203558975452,-122.3215516",Whatcom County
591,-122.4527623,48.9465489975452,WFC Energy,"48.9465489975452,-122.4527623",Lynden
592,-120.0810756,47.6414190975452,Whitley Fuel,"47.6414190975452,-120.0810756",Douglas County
593,-120.9207821,47.1929132975452,Willette's Shell,"47.1929132975452,-120.9207821",Kittitas County
594,-121.8210864,45.7410913975452,Wind River Market,"45.7410913975452,-121.8210864",Skamania County
595,-120.318289,47.4836969975452,WTS Truck Stop,"47.4836969975452,-120.318289",US 97 Alt
596,-122.2980489,48.1556528975452,,"48.1556528975452,-122.2980489",Lake Goodwin
597,-119.1166251,46.9698207975452,,"46.9698207975452,-119.1166251",Grant County
598,-117.3817409,47.6720603975452,,"47.6720603975452,-117.3817409",Spokane County
599,-119.2452244,47.1019341975452,,"47.1019341975452,-119.2452244",Grant County
600,-121.1875074,45.6523656975452,,"45.6523656975452,-121.1875074",Klickitat County
601,-122.5580253,46.9346497975452,,"46.9346497975452,-122.5580253",Pierce County
602,-123.7977421,46.6630837975452,,"46.6630837975452,-123.7977421",Pacific County
603,-123.8027389,46.9672457975452,,"46.9672457975452,-123.8027389",Grays Harbor County
604,-120.3349984,47.4668753975452,,"47.4668753975452,-120.3349984",Chelan County
605,-121.9730503,47.4199512975452,,"47.4199512975452,-121.9730503",Hobart
606,-122.5154949,47.2911081975452,,"47.2911081975452,-122.5154949",Pierce County
607,-122.3144444,47.6629108975452,,"47.6629108975452,-122.3144444",King County
608,-123.4182356,48.1131392975452,,"48.1131392975452,-123.4182356",Clallam County
609,-122.2227035,48.5102381975452,,"48.5102381975452,-122.2227035",Skagit County
610,-122.8653161,47.0034252975452,,"47.0034252975452,-122.8653161",Thurston County
611,-122.8237049,47.0357295975452,,"47.0357295975452,-122.8237049",Thurston County
612,-122.2263442,48.5108069975452,,"48.5108069975452,-122.2263442",Skagit County
613,-122.1440367,47.8044844975452,,"47.8044844975452,-122.1440367",Snohomish County
614,-117.3687686,47.6017440975452,,"47.6017440975452,-117.3687686",Spokane County
615,-117.0551206,46.4196307975452,,"46.4196307975452,-117.0551206",Asotin County
616,-118.1536189,46.2702514975452,,"46.2702514975452,-118.1536189",Waitsburg
617,-117.2715412,47.8274237975452,,"47.8274237975452,-117.2715412",Green Bluff
618,-117.1053282,47.6676120975452,,"47.6676120975452,-117.1053282",Spokane County
619,-122.8874537,48.6960297975452,,"48.6960297975452,-122.8874537",San Juan County
620,-122.0042059,47.5647917975452,,"47.5647917975452,-122.0042059",King County
621,-117.8775691,47.6696394975452,,"47.6696394975452,-117.8775691",Lincoln County
622,-121.6727151,46.6041396975452,,"46.6041396975452,-121.6727151",Lewis County
623,-122.9560933,46.7114906975452,,"46.7114906975452,-122.9560933",Centralia
624,-122.9738649,46.7116267975452,,"46.7116267975452,-122.9738649",Centralia
625,-122.9431862,46.9233833975452,,"46.9233833975452,-122.9431862",Case-Extension Road Southwest
626,-123.0113235,46.6488042975452,,"46.6488042975452,-123.0113235",Claquato
627,-123.0836422,46.8213431975452,,"46.8213431975452,-123.0836422",Thurston County
628,-123.7720311,46.9569377975452,,"46.9569377975452,-123.7720311",Grays Harbor County
629,-122.7655122,47.0615310975452,,"47.0615310975452,-122.7655122",Thurston County
630,-122.9248111,47.0276200975452,,"47.0276200975452,-122.9248111",Thurston County
631,-123.0212736,47.0801901975452,,"47.0801901975452,-123.0212736",Thurston County
632,-123.390316,47.0068458975452,,"47.0068458975452,-123.390316",Grays Harbor County
633,-123.4032626,47.0022456975452,,"47.0022456975452,-123.4032626",Grays Harbor County
634,-122.0351769,47.5822620975452,,"47.5822620975452,-122.0351769",King County
635,-122.2078948,47.8221391975452,,"47.8221391975452,-122.2078948",Snohomish County
636,-122.2521912,47.8499876975452,,"47.8499876975452,-122.2521912",Snohomish County
637,-122.7017066,47.9203675975452,,"47.9203675975452,-122.7017066",Jefferson County
638,-117.9095437,48.5488465975452,,"48.5488465975452,-117.9095437",Colville
639,-119.9021838,48.0517654975452,,"48.0517654975452,-119.9021838",Okanogan County
640,-119.7862366,48.1014775975452,,"48.1014775975452,-119.7862366",Okanogan County
641,-120.1756218,48.4672659975452,,"48.4672659975452,-120.1756218",Okanogan County
642,-122.1281952,48.1811142975452,,"48.1811142975452,-122.1281952",Snohomish County
643,-122.768142,48.0114324975452,,"48.0114324975452,-122.768142",Jefferson County
644,-123.4240371,48.1153332975452,,"48.1153332975452,-123.4240371",Clallam County
645,-122.4854676,48.8330292975452,,"48.8330292975452,-122.4854676",Whatcom County
646,-117.9888351,46.3161348975452,,"46.3161348975452,-117.9888351",Columbia County
647,-117.3997436,47.6145046975452,,"47.6145046975452,-117.3997436",Spokane County
648,-118.1410607,46.2702849975452,,"46.2702849975452,-118.1410607",Waitsburg
649,-119.7720958,46.2088911975452,,"46.2088911975452,-119.7720958",Benton County
650,-117.3836417,47.4269995975452,,"47.4269995975452,-117.3836417",Spokane County
651,-117.9083367,48.5484079975452,,"48.5484079975452,-117.9083367",Colville
652,-117.0634733,48.1751478975452,,"48.1751478975452,-117.0634733",Pend Oreille County
653,-119.9016231,46.2559137975452,,"46.2559137975452,-119.9016231",Yakima County
654,-118.8610094,46.6545215975452,,"46.6545215975452,-118.8610094",Franklin County
655,-117.9052079,48.5364042975452,,"48.5364042975452,-117.9052079",Colville
656,-119.7812744,48.1036339975452,,"48.1036339975452,-119.7812744",Okanogan County
657,-119.4417342,48.7027883975452,,"48.7027883975452,-119.4417342",Okanogan County
658,-122.483555,46.5287344975452,,"46.5287344975452,-122.483555",Lewis County
659,-117.3681611,47.6141050975452,,"47.6141050975452,-117.3681611",Spokane County
660,-119.4406479,48.7029653975452,,"48.7029653975452,-119.4406479",Okanogan County
661,-118.6681095,46.0407103975452,,"46.0407103975452,-118.6681095",Walla Walla County
662,-122.7706225,47.0679303975452,,"47.0679303975452,-122.7706225",Thurston County
663,-121.963649,48.0836518975452,,"48.0836518975452,-121.963649",Snohomish County
664,-120.7134108,47.8079018975452,,"47.8079018975452,-120.7134108",State Route 207
665,-122.2877669,47.8932766975452,,"47.8932766975452,-122.2877669",Snohomish County
666,-124.1614484,47.0102752975452,,"47.0102752975452,-124.1614484",Grays Harbor County
667,-122.7673249,47.0565389975452,,"47.0565389975452,-122.7673249",Thurston County
668,-122.2108212,48.1522120975452,,"48.1522120975452,-122.2108212",Snohomish County
669,-117.9876093,46.3163016975452,,"46.3163016975452,-117.9876093",Columbia County
670,-119.278581,47.6219044975452,,"47.6219044975452,-119.278581",Grant County
671,-124.1609735,47.0076779975452,,"47.0076779975452,-124.1609735",Grays Harbor County
672,-119.8966046,46.7379967975452,,"46.7379967975452,-119.8966046",Grant County
673,-119.1743717,46.8126538975452,,"46.8126538975452,-119.1743717",Othello
674,-119.5458226,47.3292212975452,,"47.3292212975452,-119.5458226",Grant County
675,-120.5933733,46.6395162975452,,"46.6395162975452,-120.5933733",Yakima County
676,-122.6092406,46.3739343975452,,"46.3739343975452,-122.6092406",Cowlitz County
677,-122.9262804,46.4901441975452,,"46.4901441975452,-122.9262804",Lewis County
678,-122.7203252,46.5323716975452,,"46.5323716975452,-122.7203252",Lewis County
679,-122.9569005,46.7109222975452,,"46.7109222975452,-122.9569005",Centralia
680,-122.9809835,46.7292004975452,,"46.7292004975452,-122.9809835",Lewis County
681,-122.6904775,46.8876537975452,,"46.8876537975452,-122.6904775",Thurston County
682,-122.5978848,46.9375796975452,,"46.9375796975452,-122.5978848",Thurston County
683,-122.6139668,46.9462708975452,,"46.9462708975452,-122.6139668",Thurston County
684,-122.9079799,46.9935835975452,,"46.9935835975452,-122.9079799",Thurston County
685,-123.1611858,46.8266730975452,,"46.8266730975452,-123.1611858",Thurston County
686,-123.6005539,46.9787706975452,,"46.9787706975452,-123.6005539",Montesano
687,-122.4629235,47.1795259975452,,"47.1795259975452,-122.4629235",Pierce County
688,-122.4854247,47.1767875975452,,"47.1767875975452,-122.4854247",Pierce County
689,-122.6713016,47.0016838975452,,"47.0016838975452,-122.6713016",She-Nah-Num Drive Southeast
690,-122.7653078,47.0609683975452,,"47.0609683975452,-122.7653078",Thurston County
691,-122.8237825,47.0489483975452,,"47.0489483975452,-122.8237825",Thurston County
692,-122.9661026,47.0037403975452,,"47.0037403975452,-122.9661026",Thurston County
693,-123.2648503,47.0545399975452,,"47.0545399975452,-123.2648503",Grays Harbor County
694,-123.4038634,47.0022218975452,,"47.0022218975452,-123.4038634",Grays Harbor County
695,-123.0912416,47.2016138975452,,"47.2016138975452,-123.0912416",Shelton
696,-123.1606142,47.3383671975452,,"47.3383671975452,-123.1606142",Mason County
697,-122.0961636,47.9127195975452,,"47.9127195975452,-122.0961636",Snohomish County
698,-119.5107797,48.4165487975452,,"48.4165487975452,-119.5107797",Okanogan County
699,-121.9702925,48.0834834975452,,"48.0834834975452,-121.9702925",Snohomish County
700,-121.6014569,48.2554467975452,,"48.2554467975452,-121.6014569",Darrington
701,-121.706149,48.2684191975452,,"48.2684191975452,-121.706149",White Horse
702,-121.7598253,48.5358816975452,,"48.5358816975452,-121.7598253",Skagit County
703,-123.0151384,48.5364765975452,,"48.5364765975452,-123.0151384",San Juan County
704,-117.1750128,46.7362835975452,,"46.7362835975452,-117.1750128",Whitman County
705,-117.9909594,46.3134819975452,,"46.3134819975452,-117.9909594",Columbia County
706,-117.1849236,46.7261390975452,,"46.7261390975452,-117.1849236",Whitman County
707,-119.9984855,46.2114263975452,,"46.2114263975452,-119.9984855",Yakima County
708,-119.1742805,46.8119047975452,,"46.8119047975452,-119.1742805",Othello
709,-118.3245936,47.9068565975452,,"47.9068565975452,-118.3245936",Stevens County
710,-120.0185777,46.3298724975452,,"46.3298724975452,-120.0185777",Yakima County
711,-122.6887377,46.8886793975452,,"46.8886793975452,-122.6887377",Thurston County
712,-122.9708372,46.9538158975452,,"46.9538158975452,-122.9708372",Thurston County
713,-123.2974999,46.5736865975452,,"46.5736865975452,-123.2974999",Lewis County
714,-122.8235545,47.0385626975452,,"47.0385626975452,-122.8235545",Thurston County
715,-122.8722631,47.0462110975452,,"47.0462110975452,-122.8722631",Thurston County
716,-122.9434627,47.0773208975452,,"47.0773208975452,-122.9434627",Thurston County
717,-117.7792528,48.9171586975452,,"48.9171586975452,-117.7792528",Stevens County
718,-119.5101092,48.4170007975452,,"48.4170007975452,-119.5101092",Okanogan County
719,-122.2703084,47.8204400975452,,"47.8204400975452,-122.2703084",Snohomish County
720,-119.9071834,46.7375226975452,,"46.7375226975452,-119.9071834",Grant County
721,-119.9077037,46.7374085975452,,"46.7374085975452,-119.9077037",Grant County
722,-117.4526747,47.9548947975452,,"47.9548947975452,-117.4526747",Spokane County
723,-117.4534525,47.9547402975452,,"47.9547402975452,-117.4534525",Spokane County
724,-120.008324,46.3162842975452,,"46.3162842975452,-120.008324",Yakima County
725,-120.2586085,46.4009055975452,,"46.4009055975452,-120.2586085",Yakima County
726,-122.5678569,46.9200045975452,,"46.9200045975452,-122.5678569",Thurston County
727,-122.5538801,46.9376438975452,,"46.9376438975452,-122.5538801",Pierce County
728,-123.6011205,46.9782172975452,,"46.9782172975452,-123.6011205",Grays Harbor County
729,-122.822874,47.0482400975452,,"47.0482400975452,-122.822874",Thurston County
730,-123.3881328,47.0088798975452,,"47.0088798975452,-123.3881328",Grays Harbor County
731,-123.091365,47.2011491975452,,"47.2011491975452,-123.091365",Shelton
732,-119.7874195,48.1014847975452,,"48.1014847975452,-119.7874195",Okanogan County
733,-119.5416898,47.3027272975452,,"47.3027272975452,-119.5416898",Grant County
734,-122.7831121,47.0528016975452,,"47.0528016975452,-122.7831121",Thurston County
735,-122.8229706,47.0356746975452,,"47.0356746975452,-122.8229706",Thurston County
736,-122.8989945,47.0181110975452,,"47.0181110975452,-122.8989945",Thurston County
737,-122.4883414,47.1591735975452,,"47.1591735975452,-122.4883414",Pierce County
738,-122.3543845,47.5172393975452,,"47.5172393975452,-122.3543845",King County
739,-122.2871684,48.8433354975452,,"48.8433354975452,-122.2871684",Whatcom County
740,-119.0245874,48.5595303975452,,"48.5595303975452,-119.0245874",Aeneas
741,-119.4877889,46.2621348975452,,"46.2621348975452,-119.4877889",Benton County
742,-118.3898777,47.1164949975452,,"47.1164949975452,-118.3898777",Adams County
743,-124.0986115,46.8591474975452,,"46.8591474975452,-124.0986115",Grays Harbor County
744,-117.5625043,47.8117148975452,,"47.8117148975452,-117.5625043",Stevens County
745,-122.4225145,45.5995259975452,,"45.5995259975452,-122.4225145",Clark County
746,-123.1013666,47.1300857975452,,"47.1300857975452,-123.1013666",Mason County
747,-122.3918414,47.6278385975452,,"47.6278385975452,-122.3918414",King County
748,-117.1076982,46.7455702975452,,"46.7455702975452,-117.1076982",Whitman County
749,-119.1204896,46.2417045975452,,"46.2417045975452,-119.1204896",Franklin County
750,-119.180577,46.1997358975452,,"46.1997358975452,-119.180577",Benton County
751,-119.9952295,46.3256792975452,,"46.3256792975452,-119.9952295",Yakima County
752,-118.1273516,46.5203369975452,,"46.5203369975452,-118.1273516",Columbia County
753,-119.1736312,46.8122242975452,,"46.8122242975452,-119.1736312",Othello
754,-117.2418278,47.1280826975452,,"47.1280826975452,-117.2418278",Whitman County
755,-117.1740793,47.3847780975452,,"47.3847780975452,-117.1740793",Spokane County
756,-117.1541367,47.6682913975452,,"47.6682913975452,-117.1541367",Spokane County
757,-117.2664883,47.6641881975452,,"47.6641881975452,-117.2664883",Spokane County
758,-117.3871333,47.7521560975452,,"47.7521560975452,-117.3871333",Spokane County
759,-119.3148145,47.1026017975452,,"47.1026017975452,-119.3148145",Grant County
760,-119.2788166,47.1382274975452,,"47.1382274975452,-119.2788166",Grant County
761,-119.123635,47.4215527975452,,"47.4215527975452,-119.123635",Grant County
762,-119.6319123,47.8098789975452,,"47.8098789975452,-119.6319123",Douglas County
763,-120.2156901,45.7441309975452,,"45.7441309975452,-120.2156901",Klickitat County
764,-121.2840423,45.6934673975452,,"45.6934673975452,-121.2840423",Klickitat County
765,-122.3372291,45.5788501975452,,"45.5788501975452,-122.3372291",Clark County
766,-120.0125136,46.3296095975452,,"46.3296095975452,-120.0125136",Yakima County
767,-120.1949414,46.3421690975452,,"46.3421690975452,-120.1949414",Yakima County
768,-120.492165,46.5773684975452,,"46.5773684975452,-120.492165",Yakima County
769,-120.494242,46.6047502975452,,"46.6047502975452,-120.494242",Yakima County
770,-120.5202561,46.5854558975452,,"46.5854558975452,-120.5202561",Yakima County
771,-120.5587721,46.5856515975452,,"46.5856515975452,-120.5587721",Yakima County
772,-120.5718514,46.5922986975452,,"46.5922986975452,-120.5718514",Yakima County
773,-120.5993325,46.5927371975452,,"46.5927371975452,-120.5993325",Yakima County
774,-120.5308568,46.6087026975452,,"46.6087026975452,-120.5308568",Yakima County
775,-120.5183147,46.6095017975452,,"46.6095017975452,-120.5183147",Yakima County
776,-120.5308503,46.6128032975452,,"46.6128032975452,-120.5308503",Yakima County
777,-120.5302061,46.6145916975452,,"46.6145916975452,-120.5302061",Yakima County
778,-120.537171,46.6128191975452,,"46.6128191975452,-120.537171",Yakima County
779,-120.5836388,46.5998346975452,,"46.5998346975452,-120.5836388",Yakima County
780,-120.4128974,46.9759500975452,,"46.9759500975452,-120.4128974",Kittitas County
781,-121.0634316,46.9412567975452,,"46.9412567975452,-121.0634316",Yakima County
782,-122.8989767,46.1199232975452,,"46.1199232975452,-122.8989767",Cowlitz County
783,-122.9444443,46.1227454975452,,"46.1227454975452,-122.9444443",Cowlitz County
784,-122.9456727,46.1222694975452,,"46.1222694975452,-122.9456727",Longview
785,-122.9134192,46.1396698975452,,"46.1396698975452,-122.9134192",Cowlitz County
786,-122.964287,46.1474564975452,,"46.1474564975452,-122.964287",Cowlitz County
787,-122.911614,46.1668122975452,,"46.1668122975452,-122.911614",Cowlitz County
788,-122.9697889,46.4017291975452,,"46.4017291975452,-122.9697889",Lewis County
789,-122.9383422,46.4934808975452,,"46.4934808975452,-122.9383422",Lewis County
790,-122.7245953,46.5757788975452,,"46.5757788975452,-122.7245953",Lewis County
791,-122.9532255,46.7454557975452,,"46.7454557975452,-122.9532255",Lewis County
792,-122.7413846,46.9852773975452,,"46.9852773975452,-122.7413846",Thurston County
793,-123.0598637,46.6279855975452,,"46.6279855975452,-123.0598637",Adna
794,-123.7280187,46.6886229975452,,"46.6886229975452,-123.7280187",Pacific County
795,-123.7931076,46.9708441975452,,"46.9708441975452,-123.7931076",Grays Harbor County
796,-120.3030964,47.4105212975452,,"47.4105212975452,-120.3030964",Chelan County
797,-120.3243563,47.4154366975452,,"47.4154366975452,-120.3243563",Chelan County
798,-120.3459815,47.4299710975452,,"47.4299710975452,-120.3459815",Chelan County
799,-120.2976909,47.4619988975452,,"47.4619988975452,-120.2976909",Sunset Highway
800,-120.0912501,47.8401016975452,,"47.8401016975452,-120.0912501",Chelan County
801,-120.7087605,47.8187570975452,,"47.8187570975452,-120.7087605",Chiwawa Loop Road
802,-121.7024213,47.8576828975452,,"47.8576828975452,-121.7024213",Snohomish County
803,-121.9045219,47.9895858975452,,"47.9895858975452,-121.9045219",Snohomish County
804,-122.3381425,47.0428101975452,,"47.0428101975452,-122.3381425",Pierce County
805,-122.3994917,47.0966266975452,,"47.0966266975452,-122.3994917",Pierce County
806,-122.4354735,47.0989583975452,,"47.0989583975452,-122.4354735",Pierce County
807,-122.4351387,47.1059307975452,,"47.1059307975452,-122.4351387",Pierce County
808,-122.4344382,47.1198823975452,,"47.1198823975452,-122.4344382",Pierce County
809,-122.1434762,47.1646373975452,,"47.1646373975452,-122.1434762",Pierce County
810,-122.2296169,47.1705156975452,,"47.1705156975452,-122.2296169",Pierce County
811,-122.2019269,47.2284984975452,,"47.2284984975452,-122.2019269",Pierce County
812,-122.3033814,47.1610519975452,,"47.1610519975452,-122.3033814",Pierce County
813,-122.3569173,47.1806959975452,,"47.1806959975452,-122.3569173",Pierce County
814,-122.4057251,47.1619100975452,,"47.1619100975452,-122.4057251",Pierce County
815,-122.4152228,47.1674720975452,,"47.1674720975452,-122.4152228",Pierce County
816,-122.4668741,47.1615671975452,,"47.1615671975452,-122.4668741",Pierce County
817,-122.4838952,47.1614527975452,,"47.1614527975452,-122.4838952",Pierce County
818,-122.4835025,47.1796727975452,,"47.1796727975452,-122.4835025",Pierce County
819,-122.3186579,47.2056701975452,,"47.2056701975452,-122.3186579",Pierce County
820,-122.29356,47.2357761975452,,"47.2357761975452,-122.29356",Pierce County
821,-122.3714251,47.2428675975452,,"47.2428675975452,-122.3714251",Pierce County
822,-122.4840885,47.1899312975452,,"47.1899312975452,-122.4840885",Pierce County
823,-122.4079782,47.2291386975452,,"47.2291386975452,-122.4079782",Pierce County
824,-122.449429,47.2435330975452,,"47.2435330975452,-122.449429",Pierce County
825,-122.4501908,47.2439446975452,,"47.2439446975452,-122.4501908",Pierce County
826,-122.4951419,47.2430814975452,,"47.2430814975452,-122.4951419",Pierce County
827,-122.706299,47.0538894975452,,"47.0538894975452,-122.706299",Nisqually
828,-122.7776185,47.0538279975452,,"47.0538279975452,-122.7776185",Thurston County
829,-122.8184193,47.0346148975452,,"47.0346148975452,-122.8184193",Thurston County
830,-122.8341293,47.0436271975452,,"47.0436271975452,-122.8341293",Thurston County
831,-122.8466109,47.0374552975452,,"47.0374552975452,-122.8466109",Thurston County
832,-122.8450987,47.0445272975452,,"47.0445272975452,-122.8450987",Thurston County
833,-122.8331307,47.0477588975452,,"47.0477588975452,-122.8331307",Thurston County
834,-122.8339994,47.0476335975452,,"47.0476335975452,-122.8339994",Thurston County
835,-122.8447731,47.0470090975452,,"47.0470090975452,-122.8447731",Thurston County
836,-122.9224283,47.0240616975452,,"47.0240616975452,-122.9224283",Thurston County
837,-122.7816211,47.0826840975452,,"47.0826840975452,-122.7816211",Thurston County
838,-122.8449112,47.0808394975452,,"47.0808394975452,-122.8449112",Thurston County
839,-122.9281982,47.0632102975452,,"47.0632102975452,-122.9281982",Thurston County
840,-122.5806106,47.1604462975452,,"47.1604462975452,-122.5806106",Pierce County
841,-122.5747624,47.1765807975452,,"47.1765807975452,-122.5747624",Pierce County
842,-122.5753329,47.1770869975452,,"47.1770869975452,-122.5753329",Pierce County
843,-122.5081905,47.1972867975452,,"47.1972867975452,-122.5081905",Pierce County
844,-122.2219866,47.3074072975452,,"47.3074072975452,-122.2219866",King County
845,-122.3224345,47.2830866975452,,"47.2830866975452,-122.3224345",King County
846,-122.4892679,47.2502536975452,,"47.2502536975452,-122.4892679",Pierce County
847,-122.248629,47.4974894975452,,"47.4974894975452,-122.248629",King County
848,-122.3335219,47.4887346975452,,"47.4887346975452,-122.3335219",King County
849,-123.0667687,47.0413192975452,,"47.0413192975452,-123.0667687",WA 8
850,-123.2669075,47.0554792975452,,"47.0554792975452,-123.2669075",Grays Harbor County
851,-123.4196642,47.0032573975452,,"47.0032573975452,-123.4196642",Grays Harbor County
852,-123.4440031,47.0004566975452,,"47.0004566975452,-123.4440031",Grays Harbor County
853,-123.9591077,47.2324480975452,,"47.2324480975452,-123.9591077",Humptulips
854,-123.8924235,47.4588520975452,,"47.4588520975452,-123.8924235",Grays Harbor County
855,-122.3552534,47.7320515975452,,"47.7320515975452,-122.3552534",King County
856,-122.2722952,47.8749725975452,,"47.8749725975452,-122.2722952",Snohomish County
857,-122.2076098,47.9220900975452,,"47.9220900975452,-122.2076098",Snohomish County
858,-122.1965963,47.9677293975452,,"47.9677293975452,-122.1965963",Snohomish County
859,-124.0208466,46.7242524975452,,"46.7242524975452,-124.0208466",Pacific County
860,-124.2024862,47.2087023975452,,"47.2087023975452,-124.2024862",Grays Harbor County
861,-124.3325352,47.5351927975452,,"47.5351927975452,-124.3325352",Jefferson County
862,-124.3711642,47.6053903975452,,"47.6053903975452,-124.3711642",Kalaloch
863,-117.7152893,48.2724797975452,,"48.2724797975452,-117.7152893",Chewelah
864,-117.4180469,48.7415525975452,,"48.7415525975452,-117.4180469",Pend Oreille County
865,-117.3904976,48.8513497975452,,"48.8513497975452,-117.3904976",Pend Oreille County
866,-118.1985701,48.0711826975452,,"48.0711826975452,-118.1985701",Stevens County
867,-118.6833691,48.0775665975452,,"48.0775665975452,-118.6833691",Ferry County
868,-118.2043341,48.2959390975452,,"48.2959390975452,-118.2043341",Ferry County
869,-119.5258214,48.4153236975452,,"48.4153236975452,-119.5258214",Okanogan County
870,-118.0562124,48.6110225975452,,"48.6110225975452,-118.0562124",Stevens County
871,-119.7504829,48.5585668975452,,"48.5585668975452,-119.7504829",Okanogan County
872,-119.6342922,48.8218269975452,,"48.8218269975452,-119.6342922",Okanogan County
873,-120.1162451,48.2483710975452,,"48.2483710975452,-120.1162451",Okanogan County
874,-120.1192656,48.3601149975452,,"48.3601149975452,-120.1192656",Okanogan County
875,-121.8991837,48.5299971975452,,"48.5299971975452,-121.8991837",Skagit County
876,-122.7587928,48.0317006975452,,"48.0317006975452,-122.7587928",Jefferson County
877,-122.7585991,48.0325778975452,,"48.0325778975452,-122.7585991",Jefferson County
878,-122.3658507,48.4300673975452,,"48.4300673975452,-122.3658507",Skagit County
879,-123.438789,48.1214344975452,,"48.1214344975452,-123.438789",Clallam County
880,-122.3372571,48.5070321975452,,"48.5070321975452,-122.3372571",Skagit County
881,-122.6243449,48.5294126975452,,"48.5294126975452,-122.6243449",Skagit County
882,-122.9129339,48.5260579975452,,"48.5260579975452,-122.9129339",San Juan County
883,-122.4864064,48.8556446975452,,"48.8556446975452,-122.4864064",Whatcom County
884,-122.4867872,48.8560223975452,,"48.8560223975452,-122.4867872",Whatcom County
885,-122.2653432,48.9940255975452,,"48.9940255975452,-122.2653432",Whatcom County
886,-123.0669538,48.9848135975452,,"48.9848135975452,-123.0669538",Whatcom County
887,-123.0673588,48.9851233975452,,"48.9851233975452,-123.0673588",Whatcom County
888,-119.43456625,48.93928925,76,"48.93928925,-119.43456625",Okanogan County
889,-122.63788125,47.7472519,76,"47.7472519,-122.63788125",Kitsap County
890,-120.4475211,46.60599345,7-Eleven,"46.60599345,-120.4475211",Yakima County
891,-122.206557949995,47.9075561973905,ARCO,"47.9075561973905,-122.206557949995",Snohomish County
892,-122.28080945,47.75211915,ARCO,"47.75211915,-122.28080945",King County
893,-123.06849230021,48.999900700013,CanAm Gas,"48.999900700013,-123.06849230021",Whatcom County
894,-122.184362404233,47.7434227000141,Chevron,"47.7434227000141,-122.184362404233",King County
895,-119.435020763973,48.9460574511067,Chevron,"48.9460574511067,-119.435020763973",Okanogan County
896,-122.604872403987,47.3586433499535,Costco Gasoline,"47.3586433499535,-122.604872403987",Pierce County
897,-118.505667932092,48.9964919000435,Danville Market,"48.9964919000435,-118.505667932092",Ferry County
898,-122.485657124943,48.7908367494426,Meridian Super Mart,"48.7908367494426,-122.485657124943",Whatcom County
899,-119.434981591111,48.9482761106444,Quick Stop,"48.9482761106444,-119.434981591111",Okanogan County
900,-122.460378942385,48.7726819201246,Safeway,"48.7726819201246,-122.460378942385",Whatcom County
901,-122.5776499261,47.3019469504072,Safeway,"47.3019469504072,-122.5776499261",Pierce County
902,-122.793199497964,48.10354005,Sea Breeze,"48.10354005,-122.793199497964",Jefferson County
903,-122.485673125033,48.7865904001648,Shell,"48.7865904001648,-122.485673125033",Whatcom County
904,-118.22519802737,48.9978044996938,US Eh Gas Convenience Store,"48.9978044996938,-118.22519802737",Ferry County
905,-117.6350943,48.9916913,Waneta Quick Stop,"48.9916913,-117.6350943",Stevens County
906,-122.208520882689,47.7639462998912,,"47.7639462998912,-122.208520882689",King County
907,-120.184384890048,48.4775045006035,,"48.4775045006035,-120.184384890048",Okanogan County
908,-122.18550565,47.76852155,,"47.76852155,-122.18550565",King County
909,-118.339981046746,46.068049874996,Chevron,"46.068049874996,-118.339981046746",Walla Walla County
