,Longitude,Latitude,GEOID,COUNTY,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_SCORE,RISK_RATNG,INTPTLAT,INTPTLONG,zipcode
601,-122.2076156,47.1974131975452,53053070312.0,Pierce,4869.0,494808000.0,474715.20438647654,3.207197962015998,22.804926584549285,Relatively Moderate,47.1706791,-122.2045881,98391.0
602,-122.5842581,47.2751083975452,53053072408.0,Pierce,5919.0,826025000.0,30805.50136295099,5.916349826763997,31.16539236292511,Relatively High,47.2877797,-122.5899163,98335.0
603,-122.5798439,47.3078120975452,53053072408.0,Pierce,5919.0,826025000.0,30805.50136295099,5.916349826763997,31.16539236292511,Relatively High,47.2877797,-122.5899163,98335.0
604,-122.5813336,47.3044797975452,53053072408.0,Pierce,5919.0,826025000.0,30805.50136295099,5.916349826763997,31.16539236292511,Relatively High,47.2877797,-122.5899163,98335.0
605,-122.5776499261,47.3019469504072,53053072408.0,Pierce,5919.0,826025000.0,30805.50136295099,5.916349826763997,31.16539236292511,Relatively High,47.2877797,-122.5899163,98335.0
606,-122.57964675,47.3038031,53053072408.0,Pierce,5919.0,826025000.0,30805.50136295099,5.916349826763997,31.16539236292511,Relatively High,47.2877797,-122.5899163,98335.0
607,-123.0918771,47.1999371975452,53045960900.0,Mason,4794.0,317547000.0,33488.447112853144,2.186014542908,20.712057784840106,Relatively Moderate,47.2015639,-123.1082796,98584.0
608,-123.0912416,47.2016138975452,53045960900.0,Mason,4794.0,317547000.0,33488.447112853144,2.186014542908,20.712057784840106,Relatively Moderate,47.2015639,-123.1082796,98584.0
609,-123.091365,47.2011491975452,53045960900.0,Mason,4794.0,317547000.0,33488.447112853144,2.186014542908,20.712057784840106,Relatively Moderate,47.2015639,-123.1082796,98584.0
610,-123.0096406,47.2660383975452,53045961200.0,Mason,3743.0,438932000.0,1701688.5960477078,25.238556075874005,23.091515913499947,Relatively Moderate,47.2986031,-122.9635943,98546.0
611,-123.849218,47.4661071975452,53027000300.0,Grays Harbor,3334.0,370406000.0,6247970.993480706,558.2237673424274,26.766186524213005,Relatively High,47.2804542,-123.8016043,98552.0
612,-123.9591077,47.2324480975452,53027000300.0,Grays Harbor,3334.0,370406000.0,6247970.993480706,558.2237673424274,26.766186524213005,Relatively High,47.2804542,-123.8016043,98552.0
613,-122.2976155,47.5781143975452,53033009500.0,King,5906.0,827442000.0,0.0,1.002340483202,30.780471451208093,Relatively High,47.5783426,-122.2831943,98144.0
614,-122.296474750186,47.5781015499975,53033009500.0,King,5906.0,827442000.0,0.0,1.002340483202,30.780471451208093,Relatively High,47.5783426,-122.2831943,98144.0
615,-122.3448137,47.7417968975452,53033021000.0,King,5594.0,659639000.0,0.0,1.01751969723,31.59607571663085,Relatively High,47.7396007,-122.3357847,98133.0
616,-122.344841857256,47.7417990500563,53033021000.0,King,5594.0,659639000.0,0.0,1.01751969723,31.59607571663085,Relatively High,47.7396007,-122.3357847,98133.0
617,-122.669343,47.6874587975452,53035091205.0,,,,,,,,,,
618,-122.659834846708,47.7040429000485,53035091205.0,,,,,,,,,,
619,-122.109756,47.8015080975452,53061051912.0,Snohomish,2286.0,325437000.0,10408.858658676463,5.124292848026,19.461293301771803,Relatively Moderate,47.7848399,-122.1063154,98072.0
620,-122.3135036,47.7768974975452,53033020401.0,King,3426.0,424062000.0,0.0,0.893130760298,28.728031985724556,Relatively High,47.7708201,-122.3195433,98043.0
621,-122.3130353,47.7772934975452,53033020401.0,King,3426.0,424062000.0,0.0,0.893130760298,28.728031985724556,Relatively High,47.7708201,-122.3195433,98043.0
622,-122.309502944803,47.7749606381072,53033020401.0,King,3426.0,424062000.0,0.0,0.893130760298,28.728031985724556,Relatively High,47.7708201,-122.3195433,98043.0
623,-122.2289414,47.9216345975452,53061041904.0,Snohomish,5600.0,403203000.0,0.0,0.552086477596,26.944639343708687,Relatively High,47.916771,-122.238878,98203.0
624,-122.2318729,47.9185882975452,53061041904.0,Snohomish,5600.0,403203000.0,0.0,0.552086477596,26.944639343708687,Relatively High,47.916771,-122.238878,98203.0
625,-122.240861843014,47.9216082500897,53061041904.0,Snohomish,5600.0,403203000.0,0.0,0.552086477596,26.944639343708687,Relatively High,47.916771,-122.238878,98203.0
626,-122.2398436,47.922085,53061041904.0,Snohomish,5600.0,403203000.0,0.0,0.552086477596,26.944639343708687,Relatively High,47.916771,-122.238878,98203.0
627,-122.201882,47.9821519975452,53061040700.0,Snohomish,4726.0,814930000.0,13430.755592358842,1.083692560704,28.31159541880156,Relatively High,47.9726652,-122.196742,98201.0
628,-122.1890993,47.9820463975452,53061040700.0,Snohomish,4726.0,814930000.0,13430.755592358842,1.083692560704,28.31159541880156,Relatively High,47.9726652,-122.196742,98201.0
629,-122.2011946,47.9764673975452,53061040700.0,Snohomish,4726.0,814930000.0,13430.755592358842,1.083692560704,28.31159541880156,Relatively High,47.9726652,-122.196742,98201.0
630,-122.2117831,47.9762328975452,53061040700.0,Snohomish,4726.0,814930000.0,13430.755592358842,1.083692560704,28.31159541880156,Relatively High,47.9726652,-122.196742,98201.0
631,-122.1965963,47.9677293975452,53061040700.0,Snohomish,4726.0,814930000.0,13430.755592358842,1.083692560704,28.31159541880156,Relatively High,47.9726652,-122.196742,98201.0
632,-122.5695273,47.8044417975452,53035090101.0,Kitsap,5611.0,641455000.0,390213.79218655266,17.810122708550004,30.06576304587471,Relatively High,47.8586518,-122.5704821,98340.0
633,-122.542017862972,47.8093030945267,53035090101.0,Kitsap,5611.0,641455000.0,390213.79218655266,17.810122708550004,30.06576304587471,Relatively High,47.8586518,-122.5704821,98340.0
634,-122.542318284091,47.8391955022851,53035090101.0,Kitsap,5611.0,641455000.0,390213.79218655266,17.810122708550004,30.06576304587471,Relatively High,47.8586518,-122.5704821,98340.0
635,-122.2573619,48.5017133975452,53057951502.0,,,,,,,,,,
636,-122.2533654,48.5030881975452,53057951502.0,,,,,,,,,,
637,-122.2652836,48.9965024975452,53073010202.0,,,,,,,,,,
638,-122.2653432,48.9940255975452,53073010202.0,,,,,,,,,,
639,-122.264614403976,49.0012874544173,53073010202.0,,,,,,,,,,
640,-122.264667226372,48.9985446504471,53073010202.0,,,,,,,,,,
641,-122.7259052,48.9355185975452,53073010407.0,,,,,,,,,,
642,-122.666190390281,48.9349475484992,53073010407.0,,,,,,,,,,
643,-122.8069464,46.9969877975452,53067011622.0,Thurston,4414.0,347891000.0,10877.81923074691,0.83661353564,21.68192212886889,Relatively Moderate,46.9987725,-122.7991135,98503.0
644,-121.9751074,48.0830372975452,53061053604.0,Snohomish,4120.0,406075000.0,1869313.0662290892,6.180260582416,21.681522368362597,Relatively Moderate,48.0805128,-122.0070255,98258.0
645,-121.9702925,48.0834834975452,53061053604.0,Snohomish,4120.0,406075000.0,1869313.0662290892,6.180260582416,21.681522368362597,Relatively Moderate,48.0805128,-122.0070255,98258.0
646,-119.4415227,48.7049048975452,53047970400.0,Okanogan,3717.0,332608000.0,18126149.379398342,226.07632646227603,26.694544506542275,Relatively High,48.7004711,-119.4968208,98855.0
647,-119.4417342,48.7027883975452,53047970400.0,Okanogan,3717.0,332608000.0,18126149.379398342,226.07632646227603,26.694544506542275,Relatively High,48.7004711,-119.4968208,98855.0
648,-119.4406479,48.7029653975452,53047970400.0,Okanogan,3717.0,332608000.0,18126149.379398342,226.07632646227603,26.694544506542275,Relatively High,48.7004711,-119.4968208,98855.0
649,-119.6342922,48.8218269975452,53047970400.0,Okanogan,3717.0,332608000.0,18126149.379398342,226.07632646227603,26.694544506542275,Relatively High,48.7004711,-119.4968208,98855.0
650,-117.8767617,47.6696737975452,53043960200.0,Lincoln,3115.0,419927000.0,30180882.524882063,544.3653233139876,21.41205106287945,Relatively Moderate,47.7143308,-118.1100198,99122.0
651,-117.8775691,47.6696394975452,53043960200.0,Lincoln,3115.0,419927000.0,30180882.524882063,544.3653233139876,21.41205106287945,Relatively Moderate,47.7143308,-118.1100198,99122.0
652,-119.7599022,46.2110838975452,53005011702.0,,,,,,,,,,
653,-119.9098226,46.2575773975452,53077001902.0,Yakima,6417.0,393746000.0,1779344.8236577432,1.863752578098,21.012277873394854,Relatively Moderate,46.2501878,-119.918712,98930.0
654,-119.9100801,46.2577219975452,53077001902.0,Yakima,6417.0,393746000.0,1779344.8236577432,1.863752578098,21.012277873394854,Relatively Moderate,46.2501878,-119.918712,98930.0
655,-119.4744757,46.2517888975452,53005010807.0,Benton,1082.0,99517000.0,35938629.925574616,37.64917474740999,12.600244633169272,Relatively Low,46.2051364,-119.4105274,99320.0
656,-118.7088659,47.7591865975452,53043960300.0,Lincoln,2714.0,287444000.0,41648387.474874265,737.5716139244909,20.97463399617586,Relatively Moderate,47.7226741,-118.6888798,99185.0
657,-118.5224363,47.7584437975452,53043960300.0,Lincoln,2714.0,287444000.0,41648387.474874265,737.5716139244909,20.97463399617586,Relatively Moderate,47.7226741,-118.6888798,99185.0
658,-118.7537818,46.7940530975452,53001950200.0,Adams,1738.0,168854000.0,195027950.06154415,1015.3046014844512,27.542865188038927,Relatively High,46.9252695,-118.5092655,99341.0
659,-117.1962615,47.6899266975452,53063011400.0,Spokane,5473.0,921425000.0,339038.9091628589,9.113743886796,14.700207584649354,Relatively Low,47.6963573,-117.2102305,99216.0
660,-117.20279885,47.69548205,53063011400.0,Spokane,5473.0,921425000.0,339038.9091628589,9.113743886796,14.700207584649354,Relatively Low,47.6963573,-117.2102305,99216.0
661,-117.219218774667,47.6947012504858,53063011400.0,Spokane,5473.0,921425000.0,339038.9091628589,9.113743886796,14.700207584649354,Relatively Low,47.6963573,-117.2102305,99216.0
662,-120.1803222,46.3463267975452,53077002104.0,,,,,,,,,,
663,-120.1949414,46.3421690975452,53077002104.0,,,,,,,,,,
664,-119.2851282,46.3115286975452,53005010201.0,Benton,4295.0,776005000.0,7493271.190991937,16.798964427872004,17.490371482913506,Relatively Low,46.3308577,-119.3360593,99354.0
665,-119.2988028,46.3001772975452,53005010201.0,Benton,4295.0,776005000.0,7493271.190991937,16.798964427872004,17.490371482913506,Relatively Low,46.3308577,-119.3360593,99354.0
666,-119.8977689,46.2562216975452,53077001901.0,Yakima,3834.0,219440000.0,3084145.8685214957,2.038787286573999,18.09800827556103,Relatively Low,46.2601012,-119.8946741,98930.0
667,-119.9016231,46.2559137975452,53077001901.0,Yakima,3834.0,219440000.0,3084145.8685214957,2.038787286573999,18.09800827556103,Relatively Low,46.2601012,-119.8946741,98930.0
668,-119.893403121766,46.25574961116,53077001901.0,Yakima,3834.0,219440000.0,3084145.8685214957,2.038787286573999,18.09800827556103,Relatively Low,46.2601012,-119.8946741,98930.0
669,-119.248285,47.1013410975452,53025011001.0,,,,,,,,,,
670,-119.2480485,47.1019323975452,53025011001.0,,,,,,,,,,
671,-120.5076614,46.6063441975452,53077000100.0,Yakima,3095.0,770671000.0,1264.0713164974773,1.136201274398,29.88816481437527,Relatively High,46.6030436,-120.5074959,98902.0
672,-120.494242,46.6047502975452,53077000100.0,Yakima,3095.0,770671000.0,1264.0713164974773,1.136201274398,29.88816481437527,Relatively High,46.6030436,-120.5074959,98902.0
673,-120.51777940609,46.6034267123907,53077000100.0,Yakima,3095.0,770671000.0,1264.0713164974773,1.136201274398,29.88816481437527,Relatively High,46.6030436,-120.5074959,98902.0
674,-120.518760871451,46.5988785958329,53077000100.0,Yakima,3095.0,770671000.0,1264.0713164974773,1.136201274398,29.88816481437527,Relatively High,46.6030436,-120.5074959,98902.0
675,-120.51877336531,46.5991044225277,53077000100.0,Yakima,3095.0,770671000.0,1264.0713164974773,1.136201274398,29.88816481437527,Relatively High,46.6030436,-120.5074959,98902.0
676,-117.3041697,48.3373396975452,53051970200.0,Pend Oreille,2649.0,356580000.0,3022636.991249699,466.81796017122537,22.269670077639827,Relatively Moderate,48.4859383,-117.3043923,99119.0
677,-123.0987656,48.0799600975452,53009002100.0,Clallam,3523.0,478825000.0,29898.232604213365,1.455594115246,30.82682660569532,Relatively High,48.0787098,-123.1003374,98382.0
678,-123.115028905607,48.0800684499037,53009002100.0,Clallam,3523.0,478825000.0,29898.232604213365,1.455594115246,30.82682660569532,Relatively High,48.0787098,-123.1003374,98382.0
679,-122.2077097,47.9047217975452,53061041701.0,Snohomish,4359.0,450290000.0,1273.5975755673176,1.144105554542,28.133387682930167,Relatively High,47.8899399,-122.2149774,98204.0
680,-122.2074213,47.8796730975452,53061041701.0,Snohomish,4359.0,450290000.0,1273.5975755673176,1.144105554542,28.133387682930167,Relatively High,47.8899399,-122.2149774,98204.0
681,-122.230785874695,47.8822289997102,53061041701.0,Snohomish,4359.0,450290000.0,1273.5975755673176,1.144105554542,28.133387682930167,Relatively High,47.8899399,-122.2149774,98204.0
682,-122.2113123249,47.8786355998,53061041701.0,Snohomish,4359.0,450290000.0,1273.5975755673176,1.144105554542,28.133387682930167,Relatively High,47.8899399,-122.2149774,98204.0
683,-122.5135634,48.7900867975452,53073000203.0,,,,,,,,,,
684,-122.486336,48.7936620975452,53073000203.0,,,,,,,,,,
685,-122.54412301851,48.816504401626,53073000203.0,,,,,,,,,,
686,-122.918618,46.9963293975452,53067010920.0,Thurston,4122.0,445299000.0,139290.57093099554,3.568790207055999,24.899481602561774,Relatively High,46.9974794,-122.9373651,98501.0
687,-122.9134175,46.9996040975452,53067010920.0,Thurston,4122.0,445299000.0,139290.57093099554,3.568790207055999,24.899481602561774,Relatively High,46.9974794,-122.9373651,98501.0
688,-122.915080721204,47.0001898945889,53067010920.0,Thurston,4122.0,445299000.0,139290.57093099554,3.568790207055999,24.899481602561774,Relatively High,46.9974794,-122.9373651,98501.0
689,-122.916931082065,46.9995483550283,53067010920.0,Thurston,4122.0,445299000.0,139290.57093099554,3.568790207055999,24.899481602561774,Relatively High,46.9974794,-122.9373651,98501.0
690,-120.2811181,47.4032736975452,53017950800.0,Douglas,5192.0,520961000.0,130344.94441952636,2.169523354284002,16.132441402117127,Relatively Low,47.3960556,-120.2643556,98801.0
691,-120.2813539,47.40565095,53017950800.0,Douglas,5192.0,520961000.0,130344.94441952636,2.169523354284002,16.132441402117127,Relatively Low,47.3960556,-120.2643556,98801.0
692,-122.3084655,47.1572912975452,53053071206.0,Pierce,6589.0,745863000.0,2008.8697343272945,3.044229713244002,29.47143296805222,Relatively High,47.1661261,-122.3239661,98371.0
693,-122.3033814,47.1610519975452,53053071206.0,Pierce,6589.0,745863000.0,2008.8697343272945,3.044229713244002,29.47143296805222,Relatively High,47.1661261,-122.3239661,98371.0
694,-122.303708575218,47.1603595503107,53053071206.0,Pierce,6589.0,745863000.0,2008.8697343272945,3.044229713244002,29.47143296805222,Relatively High,47.1661261,-122.3239661,98371.0
695,-122.8849055,48.6960268975452,53055960101.0,,,,,,,,,,
696,-122.8874537,48.6960297975452,53055960101.0,,,,,,,,,,
697,-123.4498251,48.1187742975452,53009000900.0,Clallam,2806.0,376798000.0,207.1993526193939,0.894694473398,26.722849171445816,Relatively High,48.1162537,-123.4428246,98362.0
698,-123.438789,48.1214344975452,53009000900.0,Clallam,2806.0,376798000.0,207.1993526193939,0.894694473398,26.722849171445816,Relatively High,48.1162537,-123.4428246,98362.0
699,-123.440029449421,48.1213788000126,53009000900.0,Clallam,2806.0,376798000.0,207.1993526193939,0.894694473398,26.722849171445816,Relatively High,48.1162537,-123.4428246,98362.0
700,-123.43531515,48.1146537,53009000900.0,Clallam,2806.0,376798000.0,207.1993526193939,0.894694473398,26.722849171445816,Relatively High,48.1162537,-123.4428246,98362.0
701,-123.4338057,48.11640045,53009000900.0,Clallam,2806.0,376798000.0,207.1993526193939,0.894694473398,26.722849171445816,Relatively High,48.1162537,-123.4428246,98362.0
702,-122.3692805,47.6652557975452,53033004703.0,,,,,,,,,,
703,-122.370452950209,47.66340460358,53033004703.0,,,,,,,,,,
704,-122.375673909175,47.6683251143924,53033004703.0,,,,,,,,,,
705,-117.4565291,47.6966090975452,53063001000.0,Spokane,5522.0,593809000.0,1947.1232354513077,1.462251285929999,12.44323351625032,Very Low,47.6968283,-117.4739585,99205.0
706,-119.2259223,46.2123363975452,53005010809.0,Benton,6015.0,635927000.0,2528.7280786388637,1.474081065108,13.627037864391871,Relatively Low,46.2217889,-119.2356919,99352.0
707,-119.2433327,46.2276449975452,53005010809.0,Benton,6015.0,635927000.0,2528.7280786388637,1.474081065108,13.627037864391871,Relatively Low,46.2217889,-119.2356919,99352.0
708,-119.236964094422,46.2255324999582,53005010809.0,Benton,6015.0,635927000.0,2528.7280786388637,1.474081065108,13.627037864391871,Relatively Low,46.2217889,-119.2356919,99352.0
709,-119.2649331,46.1965883975452,53005010815.0,,,,,,,,,,
710,-119.1777292,46.1845413975452,53005010815.0,,,,,,,,,,
711,-119.2014733,46.2127194975452,53005010902.0,Benton,4907.0,346153000.0,2530.1013946005155,0.989802592956,14.944722632836326,Relatively Low,46.2077293,-119.1925833,99336.0
712,-119.1932605,46.2129283975452,53005010902.0,Benton,4907.0,346153000.0,2530.1013946005155,0.989802592956,14.944722632836326,Relatively Low,46.2077293,-119.1925833,99336.0
713,-119.180577,46.1997358975452,53005010902.0,Benton,4907.0,346153000.0,2530.1013946005155,0.989802592956,14.944722632836326,Relatively Low,46.2077293,-119.1925833,99336.0
714,-119.0038414,47.9416920975452,53025010100.0,Grant,3638.0,383428000.0,362275322.30823374,525.5632111307544,35.70186633184322,Very High,47.6470649,-119.1859597,99135.0
715,-119.0080462,47.9409100975452,53025010100.0,Grant,3638.0,383428000.0,362275322.30823374,525.5632111307544,35.70186633184322,Very High,47.6470649,-119.1859597,99135.0
716,-119.278581,47.6219044975452,53025010100.0,Grant,3638.0,383428000.0,362275322.30823374,525.5632111307544,35.70186633184322,Very High,47.6470649,-119.1859597,99135.0
717,-119.0102266,47.93929075,53025010100.0,Grant,3638.0,383428000.0,362275322.30823374,525.5632111307544,35.70186633184322,Very High,47.6470649,-119.1859597,99135.0
718,-119.28776885301,47.6169049502945,53025010100.0,Grant,3638.0,383428000.0,362275322.30823374,525.5632111307544,35.70186633184322,Very High,47.6470649,-119.1859597,99135.0
719,-118.9952786,47.9342824,53025010100.0,Grant,3638.0,383428000.0,362275322.30823374,525.5632111307544,35.70186633184322,Very High,47.6470649,-119.1859597,99135.0
720,-122.8986562,47.0474615975452,53067010100.0,Thurston,3100.0,980419000.0,25038.89161027555,1.231339509912,32.539671586558626,Relatively High,47.0452755,-122.9023537,98506.0
721,-122.8933879,47.0465358975452,53067010100.0,Thurston,3100.0,980419000.0,25038.89161027555,1.231339509912,32.539671586558626,Relatively High,47.0452755,-122.9023537,98506.0
722,-122.8457712,46.4392174975452,53041971600.0,Lewis,3945.0,257067000.0,8447933.55134842,70.49153635223202,31.610063759789877,Relatively High,46.4313095,-122.9916863,98593.0
723,-122.8899741,46.4189461975452,53041971600.0,Lewis,3945.0,257067000.0,8447933.55134842,70.49153635223202,31.610063759789877,Relatively High,46.4313095,-122.9916863,98593.0
724,-122.9697889,46.4017291975452,53041971600.0,Lewis,3945.0,257067000.0,8447933.55134842,70.49153635223202,31.610063759789877,Relatively High,46.4313095,-122.9916863,98593.0
725,-122.886220493951,46.4757118998565,53041971600.0,Lewis,3945.0,257067000.0,8447933.55134842,70.49153635223202,31.610063759789877,Relatively High,46.4313095,-122.9916863,98593.0
726,-122.892053374976,46.4182457495265,53041971600.0,Lewis,3945.0,257067000.0,8447933.55134842,70.49153635223202,31.610063759789877,Relatively High,46.4313095,-122.9916863,98593.0
727,-119.1627252,46.1984174975452,53005011002.0,Benton,4475.0,349945000.0,0.0,1.144039144998,14.097019060993413,Relatively Low,46.2041758,-119.169451,99336.0
728,-119.1593127,46.2034374975452,53005011002.0,Benton,4475.0,349945000.0,0.0,1.144039144998,14.097019060993413,Relatively Low,46.2041758,-119.169451,99336.0
729,-119.161997124617,46.2092800997365,53005011002.0,Benton,4475.0,349945000.0,0.0,1.144039144998,14.097019060993413,Relatively Low,46.2041758,-119.169451,99336.0
730,-122.293126,47.8216647975452,53061051701.0,Snohomish,5597.0,543614000.0,1287.3798420167611,0.961968113674,26.845646050320852,Relatively High,47.8299818,-122.2999432,98037.0
731,-122.309966875,47.8263745497919,53061051701.0,Snohomish,5597.0,543614000.0,1287.3798420167611,0.961968113674,26.845646050320852,Relatively High,47.8299818,-122.2999432,98037.0
732,-122.298274279476,47.8400346486792,53061051701.0,Snohomish,5597.0,543614000.0,1287.3798420167611,0.961968113674,26.845646050320852,Relatively High,47.8299818,-122.2999432,98037.0
733,-122.8323701,47.0395974975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
734,-122.8340896,47.0390930975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
735,-122.8458624,47.0415806975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
736,-122.8237049,47.0357295975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
737,-122.8235545,47.0385626975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
738,-122.8229706,47.0356746975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
739,-122.8184193,47.0346148975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
740,-122.8341293,47.0436271975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
741,-122.8466109,47.0374552975452,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
742,-122.796268912833,47.050177200842,53067011200.0,Thurston,4960.0,707363000.0,46543.00098008897,2.615936803295999,31.41347132850184,Relatively High,47.0464928,-122.816103,98503.0
743,-122.1092111,47.9444287975452,53061052502.0,Snohomish,4334.0,414909000.0,1049674.2767330424,5.449157526417999,21.95936794909662,Relatively Moderate,47.9347064,-122.1187816,98208.0
744,-120.5628486,46.6194119975452,53077000401.0,,,,,,,,,,
745,-122.4978643,47.2431146975452,53053061100.0,Pierce,6200.0,796502000.0,1757.975085041033,1.680938686526,34.42213868992811,Relatively High,47.2455764,-122.4936719,98405.0
746,-122.4951419,47.2430814975452,53053061100.0,Pierce,6200.0,796502000.0,1757.975085041033,1.680938686526,34.42213868992811,Relatively High,47.2455764,-122.4936719,98405.0
747,-122.4892679,47.2502536975452,53053061100.0,Pierce,6200.0,796502000.0,1757.975085041033,1.680938686526,34.42213868992811,Relatively High,47.2455764,-122.4936719,98405.0
748,-122.5141913,48.7891755975452,53073000302.0,,,,,,,,,,
749,-122.514327420425,48.7892672265491,53073000302.0,,,,,,,,,,
750,-122.495771319957,48.7742226497548,53073000302.0,,,,,,,,,,
751,-122.337175,48.5066580975452,53057951600.0,Skagit,4352.0,393101000.0,15733943.306833733,12.977484361487996,23.76584740418986,Relatively Moderate,48.5108524,-122.3163599,98233.0
752,-122.3372571,48.5070321975452,53057951600.0,Skagit,4352.0,393101000.0,15733943.306833733,12.977484361487996,23.76584740418986,Relatively Moderate,48.5108524,-122.3163599,98233.0
753,-121.6576509,47.1576214975452,53053070100.0,Pierce,3406.0,459344000.0,8314649.382081578,732.2438202258336,26.53431205232551,Relatively High,46.9558662,-121.8164224,98304.0
754,-122.882656,47.1027050975452,53067012100.0,Thurston,4175.0,429970000.0,1293916.395703086,11.240816484486,19.737868504764993,Relatively Moderate,47.1355247,-122.8749908,98506.0
755,-122.6073654,48.4296619975452,53057940302.0,,,,,,,,,,
756,-121.4676685,45.7156040975452,53039950302.0,,,,,,,,,,
757,-121.466049,45.7148195975452,53039950302.0,,,,,,,,,,
758,-121.526485502062,45.9966838003604,53039950302.0,,,,,,,,,,
759,-122.312844,47.6239572975452,53033007501.0,,,,,,,,,,
760,-122.4428073,48.8920012975452,53073010701.0,Whatcom,6197.0,532833000.0,39698740.23346686,33.01951253836002,24.517623569869738,Relatively Moderate,48.8825488,-122.4248438,98264.0
761,-122.485182975097,48.8911144495132,53073010701.0,Whatcom,6197.0,532833000.0,39698740.23346686,33.01951253836002,24.517623569869738,Relatively Moderate,48.8825488,-122.4248438,98264.0
762,-122.1180471,47.1661070975452,53053070205.0,Pierce,3458.0,274082000.0,1550439.2030445049,7.412593918876001,26.251866876959053,Relatively High,47.1593963,-122.0886541,98321.0
763,-122.3448103,48.4693082975452,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
764,-122.3358801,48.4517410975452,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
765,-122.3359529,48.4750248975452,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
766,-122.337990675,48.4525135502064,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
767,-122.3350251,48.45234595,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
768,-122.342823996932,48.4667514499045,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
769,-122.3351618,48.46031575,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
770,-122.336180979448,48.4720419318782,53057951800.0,Skagit,4418.0,592487000.0,2784494.3795060893,3.946198734424002,32.06318790132427,Relatively High,48.4662776,-122.3422279,98233.0
771,-122.9379934,48.6785648975452,53055960103.0,,,,,,,,,,
772,-122.9393694,48.6779449975452,53055960103.0,,,,,,,,,,
773,-123.7347394,48.1363322975452,53009000600.0,Clallam,3370.0,409250000.0,579166.5594999033,411.6904270363981,21.27825572915664,Relatively Moderate,48.0035133,-123.8228536,98363.0
774,-123.709933988485,48.0850805999714,53009000600.0,Clallam,3370.0,409250000.0,579166.5594999033,411.6904270363981,21.27825572915664,Relatively Moderate,48.0035133,-123.8228536,98363.0
775,-120.6577104,47.7583911975452,53007960202.0,,,,,,,,,,
776,-122.3019618,46.0510820975452,53015001501.0,Cowlitz,3005.0,246309000.0,2154548.602245862,156.54986750312395,14.683355208568392,Relatively Low,46.0371496,-122.4785461,98603.0
777,-122.30132565,46.0522093,53015001501.0,Cowlitz,3005.0,246309000.0,2154548.602245862,156.54986750312395,14.683355208568392,Relatively Low,46.0371496,-122.4785461,98603.0
778,-118.3667325,47.1133080975452,53001950100.0,Adams,2447.0,312057000.0,109382706.05093452,623.673289182835,24.762033801688354,Relatively Moderate,47.1505125,-118.3983272,99169.0
779,-118.3667992,47.1135309975452,53001950100.0,Adams,2447.0,312057000.0,109382706.05093452,623.673289182835,24.762033801688354,Relatively Moderate,47.1505125,-118.3983272,99169.0
780,-118.3898777,47.1164949975452,53001950100.0,Adams,2447.0,312057000.0,109382706.05093452,623.673289182835,24.762033801688354,Relatively Moderate,47.1505125,-118.3983272,99169.0
781,-118.365469100633,47.1188202499845,53001950100.0,Adams,2447.0,312057000.0,109382706.05093452,623.673289182835,24.762033801688354,Relatively Moderate,47.1505125,-118.3983272,99169.0
