,attr_cnt_1mile,attr_cnt_5mile,distance_to_nearest_attr,crime_population,violent_crime,murder_nonnegligent_manslaughter,Rape1,Robbery,aggravated_assault,property_crime,Burglary,larceny_theft,motor_vehicle_theft,Arson,total_crime,num_EV_in_2_miles_of_gas,num_EV_in_5_miles_of_gas,num_EV_in_10_miles_of_gas,num_EV_in_20_miles_of_gas,num_EV_in_50_miles_of_gas,distance_to_closest_ev_station,nri_population,nri_risk_score,census_tract_area,census_tract_category,traff_cnt_10m_avg,traff_cnt_10m_max,traff_cnt_5m_avg,traff_cnt_5m_max,GEOID,ev_cnt,attr_cnt,traffic_cnt,traffic_max,traffic_avg,geometry,category
0,0.0,0.0,2.461667213114754,10033.0,8.0,0.0,3.0,1.0,4.0,202.0,45.0,129.0,28.0,1.0,421.0,2.7142857142857144,2.7142857142857144,3.857142857142857,4.142857142857143,20.142857142857142,0.24494285714285713,2447.0,24.762033801688364,0.1926171503534997,0.0,6982.77253543558,21000.0,7060.760177322678,21000.0,53001950100.0,4.0,0.0,60.0,21000.0,6340.833333333333,0.1926171503534997,0
1,0.0,0.0,2.461667213114754,10033.0,8.0,0.0,3.0,1.0,4.0,202.0,45.0,129.0,28.0,1.0,421.0,0.0,0.0,0.0,1.0,36.0,10.6373,1738.0,27.542865188038927,0.3107693637255002,0.0,2769.285714285714,9400.0,3745.555555555556,9400.0,53001950200.0,0.0,0.0,37.0,12000.0,2252.162162162162,0.3107693637255002,0
2,0.0,0.0,2.3004102587800372,10033.0,8.0,0.0,3.0,1.0,4.0,202.0,45.0,129.0,28.0,1.0,421.0,0.0,0.0,0.0,1.0,36.0,18.232733333333332,4753.0,16.621633514295027,0.0014652727224999,2.0,5886.363636363636,9500.0,6100.0,9500.0,53001950500.0,0.0,0.0,6.0,9500.0,7083.333333333333,0.0014652727224999,2
3,0.0,0.0,2.461667213114754,157688.62847222222,580.5138888888889,4.607638888888889,75.375,154.85763888888889,345.6736111111111,5547.5,853.9861111111111,4054.8958333333335,638.6180555555555,20.819444444444443,12276.847222222223,0.0,0.0,1.0,1.0,10.0,5.8595,4304.0,18.120729903202783,0.1570664453953832,0.0,6546.666666666667,25000.0,4713.0,8300.0,53003960100.0,0.0,1.0,8.0,4900.0,1561.25,0.1570664453953832,0
4,0.0,0.0,2.3004102587800372,757877.5218228498,2850.6726572528883,21.649550706033377,329.7894736842105,857.8741976893454,1641.359435173299,27469.935815147626,4439.025032092426,19658.503851091144,3372.4069319640566,93.49550706033376,60734.712451861364,1.0,1.0,1.0,1.0,10.0,0.42105000000000004,3775.0,12.215179145190817,0.0005323358401022,2.0,6453.888888888889,25000.0,7318.214285714285,25000.0,53003960300.0,1.0,0.0,13.0,25000.0,9792.307692307691,0.0005323358401022,2
5,0.0,0.0,2.512219417475728,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,2.0,8.0,20.5,23.0,42.0,1.6102500000000002,4295.0,17.490371482913506,0.0051933574759997,1.0,18903.559274495135,75000.0,22662.73291925466,75000.0,53005010201.0,1.0,0.0,6.0,29000.0,16283.333333333334,0.0051933574759997,1
6,0.0,0.0,2.3004102587800372,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,2.0,8.0,20.0,23.0,42.0,1.0998,4279.773504273504,27.48601048021865,0.0005081141629998,2.0,19389.128205128207,75000.0,22485.0,75000.0,53005010203.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0005081141629998,2
7,0.0,0.0,2.3004102587800372,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,1.0,8.0,23.0,23.0,42.0,1.3978,4279.773504273504,27.48601048021865,0.0001044911414999,2.0,18564.056603773584,75000.0,22077.14285714286,75000.0,53005010204.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0001044911414999,2
8,0.0,0.0,2.3004102587800372,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,2.3333333333333335,9.333333333333334,23.0,23.0,44.0,0.6397333333333334,3022.0,14.613477350382118,0.0003024712015,2.0,17585.383191019882,75000.0,21361.8179133528,75000.0,53005010500.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0003024712015,2
9,0.0,0.0,2.3004102587800372,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,0.0,7.5,14.0,23.0,34.0,2.55355,2440.0,12.770705651428909,0.0008128772879999,2.0,16968.8275862069,75000.0,16464.12680756396,72000.0,53005010708.0,0.0,0.0,3.0,15000.0,9766.666666666666,0.0008128772879999,2
10,0.0,0.0,2.461667213114754,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,0.0,1.0,8.0,25.0,33.0,3.1055,1082.0,12.600244633169272,0.0113534213379998,0.0,12903.555555555557,72000.0,8995.185185185184,27000.0,53005010807.0,0.0,0.0,18.0,27000.0,11183.333333333334,0.0113534213379998,0
11,0.0,1.3333333333333333,3.8067333333333337,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,3.0,14.333333333333334,22.0,23.0,44.0,0.6624666666666666,6015.0,13.627037864391871,0.0004502271029999,2.0,17118.78244631186,75000.0,21455.625009787796,75000.0,53005010809.0,0.0,1.0,0.0,57319.30333817126,30561.59010692707,0.0004502271029999,2
12,0.5,1.5,2.2626,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,2.5,11.5,21.0,23.0,44.0,0.3377,4279.773504273504,27.48601048021865,0.0019260832355,2.0,17202.277777777777,75000.0,17964.640522875816,70500.0,53005010815.0,3.0,1.0,4.0,17000.0,6550.0,0.0019260832355,2
13,0.0,0.0,2.3004102587800372,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,3.0,11.0,22.666666666666668,23.0,42.0,0.5411333333333334,4279.773504273504,27.48601048021865,0.0007717287209998,2.0,18114.76076183219,75000.0,19154.098405354045,75000.0,53005010818.0,2.0,0.0,7.0,57000.0,21814.285714285717,0.0007717287209998,2
14,0.0,1.0,3.9827,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,3.0,17.0,22.0,23.0,44.0,0.1123,4279.773504273504,27.48601048021865,0.0008795772994999,2.0,17181.422924901184,75000.0,21181.63120567376,75000.0,53005010820.0,2.0,0.0,18.0,75000.0,24522.777777777777,0.0008795772994999,2
15,0.0,2.0,2.091666666666667,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,4.0,14.333333333333334,21.333333333333332,23.0,44.666666666666664,1.0844333333333334,4907.0,14.944722632836326,0.0003649197309999,2.0,16902.315265904752,75000.0,19699.71775945678,75000.0,53005010902.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0003649197309999,2
16,0.0,2.0,2.0657666666666668,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,2.6666666666666665,12.333333333333334,20.0,23.0,45.0,0.23586666666666667,4475.0,14.097019060993413,0.0003457771515,2.0,17005.02438247012,75000.0,17872.71041707289,69000.0,53005011002.0,1.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0003457771515,2
17,1.0,2.0,0.5709,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,3.0,12.0,20.0,23.0,45.0,0.6237,4279.773504273504,27.48601048021865,0.0004533169070001,2.0,16930.1185770751,75000.0,18971.72413793104,66000.0,53005011505.0,0.0,0.0,1.0,21000.0,21000.0,0.0004533169070001,2
18,0.0,0.0,2.461667213114754,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,0.0,0.0,0.0,0.0,29.0,21.2722,931.0,24.591245464707345,0.1905035407763552,0.0,2433.333333333333,3000.0,2433.333333333333,3000.0,53005011600.0,0.0,0.0,26.0,25000.0,8796.153846153846,0.1905035407763552,0
19,0.0,0.0,2.3004102587800372,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,2.0,2.0,2.0,5.0,42.0,0.292975,4279.773504273504,27.48601048021865,0.0018120590034995,2.0,9084.52380952381,28000.0,9180.053394355455,25000.0,53005011701.0,2.0,0.0,8.0,25000.0,12412.5,0.0018120590034995,2
20,0.0,0.0,2.3004102587800372,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,2.0,2.0,2.0,5.0,42.0,1.3569,4279.773504273504,27.48601048021865,0.0024918642805001,2.0,8922.093023255815,28000.0,8857.894736842105,25000.0,53005011702.0,0.0,1.0,11.0,22000.0,6272.727272727273,0.0024918642805001,2
21,0.0,0.0,2.461667213114754,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,0.0,1.0,5.0,25.0,33.0,2.795,5808.0,17.065126089359865,0.0194212192560005,0.0,11785.60975609756,57000.0,8302.692307692309,27000.0,53005011900.0,0.0,0.0,5.0,7600.0,5200.0,0.0194212192560005,0
22,0.0,1.0,2.2329,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,1.0,1.0,2.0,23.0,48.0,0.0259,2369.0,27.18956162588479,0.3787885950829985,0.0,3872.5,7300.0,4850.0,7300.0,53007960100.0,1.0,1.0,4.0,6300.0,4200.0,0.3787885950829985,0
23,1.6666666666666667,2.0,0.28653333333333336,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,8.0,10.0,10.0,21.0,53.333333333333336,0.06983333333333334,3815.6666666666665,25.380378324687474,0.048760732216,0.0,9225.0,18000.0,9220.0,17000.0,53007960201.0,10.0,8.0,7.0,15000.0,11742.857142857143,0.048760732216,0
24,1.0,1.0,0.692,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,1.0,2.0,2.0,12.0,48.0,0.7966,3815.6666666666665,25.380378324687474,0.035573125869,0.0,4400.0,6200.0,3975.0,6200.0,53007960202.0,1.0,2.0,1.0,5600.0,5600.0,0.035573125869,0
25,0.0,1.0,4.148733333333333,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,0.3333333333333333,2.0,2.0,13.0,47.333333333333336,2.7865,3815.6666666666665,25.380378324687474,0.2236956705579998,0.0,4400.0,6200.0,4116.666666666667,6200.0,53007960203.0,1.0,0.0,7.0,6200.0,4428.571428571428,0.2236956705579998,0
26,0.0,0.0,2.461667213114754,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,2.0,7.0,7.0,10.0,50.0,0.3513,3815.6666666666665,25.380378324687474,0.0406811579310004,0.0,5930.0,12000.0,7522.727272727273,12000.0,53007960301.0,2.0,0.0,9.0,8200.0,4245.555555555556,0.0406811579310004,0
27,0.0,0.0,2.461667213114754,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,2.0,4.0,7.0,11.0,49.0,0.3492,3815.6666666666665,25.380378324687474,0.0183310110789994,0.0,5653.9473684210525,12000.0,6710.051282051281,12000.0,53007960302.0,0.0,0.0,12.0,11000.0,5550.0,0.0183310110789994,0
28,0.0,0.0,2.3004102587800372,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,2.0,4.0,7.0,11.0,49.0,0.13924999999999998,4279.773504273504,27.48601048021865,0.0014034163265001,2.0,5797.945906432748,12000.0,6759.538461538461,12000.0,53007960303.0,2.0,1.0,7.0,12000.0,9457.142857142857,0.0014034163265001,2
29,0.0,0.0,2.461667213114754,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,3.0,4.0,7.0,10.0,50.0,0.1842,3813.0,21.91380167246967,0.0187927702259998,0.0,5971.714285714285,12000.0,4891.818181818182,8400.0,53007960400.0,3.0,0.0,4.0,7700.0,6775.0,0.0187927702259998,0
30,0.0,1.0,4.821149999999999,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,0.0,10.0,10.0,29.0,54.0,4.2,3815.6666666666665,25.380378324687474,0.0749841935465001,0.0,9991.666666666666,24000.0,9519.047619047618,18000.0,53007960502.0,0.0,0.0,16.0,17000.0,7593.75,0.0749841935465001,0
31,1.0,1.0,0.7083,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,0.0,1.0,13.0,29.0,57.0,4.79675,4064.0,23.52897735354086,0.0011373406105,2.0,13331.587301587302,40000.0,21666.666666666664,24500.0,53007960600.0,0.0,1.0,1.0,18000.0,18000.0,0.0011373406105,2
32,1.0,1.75,0.616125,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,3.5,13.25,16.0,28.0,55.0,0.43285,3455.0,19.52608694501031,0.0170801870279998,0.0,14939.382716049382,56000.0,15075.778405956977,52000.0,53007960700.0,4.0,2.0,27.0,40000.0,12299.62962962963,0.0170801870279998,0
33,0.0,2.0,2.1388,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,9.0,15.0,16.0,28.0,54.0,0.6123000000000001,4279.773504273504,27.48601048021865,0.0002375202724999,2.0,14886.913580246914,56000.0,15070.533333333333,56000.0,53007960803.0,2.0,0.0,2.0,15000.0,14500.0,0.0002375202724999,2
34,0.0,2.0,2.0464333333333333,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,8.666666666666666,15.0,16.0,28.0,54.666666666666664,0.37853333333333333,4279.773504273504,27.48601048021865,0.0006980092619999,2.0,14873.048780487805,56000.0,14974.362041467304,56000.0,53007960804.0,1.0,0.0,5.0,34000.0,22800.0,0.0006980092619999,2
35,0.0,2.0,1.1622,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,10.0,15.0,16.0,22.0,53.0,0.539,4279.773504273504,27.48601048021865,0.000108929193,2.0,14834.444444444443,56000.0,15163.378378378378,56000.0,53007961001.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.000108929193,2
36,0.0,2.0,1.2545,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,9.0,15.0,16.0,25.0,54.0,0.2198,4279.773504273504,27.48601048021865,0.0003134471934999,2.0,14834.444444444443,56000.0,15070.533333333333,56000.0,53007961002.0,4.0,1.0,5.0,30000.0,16600.0,0.0003134471934999,2
37,1.0,2.0,0.13833333333333334,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0,11.0,14.0,16.0,18.0,54.0,0.9468333333333333,4279.773504273504,27.48601048021865,0.00018170848499999998,2.0,14769.39024390244,56000.0,15028.6301369863,56000.0,53007961101.0,0.0,1.0,5.0,39000.0,22280.0,0.000181708485,2
38,1.0,2.0,0.3204666666666667,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,2.0,2.0,4.0,5.0,19.333333333333332,0.65,4695.0,21.424596132759007,0.006924040639999701,1.0,4122.380952380952,9400.0,5436.868686868686,9400.0,53009000300.0,2.0,2.0,8.0,9400.0,6550.0,0.0069240406399997,1
39,0.0,0.0,2.461667213114754,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,0.0,0.5,1.0,8.0,44.0,5.4958,3370.0,21.27825572915664,0.1314074331913116,0.0,4721.666666666666,10300.0,2790.0,3650.0,53009000600.0,2.0,4.0,9.0,6000.0,3444.4444444444443,0.1314074331913116,0
40,0.0,2.0,2.7247500000000002,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,3.0,5.5,8.0,16.0,78.0,0.7354,3534.0,29.431753107977663,0.0016849164804789,2.0,12457.219251336897,35000.0,12552.579365079364,35000.0,53009000700.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0016849164804789,2
41,0.0,2.0,2.1423666666666668,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,3.6666666666666665,4.666666666666667,8.0,16.0,78.0,0.7572333333333333,4181.0,23.33596629879229,0.0003793465455,2.0,12242.35294117647,35000.0,12322.409231891988,35000.0,53009000800.0,0.0,0.0,5.0,14000.0,7080.0,0.0003793465455,2
42,0.0,2.0,2.42622,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,3.2,5.8,8.0,16.0,78.0,0.31426,2806.0,26.72284917144582,0.0002776113627512,2.0,12537.433155080213,35000.0,12934.36507936508,35000.0,53009000900.0,3.0,1.0,2.0,9300.0,7850.0,0.0002776113627512,2
43,0.0,2.0,2.052966666666667,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,3.0,6.0,8.0,16.0,78.0,0.2982666666666667,2477.0,23.625997441807964,0.0002149245713603,2.0,12590.90909090909,35000.0,13432.238095238097,35000.0,53009001000.0,0.0,0.0,5.0,13000.0,10880.0,0.0002149245713603,2
44,0.0,2.0,1.3648500000000001,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,3.0,6.0,8.0,16.0,79.0,0.82945,3771.0,25.82013695423556,0.0008007858976957,2.0,12590.90909090909,35000.0,14036.0,35000.0,53009001200.0,0.0,0.0,4.0,35000.0,22000.0,0.0008007858976957,2
45,1.0,3.0,0.4305333333333334,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,1.6666666666666667,6.333333333333333,8.333333333333334,15.666666666666666,84.33333333333333,0.9408333333333334,3090.0,24.878573993342588,0.0012214549662773,2.0,13042.857142857143,35000.0,14396.0,35000.0,53009001300.0,1.0,1.0,4.0,31000.0,27500.0,0.0012214549662773,2
46,1.0,1.0,0.6321,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,1.0,4.0,6.0,16.0,63.0,1.6995,2072.0,27.78020385338024,0.0617046859931747,0.0,11841.666666666666,35000.0,7937.5,16000.0,53009001500.0,1.0,1.0,8.0,11000.0,5912.5,0.0617046859931747,0
47,0.0,2.0,1.0628,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,2.0,4.0,15.0,15.0,147.0,1.4979,3164.0,20.648700558015733,0.0026337090912719,1.0,13244.444444444443,35000.0,24250.0,31000.0,53009001600.0,2.0,0.0,0.0,29559.63855421687,14981.044173884458,0.0026337090912719,1
48,0.0,1.0,4.9454,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,1.0,8.5,11.0,22.0,299.0,1.25815,4279.773504273504,27.48601048021865,0.0013129908884999,2.0,15244.827586206897,31000.0,11805.0,27000.0,53009001701.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0013129908884999,2
49,0.0,1.0,4.5235,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,1.5,7.0,11.0,22.0,370.0,1.14575,2739.0,18.12389778487484,0.0268105074485001,0.0,14695.628078817734,29000.0,12109.318181818182,27000.0,53009001800.0,1.0,0.0,4.0,27000.0,23500.0,0.0268105074485001,0
50,0.0,1.0,2.7196,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,4.0,6.0,9.0,22.0,500.0,0.3936,4279.773504273504,27.48601048021865,0.0007306553265,2.0,13311.53846153846,27000.0,12413.636363636364,27000.0,53009002001.0,0.0,0.0,2.0,8500.0,5250.0,0.0007306553265,2
51,0.0,1.0,1.92945,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,5.0,6.0,9.0,22.0,500.0,0.06175,3523.0,30.82682660569532,0.0004582560934999,2.0,13117.76923076923,27000.0,12413.636363636364,27000.0,53009002100.0,5.0,1.0,4.0,15000.0,5725.0,0.0004582560934999,2
52,0.0,2.0,2.8754,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,0.0,1.0,7.0,18.0,500.0,4.8029,3815.6666666666665,25.380378324687474,0.0285722242135,0.0,10876.470588235294,27000.0,11816.666666666666,19000.0,53009002302.0,0.0,0.0,4.0,27000.0,16500.0,0.0285722242135,0
53,0.0,0.3333333333333333,2.337239344262295,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,0.5,0.6666666666666666,2.0,4.666666666666667,17.666666666666668,7.665233333333333,3815.6666666666665,25.380378324687474,0.24519346130261974,0.0,4177.177579365079,8200.0,3323.722222222222,4650.0,53009002400.0,2.0,0.0,22.0,5200.0,2225.454545454545,0.2451934613026197,0
54,0.0,0.0,2.461667213114754,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0,0.0,3.0,3.0,3.0,10.0,2.80185,1414.0,24.44073904775044,0.0135830875250622,0.0,890.0,890.0,890.0,890.0,53009940000.0,3.0,1.0,1.0,890.0,890.0,0.0135830875250622,0
55,0.0,0.0,2.461667213114754,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,0.0,0.0,0.3333333333333333,41.666666666666664,79.66666666666667,11.6834,5154.0,18.818834151940464,0.0406848227759997,0.0,5953.897243107768,18333.333333333332,3003.9259259259256,6333.333333333333,53011040101.0,0.0,0.0,6.0,4000.0,2540.0,0.0406848227759997,0
56,0.0,0.0,2.512219417475728,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,6.5,16.0,23.0,67.0,80.0,1.9971,5670.0,20.552067701232648,0.0070230478619998,1.0,28575.531914893618,126000.0,31496.875,107000.0,53011040201.0,0.0,2.0,1.0,81000.0,81000.0,0.0070230478619998,1
57,0.0,0.0,2.512219417475728,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,0.0,0.0,15.0,70.0,80.0,9.619,3658.0,16.692212857442634,0.0081525382080001,1.0,20487.555555555555,107000.0,5782.222222222223,13000.0,53011040202.0,0.0,0.0,1.0,6100.0,6100.0,0.0081525382080001,1
58,0.0,0.0,2.512219417475728,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,11.0,16.75,23.75,67.5,79.75,0.2283,1471.0,15.467578292753297,0.0033875053049999,1.0,29088.394723093,126000.0,31607.585263835263,108750.0,53011040301.0,15.0,1.0,12.0,92000.0,33533.333333333336,0.0033875053049999,1
59,0.0,0.0,2.512219417475728,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,2.0,19.0,26.0,69.0,79.0,0.3013,4726.661971830986,25.35698242478234,0.0025177898825001,1.0,30523.275862068964,126000.0,32211.904761904763,114000.0,53011040303.0,3.0,0.0,18.0,107000.0,29500.0,0.0025177898825001,1
60,0.0,0.0,2.512219417475728,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,2.0,8.0,42.0,70.0,79.0,0.4449,3848.0,19.14798873834712,0.0049290898855,1.0,30471.70731707317,134000.0,33885.9649122807,126000.0,53011040403.0,0.0,0.0,2.0,17000.0,17000.0,0.0049290898855,1
61,0.0,0.0,2.3004102587800372,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,0.0,0.0,37.0,69.0,78.0,5.86325,5343.0,21.91499474904152,0.0006650100615,2.0,29471.65927021696,126000.0,20250.0,27000.0,53011040407.0,0.0,2.0,0.0,57319.30333817126,30561.59010692707,0.0006650100615,2
62,0.0,0.0,2.3004102587800372,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,4.0,13.0,62.0,69.0,79.0,0.3116,1874.0,16.319781592743766,0.000232622721,2.0,30491.176470588234,145000.0,34776.87134502924,130000.0,53011040411.0,2.0,0.0,3.0,71000.0,33333.333333333336,0.000232622721,2
63,0.0,0.0,2.3004102587800372,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,4.0,9.0,61.0,69.0,79.0,0.1266,4333.0,19.79383838904058,0.0004571850499999,2.0,30320.065789473683,145000.0,36175.34246575343,126000.0,53011040412.0,0.0,0.0,3.0,31000.0,14800.0,0.0004571850499999,2
64,0.0,0.0,2.3004102587800372,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,0.0,0.0,37.0,69.0,79.0,5.62625,5935.0,18.478177227530125,0.001469485087,2.0,29822.48520710059,126000.0,20250.0,27000.0,53011040414.0,0.0,0.0,2.0,20000.0,19000.0,0.001469485087,2
65,0.0,0.0,2.3004102587800372,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,0.0,0.0,37.0,69.0,79.0,5.8065,3839.0,21.535220651821017,0.0004168483845,2.0,29268.047337278105,126000.0,20250.0,27000.0,53011040415.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0004168483845,2
66,0.0,0.0,2.512219417475728,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,0.0,2.0,38.0,69.0,78.0,4.9365,5584.0,19.95412757882797,0.0046094353789999,1.0,28380.295566502464,128000.0,21458.82352941177,36000.0,53011040505.0,0.0,0.0,0.0,29559.63855421687,14981.044173884458,0.0046094353789999,1
67,0.0,1.0,3.3975,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,0.0,1.0,10.0,50.0,77.0,2.0652,4279.773504273504,27.48601048021865,0.0004345689795,2.0,16766.774193548386,78000.0,11970.857142857143,44000.0,53011040513.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0004345689795,2
68,0.0,2.0,3.8059,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,7.0,13.0,42.0,68.0,78.0,0.3782,3817.0,16.460369102650734,0.0011797972435001,2.0,27862.50896057348,145000.0,27891.19266055046,145000.0,53011040608.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0011797972435001,2
69,0.0,0.0,2.3004102587800372,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,7.333333333333333,25.333333333333332,51.0,69.0,77.0,0.9558666666666668,6384.0,21.31248506847208,0.0005521213449999,2.0,29719.208463136034,145000.0,29093.874260156037,128333.33333333333,53011040703.0,2.0,0.0,4.0,40000.0,35500.0,0.0005521213449999,2
70,0.0,0.2,2.7941482070240298,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0,4.4,27.2,51.2,68.2,77.0,1.15412,3702.0,19.43320462630588,0.0002191836585,2.0,28860.456839002494,145000.0,26140.911782086736,131400.0,53011040706.0,0.0,0.0,0.0,57319.30333817126,30561.59010692707,0.0002191836585,2
